addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
35.0,el Guinardó,Biblioteques,1986-05-15T00:00:00,2022-09-17T03:53:49.507748
33.0,el Baix Guinardó,Biblioteques,1999-03-24T00:00:00,2024-11-11T16:32:28.343570
33.0,el Baix Guinardó,Biblioteques municipals,1999-03-24T00:00:00,2024-11-11T16:32:28.343570
33.0,el Baix Guinardó,Sales d'estudi,1999-03-24T00:00:00,2024-11-11T16:32:28.343570
67.0,la Vila Olímpica del Poblenou,Biblioteques,1990-07-18T00:00:00,2024-10-21T10:59:42.361427
67.0,la Vila Olímpica del Poblenou,Biblioteques municipals,1990-07-18T00:00:00,2024-10-21T10:59:42.361427
67.0,la Vila Olímpica del Poblenou,Sales d'estudi,1990-07-18T00:00:00,2024-10-21T10:59:42.361427
21.0,Pedralbes,Biblioteques,1999-04-13T00:00:00,2022-09-17T05:50:45.901962
2.0,el Barri Gòtic,Museus,2020-05-05T13:02:32,2024-02-22T12:58:34.654318
2.0,el Barri Gòtic,Museus municipals,2020-05-05T13:02:32,2024-02-22T12:58:34.654318
4.0,"Sant Pere, Santa Caterina i la Ribera",Museus,1984-05-30T00:00:00,2024-09-10T14:52:43.618071
4.0,"Sant Pere, Santa Caterina i la Ribera",Museus municipals,1984-05-30T00:00:00,2024-09-10T14:52:43.618071
4.0,"Sant Pere, Santa Caterina i la Ribera",WiFi BCN,1984-05-30T00:00:00,2024-09-10T14:52:43.618071
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1986-05-15T00:00:00,2022-09-17T03:47:53.751887
2.0,el Barri Gòtic,Museus,2008-02-05T08:54:45,2024-09-10T14:12:46.546896
2.0,el Barri Gòtic,Museus municipals,2008-02-05T08:54:45,2024-09-10T14:12:46.546896
7.0,la Dreta de l'Eixample,Museus,2021-11-02T11:58:29.477952,2024-05-02T11:51:04.561442
1.0,el Raval,Museus,2021-11-04T10:44:54.429325,2022-01-13T13:40:27.251928
11.0,el Poble-sec,Museus,2014-07-10T00:00:00,2024-05-02T11:53:18.767824
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1986-05-15T00:00:00,2021-07-15T10:24:33.432715
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques municipals,1986-05-15T00:00:00,2021-07-15T10:24:33.432715
7.0,la Dreta de l'Eixample,Biblioteques,1994-04-19T00:00:00,2023-11-20T12:54:25.489525
41.0,la Vall d'Hebron,Museus,1985-03-20T00:00:00,2024-06-25T09:11:15.310347
8.0,l'Antiga Esquerra de l'Eixample,Biblioteques,1988-11-08T00:00:00,2024-03-13T10:02:07.646200
8.0,l'Antiga Esquerra de l'Eixample,Sales d'estudi,1988-11-08T00:00:00,2024-03-13T10:02:07.646200
7.0,la Dreta de l'Eixample,Biblioteques,1999-09-29T00:00:00,2022-07-22T08:28:34.571723
7.0,la Dreta de l'Eixample,Universitats,1999-09-29T00:00:00,2022-07-22T08:28:34.571723
