Codi_Barri,Nom_Barri,Any,Index_Gini
46,el Turó de la Peira,2019,30.5
47,Can Peguera,2019,30.0
47,Can Peguera,2019,30.6
48,la Guineueta,2019,26.1
48,la Guineueta,2019,23.9
48,la Guineueta,2019,24.9
48,la Guineueta,2019,26.1
48,la Guineueta,2019,24.5
48,la Guineueta,2019,25.8
48,la Guineueta,2019,26.8
48,la Guineueta,2019,25.7
48,la Guineueta,2019,26.5
48,la Guineueta,2019,27.0
49,Canyelles,2019,25.8
49,Canyelles,2019,24.3
49,Canyelles,2019,24.5
49,Canyelles,2019,23.4
49,Canyelles,2019,23.9
50,les Roquetes,2019,32.3
50,les Roquetes,2019,30.6
50,les Roquetes,2019,29.2
50,les Roquetes,2019,29.9
50,les Roquetes,2019,30.0
50,les Roquetes,2019,30.7
50,les Roquetes,2019,28.0
50,les Roquetes,2019,29.0
50,les Roquetes,2019,28.8
50,les Roquetes,2019,31.9
51,Verdun,2019,28.9
51,Verdun,2019,29.2
51,Verdun,2019,28.2
51,Verdun,2019,30.8
51,Verdun,2019,29.9
51,Verdun,2019,29.6
51,Verdun,2019,31.7
51,Verdun,2019,30.3
52,la Prosperitat,2019,30.1
52,la Prosperitat,2019,28.5
52,la Prosperitat,2019,28.7
52,la Prosperitat,2019,29.4
52,la Prosperitat,2019,31.5
52,la Prosperitat,2019,28.7
52,la Prosperitat,2019,31.5
52,la Prosperitat,2019,30.0
52,la Prosperitat,2019,27.4
52,la Prosperitat,2019,27.6
52,la Prosperitat,2019,27.5
52,la Prosperitat,2019,26.2
52,la Prosperitat,2019,24.1
60,Sant Andreu,2019,24.9
52,la Prosperitat,2019,29.2
52,la Prosperitat,2019,29.2
52,la Prosperitat,2019,28.9
52,la Prosperitat,2019,29.2
52,la Prosperitat,2019,27.7
52,la Prosperitat,2019,29.2
52,la Prosperitat,2019,29.8
53,la Trinitat Nova,2019,27.3
53,la Trinitat Nova,2019,30.3
53,la Trinitat Nova,2019,30.0
53,la Trinitat Nova,2019,32.5
53,la Trinitat Nova,2019,27.2
54,Torre Baró,2019,32.0
54,Torre Baró,2019,29.1
55,Ciutat Meridiana,2019,32.0
55,Ciutat Meridiana,2019,29.3
55,Ciutat Meridiana,2019,32.2
55,Ciutat Meridiana,2019,31.8
55,Ciutat Meridiana,2019,31.1
55,Ciutat Meridiana,2019,32.1
56,Vallbona,2019,30.1
48,la Guineueta,2019,24.4
57,la Trinitat Vella,2019,33.3
57,la Trinitat Vella,2019,32.7
57,la Trinitat Vella,2019,30.1
57,la Trinitat Vella,2019,29.8
57,la Trinitat Vella,2019,30.3
58,Baró de Viver,2019,30.6
58,Baró de Viver,2019,28.8
59,el Bon Pastor,2019,25.5
59,el Bon Pastor,2019,28.9
59,el Bon Pastor,2019,27.6
59,el Bon Pastor,2019,28.7
59,el Bon Pastor,2019,31.9
59,el Bon Pastor,2019,29.1
59,el Bon Pastor,2019,28.3
60,Sant Andreu,2019,25.6
60,Sant Andreu,2019,25.7
60,Sant Andreu,2019,24.0
60,Sant Andreu,2019,27.6
60,Sant Andreu,2019,28.1
60,Sant Andreu,2019,30.0
60,Sant Andreu,2019,26.2
60,Sant Andreu,2019,26.2
60,Sant Andreu,2019,30.1
60,Sant Andreu,2019,29.2
60,Sant Andreu,2019,24.7
60,Sant Andreu,2019,23.4
60,Sant Andreu,2019,25.2
60,Sant Andreu,2019,24.8
60,Sant Andreu,2019,27.8
60,Sant Andreu,2019,29.7
60,Sant Andreu,2019,28.1
60,Sant Andreu,2019,27.7
60,Sant Andreu,2019,27.9
60,Sant Andreu,2019,26.4
60,Sant Andreu,2019,31.6
60,Sant Andreu,2019,27.6
60,Sant Andreu,2019,28.0
60,Sant Andreu,2019,29.1
60,Sant Andreu,2019,26.8
60,Sant Andreu,2019,29.6
60,Sant Andreu,2019,28.2
60,Sant Andreu,2019,30.2
60,Sant Andreu,2019,29.0
60,Sant Andreu,2019,26.9
60,Sant Andreu,2019,30.6
60,Sant Andreu,2019,27.8
60,Sant Andreu,2019,30.6
60,Sant Andreu,2019,30.5
60,Sant Andreu,2019,29.4
60,Sant Andreu,2019,29.4
60,Sant Andreu,2019,28.4
60,Sant Andreu,2019,28.6
61,la Sagrera,2019,27.9
61,la Sagrera,2019,26.8
61,la Sagrera,2019,30.9
61,la Sagrera,2019,31.5
61,la Sagrera,2019,30.4
61,la Sagrera,2019,28.7
61,la Sagrera,2019,28.5
61,la Sagrera,2019,28.9
61,la Sagrera,2019,26.3
61,la Sagrera,2019,27.6
61,la Sagrera,2019,28.8
61,la Sagrera,2019,29.0
61,la Sagrera,2019,29.6
61,la Sagrera,2019,28.6
61,la Sagrera,2019,25.2
61,la Sagrera,2019,31.6
61,la Sagrera,2019,30.3
61,la Sagrera,2019,31.6
61,la Sagrera,2019,28.4
62,el Congrés i els Indians,2019,26.6
62,el Congrés i els Indians,2019,31.9
62,el Congrés i els Indians,2019,28.1
62,el Congrés i els Indians,2019,27.5
62,el Congrés i els Indians,2019,31.6
62,el Congrés i els Indians,2019,30.8
62,el Congrés i els Indians,2019,30.0
62,el Congrés i els Indians,2019,31.3
62,el Congrés i els Indians,2019,32.4
63,Navas,2019,29.4
63,Navas,2019,31.0
63,Navas,2019,31.0
63,Navas,2019,31.0
63,Navas,2019,28.1
63,Navas,2019,31.3
63,Navas,2019,30.5
63,Navas,2019,31.6
63,Navas,2019,30.5
63,Navas,2019,28.5
63,Navas,2019,28.7
63,Navas,2019,30.5
63,Navas,2019,31.0
61,la Sagrera,2019,26.2
64,Camp de l'Arpa del Clot,2019,31.8
64,Camp de l'Arpa del Clot,2019,29.0
64,Camp de l'Arpa del Clot,2019,32.8
64,Camp de l'Arpa del Clot,2019,29.4
64,Camp de l'Arpa del Clot,2019,30.8
64,Camp de l'Arpa del Clot,2019,31.6
64,Camp de l'Arpa del Clot,2019,29.0
64,Camp de l'Arpa del Clot,2019,32.8
64,Camp de l'Arpa del Clot,2019,32.2
64,Camp de l'Arpa del Clot,2019,32.1
64,Camp de l'Arpa del Clot,2019,32.6
64,Camp de l'Arpa del Clot,2019,32.6
64,Camp de l'Arpa del Clot,2019,31.2
64,Camp de l'Arpa del Clot,2019,32.6
64,Camp de l'Arpa del Clot,2019,33.7
64,Camp de l'Arpa del Clot,2019,30.0
64,Camp de l'Arpa del Clot,2019,33.8
64,Camp de l'Arpa del Clot,2019,31.0
64,Camp de l'Arpa del Clot,2019,27.9
64,Camp de l'Arpa del Clot,2019,29.8
64,Camp de l'Arpa del Clot,2019,30.4
64,Camp de l'Arpa del Clot,2019,29.3
64,Camp de l'Arpa del Clot,2019,31.0
64,Camp de l'Arpa del Clot,2019,31.8
64,Camp de l'Arpa del Clot,2019,31.0
65,el Clot,2019,33.3
65,el Clot,2019,28.6
65,el Clot,2019,32.9
65,el Clot,2019,28.4
65,el Clot,2019,27.4
65,el Clot,2019,30.8
65,el Clot,2019,27.8
65,el Clot,2019,28.5
65,el Clot,2019,28.9
65,el Clot,2019,28.1
65,el Clot,2019,28.3
65,el Clot,2019,30.3
65,el Clot,2019,30.2
65,el Clot,2019,31.3
65,el Clot,2019,33.3
65,el Clot,2019,33.2
66,el Parc i la Llacuna del Poblenou,2019,32.1
66,el Parc i la Llacuna del Poblenou,2019,34.5
66,el Parc i la Llacuna del Poblenou,2019,29.9
66,el Parc i la Llacuna del Poblenou,2019,29.1
66,el Parc i la Llacuna del Poblenou,2019,32.3
66,el Parc i la Llacuna del Poblenou,2019,31.3
66,el Parc i la Llacuna del Poblenou,2019,31.3
66,el Parc i la Llacuna del Poblenou,2019,32.6
66,el Parc i la Llacuna del Poblenou,2019,29.5
67,la Vila Olímpica del Poblenou,2019,31.7
67,la Vila Olímpica del Poblenou,2019,34.8
67,la Vila Olímpica del Poblenou,2019,33.8
67,la Vila Olímpica del Poblenou,2019,35.2
67,la Vila Olímpica del Poblenou,2019,33.6
68,el Poblenou,2019,35.9
68,el Poblenou,2019,32.8
68,el Poblenou,2019,30.1
68,el Poblenou,2019,37.8
68,el Poblenou,2019,35.5
68,el Poblenou,2019,31.9
68,el Poblenou,2019,30.3
68,el Poblenou,2019,31.2
68,el Poblenou,2019,31.9
68,el Poblenou,2019,31.2
68,el Poblenou,2019,32.0
68,el Poblenou,2019,31.6
68,el Poblenou,2019,30.4
68,el Poblenou,2019,37.0
68,el Poblenou,2019,30.8
68,el Poblenou,2019,28.3
68,el Poblenou,2019,32.4
68,el Poblenou,2019,27.7
68,el Poblenou,2019,30.0
68,el Poblenou,2019,29.5
69,Diagonal Mar i el Front Marítim del Poblenou,2019,28.6
69,Diagonal Mar i el Front Marítim del Poblenou,2019,29.9
69,Diagonal Mar i el Front Marítim del Poblenou,2019,32.7
69,Diagonal Mar i el Front Marítim del Poblenou,2019,30.5
69,Diagonal Mar i el Front Marítim del Poblenou,2019,44.4
70,el Besòs i el Maresme,2019,34.4
70,el Besòs i el Maresme,2019,31.6
70,el Besòs i el Maresme,2019,31.9
70,el Besòs i el Maresme,2019,32.0
70,el Besòs i el Maresme,2019,33.2
70,el Besòs i el Maresme,2019,30.2
70,el Besòs i el Maresme,2019,30.6
70,el Besòs i el Maresme,2019,28.0
70,el Besòs i el Maresme,2019,31.9
70,el Besòs i el Maresme,2019,29.5
70,el Besòs i el Maresme,2019,28.5
70,el Besòs i el Maresme,2019,26.9
70,el Besòs i el Maresme,2019,24.9
71,Provençals del Poblenou,2019,35.3
71,Provençals del Poblenou,2019,32.7
71,Provençals del Poblenou,2019,31.2
71,Provençals del Poblenou,2019,31.5
71,Provençals del Poblenou,2019,27.5
71,Provençals del Poblenou,2019,30.8
71,Provençals del Poblenou,2019,29.8
71,Provençals del Poblenou,2019,33.7
71,Provençals del Poblenou,2019,28.0
71,Provençals del Poblenou,2019,24.6
71,Provençals del Poblenou,2019,24.6
72,Sant Martí de Provençals,2019,28.6
72,Sant Martí de Provençals,2019,27.6
72,Sant Martí de Provençals,2019,27.6
72,Sant Martí de Provençals,2019,25.0
72,Sant Martí de Provençals,2019,27.2
72,Sant Martí de Provençals,2019,28.8
72,Sant Martí de Provençals,2019,29.9
72,Sant Martí de Provençals,2019,27.3
72,Sant Martí de Provençals,2019,29.1
72,Sant Martí de Provençals,2019,28.3
72,Sant Martí de Provençals,2019,25.8
72,Sant Martí de Provençals,2019,28.2
72,Sant Martí de Provençals,2019,24.7
72,Sant Martí de Provençals,2019,26.3
72,Sant Martí de Provençals,2019,29.3
72,Sant Martí de Provençals,2019,30.2
72,Sant Martí de Provençals,2019,26.9
72,Sant Martí de Provençals,2019,26.9
73,la Verneda i la Pau,2019,28.7
73,la Verneda i la Pau,2019,29.0
73,la Verneda i la Pau,2019,23.5
73,la Verneda i la Pau,2019,25.2
73,la Verneda i la Pau,2019,28.8
