Codi_barri,Nom_barri,Any,Edat_mitjana
10,Sant Antoni,2021,87.4
10,Sant Antoni,2021,91.6
10,Sant Antoni,2021,93.8
11,el Poble Sec,2021,63.2
11,el Poble Sec,2021,80.9
11,el Poble Sec,2021,86.8
11,el Poble Sec,2021,80.4
11,el Poble Sec,2021,65.3
11,el Poble Sec,2021,69.9
11,el Poble Sec,2021,79.6
11,el Poble Sec,2021,102.1
11,el Poble Sec,2021,73.7
11,el Poble Sec,2021,87.4
11,el Poble Sec,2021,105.4
11,el Poble Sec,2021,99.8
11,el Poble Sec,2021,95.9
11,el Poble Sec,2021,95.0
11,el Poble Sec,2021,96.3
11,el Poble Sec,2021,78.6
11,el Poble Sec,2021,94.4
11,el Poble Sec,2021,76.5
11,el Poble Sec,2021,68.6
11,el Poble Sec,2021,52.6
11,el Poble Sec,2021,55.0
11,el Poble Sec,2021,66.4
11,el Poble Sec,2021,81.1
11,el Poble Sec,2021,79.7
12,la Marina del Prat Vermell,2021,41.9
13,la Marina de Port,2021,40.6
13,la Marina de Port,2021,40.7
13,la Marina de Port,2021,21.2
13,la Marina de Port,2021,22.5
13,la Marina de Port,2021,41.2
13,la Marina de Port,2021,46.6
13,la Marina de Port,2021,56.9
13,la Marina de Port,2021,79.5
13,la Marina de Port,2021,42.4
13,la Marina de Port,2021,46.9
13,la Marina de Port,2021,44.2
13,la Marina de Port,2021,41.7
13,la Marina de Port,2021,49.4
13,la Marina de Port,2021,41.4
13,la Marina de Port,2021,34.6
13,la Marina de Port,2021,55.4
13,la Marina de Port,2021,65.3
14,la Font de la Guatlla,2021,62.7
14,la Font de la Guatlla,2021,56.0
14,la Font de la Guatlla,2021,65.9
14,la Font de la Guatlla,2021,56.3
14,la Font de la Guatlla,2021,80.7
14,la Font de la Guatlla,2021,86.9
14,la Font de la Guatlla,2021,89.9
15,Hostafrancs,2021,75.1
15,Hostafrancs,2021,84.1
15,Hostafrancs,2021,78.2
15,Hostafrancs,2021,80.3
15,Hostafrancs,2021,67.8
15,Hostafrancs,2021,52.4
15,Hostafrancs,2021,49.8
15,Hostafrancs,2021,60.7
15,Hostafrancs,2021,56.1
15,Hostafrancs,2021,66.0
16,la Bordeta,2021,52.8
16,la Bordeta,2021,71.9
16,la Bordeta,2021,85.7
16,la Bordeta,2021,71.0
16,la Bordeta,2021,33.4
16,la Bordeta,2021,39.8
16,la Bordeta,2021,50.7
16,la Bordeta,2021,47.9
16,la Bordeta,2021,52.3
16,la Bordeta,2021,43.9
16,la Bordeta,2021,64.5
16,la Bordeta,2021,65.8
16,la Bordeta,2021,77.4
17,Sants - Badal,2021,66.9
17,Sants - Badal,2021,75.6
17,Sants - Badal,2021,54.1
17,Sants - Badal,2021,53.7
17,Sants - Badal,2021,51.6
17,Sants - Badal,2021,55.9
17,Sants - Badal,2021,68.2
17,Sants - Badal,2021,52.5
17,Sants - Badal,2021,62.2
17,Sants - Badal,2021,64.1
17,Sants - Badal,2021,83.9
17,Sants - Badal,2021,57.3
17,Sants - Badal,2021,66.4
17,Sants - Badal,2021,46.7
17,Sants - Badal,2021,57.7
17,Sants - Badal,2021,70.5
18,Sants,2021,61.4
18,Sants,2021,51.1
18,Sants,2021,90.6
18,Sants,2021,58.3
18,Sants,2021,62.0
18,Sants,2021,72.6
18,Sants,2021,62.1
18,Sants,2021,82.4
18,Sants,2021,78.1
18,Sants,2021,76.5
18,Sants,2021,97.1
18,Sants,2021,79.7
18,Sants,2021,80.5
18,Sants,2021,73.4
18,Sants,2021,71.0
18,Sants,2021,96.6
18,Sants,2021,85.7
18,Sants,2021,99.3
18,Sants,2021,76.6
18,Sants,2021,82.1
18,Sants,2021,85.0
18,Sants,2021,67.3
18,Sants,2021,80.1
18,Sants,2021,57.2
18,Sants,2021,46.2
18,Sants,2021,47.2
18,Sants,2021,42.9
18,Sants,2021,52.5
18,Sants,2021,58.2
19,les Corts,2021,61.8
19,les Corts,2021,42.2
19,les Corts,2021,44.0
19,les Corts,2021,53.2
19,les Corts,2021,60.9
19,les Corts,2021,49.7
19,les Corts,2021,54.5
19,les Corts,2021,67.9
19,les Corts,2021,61.2
19,les Corts,2021,36.6
19,les Corts,2021,44.4
19,les Corts,2021,48.4
19,les Corts,2021,47.7
19,les Corts,2021,74.5
19,les Corts,2021,50.1
19,les Corts,2021,52.8
19,les Corts,2021,66.7
19,les Corts,2021,57.9
19,les Corts,2021,59.7
19,les Corts,2021,52.0
19,les Corts,2021,64.2
19,les Corts,2021,52.9
19,les Corts,2021,41.0
19,les Corts,2021,41.0
19,les Corts,2021,57.4
19,les Corts,2021,66.8
19,les Corts,2021,74.4
19,les Corts,2021,61.4
19,les Corts,2021,51.5
19,les Corts,2021,46.4
19,les Corts,2021,51.0
19,les Corts,2021,57.8
19,les Corts,2021,58.0
19,les Corts,2021,47.5
19,les Corts,2021,45.6
20,la Maternitat i Sant Ramon,2021,61.4
20,la Maternitat i Sant Ramon,2021,51.8
20,la Maternitat i Sant Ramon,2021,43.1
20,la Maternitat i Sant Ramon,2021,56.2
20,la Maternitat i Sant Ramon,2021,62.5
20,la Maternitat i Sant Ramon,2021,63.1
20,la Maternitat i Sant Ramon,2021,48.1
20,la Maternitat i Sant Ramon,2021,45.0
20,la Maternitat i Sant Ramon,2021,79.3
20,la Maternitat i Sant Ramon,2021,62.5
20,la Maternitat i Sant Ramon,2021,46.2
20,la Maternitat i Sant Ramon,2021,49.1
20,la Maternitat i Sant Ramon,2021,44.2
20,la Maternitat i Sant Ramon,2021,58.2
20,la Maternitat i Sant Ramon,2021,54.8
21,Pedralbes,2021,58.9
21,Pedralbes,2021,45.5
21,Pedralbes,2021,46.8
21,Pedralbes,2021,50.8
21,Pedralbes,2021,43.7
21,Pedralbes,2021,54.1
21,Pedralbes,2021,52.7
22,"Vallvidrera, el Tibidabo i les Planes",2021,48.8
22,"Vallvidrera, el Tibidabo i les Planes",2021,58.0
22,"Vallvidrera, el Tibidabo i les Planes",2021,55.7
23,Sarrià,2021,50.6
23,Sarrià,2021,57.6
23,Sarrià,2021,62.6
23,Sarrià,2021,84.0
23,Sarrià,2021,76.8
23,Sarrià,2021,71.2
23,Sarrià,2021,73.9
23,Sarrià,2021,75.7
23,Sarrià,2021,66.8
23,Sarrià,2021,85.7
23,Sarrià,2021,46.5
23,Sarrià,2021,49.3
23,Sarrià,2021,63.2
23,Sarrià,2021,61.7
23,Sarrià,2021,48.0
23,Sarrià,2021,47.0
24,les Tres Torres,2021,49.6
24,les Tres Torres,2021,30.9
24,les Tres Torres,2021,57.2
24,les Tres Torres,2021,59.0
24,les Tres Torres,2021,62.5
24,les Tres Torres,2021,62.6
24,les Tres Torres,2021,59.2
24,les Tres Torres,2021,53.2
24,les Tres Torres,2021,53.1
24,les Tres Torres,2021,50.8
24,les Tres Torres,2021,49.3
25,Sant Gervasi - la Bonanova,2021,63.8
25,Sant Gervasi - la Bonanova,2021,56.2
25,Sant Gervasi - la Bonanova,2021,66.1
25,Sant Gervasi - la Bonanova,2021,75.5
25,Sant Gervasi - la Bonanova,2021,68.1
25,Sant Gervasi - la Bonanova,2021,65.6
25,Sant Gervasi - la Bonanova,2021,62.8
25,Sant Gervasi - la Bonanova,2021,61.7
25,Sant Gervasi - la Bonanova,2021,54.3
25,Sant Gervasi - la Bonanova,2021,63.6
25,Sant Gervasi - la Bonanova,2021,55.1
25,Sant Gervasi - la Bonanova,2021,53.5
25,Sant Gervasi - la Bonanova,2021,57.7
25,Sant Gervasi - la Bonanova,2021,66.7
25,Sant Gervasi - la Bonanova,2021,66.1
25,Sant Gervasi - la Bonanova,2021,50.1
25,Sant Gervasi - la Bonanova,2021,58.8
25,Sant Gervasi - la Bonanova,2021,56.1
26,Sant Gervasi - Galvany,2021,58.6
26,Sant Gervasi - Galvany,2021,57.4
26,Sant Gervasi - Galvany,2021,60.8
26,Sant Gervasi - Galvany,2021,81.7
26,Sant Gervasi - Galvany,2021,49.2
26,Sant Gervasi - Galvany,2021,58.4
26,Sant Gervasi - Galvany,2021,54.9
26,Sant Gervasi - Galvany,2021,55.0
26,Sant Gervasi - Galvany,2021,50.8
26,Sant Gervasi - Galvany,2021,59.2
26,Sant Gervasi - Galvany,2021,69.3
26,Sant Gervasi - Galvany,2021,64.1
26,Sant Gervasi - Galvany,2021,74.3
26,Sant Gervasi - Galvany,2021,58.6
26,Sant Gervasi - Galvany,2021,67.2
26,Sant Gervasi - Galvany,2021,67.0
26,Sant Gervasi - Galvany,2021,73.5
26,Sant Gervasi - Galvany,2021,64.6
26,Sant Gervasi - Galvany,2021,77.8
26,Sant Gervasi - Galvany,2021,69.3
26,Sant Gervasi - Galvany,2021,91.3
26,Sant Gervasi - Galvany,2021,62.5
31,Vila de Gràcia,2021,103.3
26,Sant Gervasi - Galvany,2021,68.4
26,Sant Gervasi - Galvany,2021,65.7
26,Sant Gervasi - Galvany,2021,61.2
26,Sant Gervasi - Galvany,2021,57.0
26,Sant Gervasi - Galvany,2021,65.7
26,Sant Gervasi - Galvany,2021,56.9
26,Sant Gervasi - Galvany,2021,61.2
26,Sant Gervasi - Galvany,2021,63.7
26,Sant Gervasi - Galvany,2021,56.9
27,el Putget i Farró,2021,69.7
27,el Putget i Farró,2021,63.4
27,el Putget i Farró,2021,66.3
27,el Putget i Farró,2021,62.3
27,el Putget i Farró,2021,60.2
27,el Putget i Farró,2021,72.1
27,el Putget i Farró,2021,58.1
27,el Putget i Farró,2021,57.4
27,el Putget i Farró,2021,61.5
27,el Putget i Farró,2021,65.3
27,el Putget i Farró,2021,64.8
27,el Putget i Farró,2021,61.5
27,el Putget i Farró,2021,58.8
27,el Putget i Farró,2021,53.1
27,el Putget i Farró,2021,57.0
27,el Putget i Farró,2021,55.5
27,el Putget i Farró,2021,60.9
27,el Putget i Farró,2021,57.2
27,el Putget i Farró,2021,49.7
28,Vallcarca i els Penitents,2021,74.2
28,Vallcarca i els Penitents,2021,57.5
28,Vallcarca i els Penitents,2021,56.9
28,Vallcarca i els Penitents,2021,69.6
28,Vallcarca i els Penitents,2021,64.3
28,Vallcarca i els Penitents,2021,39.5
28,Vallcarca i els Penitents,2021,56.6
28,Vallcarca i els Penitents,2021,55.4
28,Vallcarca i els Penitents,2021,52.2
28,Vallcarca i els Penitents,2021,51.8
28,Vallcarca i els Penitents,2021,56.7
29,el Coll,2021,57.2
29,el Coll,2021,52.2
29,el Coll,2021,59.7
29,el Coll,2021,51.5
29,el Coll,2021,62.6
30,la Salut,2021,58.4
30,la Salut,2021,54.8
30,la Salut,2021,64.0
30,la Salut,2021,54.2
30,la Salut,2021,73.2
30,la Salut,2021,40.6
30,la Salut,2021,65.5
30,la Salut,2021,50.0
30,la Salut,2021,58.2
30,la Salut,2021,53.4
31,Vila de Gràcia,2021,67.2
31,Vila de Gràcia,2021,70.1
31,Vila de Gràcia,2021,80.9
31,Vila de Gràcia,2021,74.8
31,Vila de Gràcia,2021,64.7
31,Vila de Gràcia,2021,69.5
31,Vila de Gràcia,2021,77.5
31,Vila de Gràcia,2021,74.8
31,Vila de Gràcia,2021,74.1
31,Vila de Gràcia,2021,73.2
31,Vila de Gràcia,2021,85.4
31,Vila de Gràcia,2021,88.0
31,Vila de Gràcia,2021,77.7
31,Vila de Gràcia,2021,80.0
31,Vila de Gràcia,2021,84.8
31,Vila de Gràcia,2021,92.4
31,Vila de Gràcia,2021,77.8
31,Vila de Gràcia,2021,104.0
31,Vila de Gràcia,2021,107.9
31,Vila de Gràcia,2021,104.6
31,Vila de Gràcia,2021,123.1
31,Vila de Gràcia,2021,94.9
31,Vila de Gràcia,2021,87.4
31,Vila de Gràcia,2021,89.7
31,Vila de Gràcia,2021,85.0
31,Vila de Gràcia,2021,94.4
31,Vila de Gràcia,2021,83.1
31,Vila de Gràcia,2021,108.9
31,Vila de Gràcia,2021,94.4
31,Vila de Gràcia,2021,82.2
31,Vila de Gràcia,2021,90.5
31,Vila de Gràcia,2021,86.2
31,Vila de Gràcia,2021,81.1
31,Vila de Gràcia,2021,76.9
31,Vila de Gràcia,2021,93.6
32,el Camp d'en Grassot i Gràcia Nova,2021,79.4
32,el Camp d'en Grassot i Gràcia Nova,2021,56.6
32,el Camp d'en Grassot i Gràcia Nova,2021,60.0
32,el Camp d'en Grassot i Gràcia Nova,2021,67.4
32,el Camp d'en Grassot i Gràcia Nova,2021,73.9
32,el Camp d'en Grassot i Gràcia Nova,2021,78.3
32,el Camp d'en Grassot i Gràcia Nova,2021,74.4
32,el Camp d'en Grassot i Gràcia Nova,2021,48.0
32,el Camp d'en Grassot i Gràcia Nova,2021,73.4
32,el Camp d'en Grassot i Gràcia Nova,2021,55.9
32,el Camp d'en Grassot i Gràcia Nova,2021,68.8
32,el Camp d'en Grassot i Gràcia Nova,2021,51.7
32,el Camp d'en Grassot i Gràcia Nova,2021,57.9
32,el Camp d'en Grassot i Gràcia Nova,2021,62.1
32,el Camp d'en Grassot i Gràcia Nova,2021,61.1
32,el Camp d'en Grassot i Gràcia Nova,2021,59.2
32,el Camp d'en Grassot i Gràcia Nova,2021,52.8
32,el Camp d'en Grassot i Gràcia Nova,2021,60.4
32,el Camp d'en Grassot i Gràcia Nova,2021,52.9
32,el Camp d'en Grassot i Gràcia Nova,2021,56.9
32,el Camp d'en Grassot i Gràcia Nova,2021,60.2
32,el Camp d'en Grassot i Gràcia Nova,2021,58.7
32,el Camp d'en Grassot i Gràcia Nova,2021,55.0
32,el Camp d'en Grassot i Gràcia Nova,2021,45.7
32,el Camp d'en Grassot i Gràcia Nova,2021,47.1
33,el Baix Guinardó,2021,67.6
33,el Baix Guinardó,2021,57.0
33,el Baix Guinardó,2021,60.2
33,el Baix Guinardó,2021,55.9
33,el Baix Guinardó,2021,50.4
33,el Baix Guinardó,2021,64.2
33,el Baix Guinardó,2021,63.3
33,el Baix Guinardó,2021,49.5
33,el Baix Guinardó,2021,56.8
33,el Baix Guinardó,2021,70.3
33,el Baix Guinardó,2021,60.9
33,el Baix Guinardó,2021,57.8
33,el Baix Guinardó,2021,57.4
33,el Baix Guinardó,2021,58.1
33,el Baix Guinardó,2021,51.3
33,el Baix Guinardó,2021,54.3
33,el Baix Guinardó,2021,62.3
33,el Baix Guinardó,2021,63.5
33,el Baix Guinardó,2021,55.1
34,Can Baró,2021,59.2
34,Can Baró,2021,59.7
34,Can Baró,2021,55.2
34,Can Baró,2021,63.2
34,Can Baró,2021,60.7
34,Can Baró,2021,61.5
34,Can Baró,2021,65.4
35,el Guinardó,2021,54.8
35,el Guinardó,2021,58.5
35,el Guinardó,2021,59.7
48,la Guineueta,2021,44.4
35,el Guinardó,2021,62.2
35,el Guinardó,2021,59.6
35,el Guinardó,2021,54.7
35,el Guinardó,2021,54.2
35,el Guinardó,2021,52.2
35,el Guinardó,2021,55.1
35,el Guinardó,2021,57.9
35,el Guinardó,2021,56.4
35,el Guinardó,2021,57.9
35,el Guinardó,2021,59.8
35,el Guinardó,2021,60.1
35,el Guinardó,2021,65.5
35,el Guinardó,2021,53.7
35,el Guinardó,2021,57.8
35,el Guinardó,2021,55.8
35,el Guinardó,2021,55.7
35,el Guinardó,2021,53.4
35,el Guinardó,2021,57.8
35,el Guinardó,2021,66.7
35,el Guinardó,2021,66.0
35,el Guinardó,2021,69.2
35,el Guinardó,2021,55.2
36,la Font d'en Fargues,2021,56.7
36,la Font d'en Fargues,2021,46.1
36,la Font d'en Fargues,2021,60.1
36,la Font d'en Fargues,2021,60.9
36,la Font d'en Fargues,2021,66.4
36,la Font d'en Fargues,2021,66.7
36,la Font d'en Fargues,2021,62.1
37,el Carmel,2021,59.6
37,el Carmel,2021,63.8
37,el Carmel,2021,71.7
37,el Carmel,2021,45.3
37,el Carmel,2021,55.9
37,el Carmel,2021,48.2
37,el Carmel,2021,64.2
37,el Carmel,2021,55.0
37,el Carmel,2021,55.0
37,el Carmel,2021,54.1
37,el Carmel,2021,51.5
37,el Carmel,2021,60.4
37,el Carmel,2021,66.8
37,el Carmel,2021,54.1
37,el Carmel,2021,57.3
37,el Carmel,2021,57.1
37,el Carmel,2021,58.3
37,el Carmel,2021,58.3
37,el Carmel,2021,49.0
37,el Carmel,2021,51.5
37,el Carmel,2021,55.2
37,el Carmel,2021,52.2
38,la Teixonera,2021,47.7
38,la Teixonera,2021,51.0
38,la Teixonera,2021,54.1
38,la Teixonera,2021,52.3
38,la Teixonera,2021,50.7
38,la Teixonera,2021,50.3
38,la Teixonera,2021,52.3
38,la Teixonera,2021,51.4
39,Sant Genís dels Agudells,2021,46.2
39,Sant Genís dels Agudells,2021,53.6
39,Sant Genís dels Agudells,2021,50.9
39,Sant Genís dels Agudells,2021,60.3
39,Sant Genís dels Agudells,2021,51.5
40,Montbau,2021,53.4
40,Montbau,2021,53.8
40,Montbau,2021,51.2
40,Montbau,2021,60.9
41,la Vall d'Hebron,2021,26.8
41,la Vall d'Hebron,2021,39.7
41,la Vall d'Hebron,2021,54.3
41,la Vall d'Hebron,2021,60.8
42,la Clota,2021,82.1
43,Horta,2021,63.3
43,Horta,2021,62.9
43,Horta,2021,60.7
43,Horta,2021,69.6
43,Horta,2021,44.4
43,Horta,2021,58.1
43,Horta,2021,52.9
43,Horta,2021,67.3
43,Horta,2021,73.7
43,Horta,2021,66.4
43,Horta,2021,74.2
43,Horta,2021,70.1
43,Horta,2021,74.6
43,Horta,2021,58.7
43,Horta,2021,81.0
43,Horta,2021,64.6
43,Horta,2021,53.0
43,Horta,2021,72.6
43,Horta,2021,54.0
43,Horta,2021,63.8
43,Horta,2021,70.3
44,Vilapicina i la Torre Llobeta,2021,57.9
44,Vilapicina i la Torre Llobeta,2021,46.1
44,Vilapicina i la Torre Llobeta,2021,52.5
44,Vilapicina i la Torre Llobeta,2021,54.0
44,Vilapicina i la Torre Llobeta,2021,69.7
44,Vilapicina i la Torre Llobeta,2021,57.3
44,Vilapicina i la Torre Llobeta,2021,55.2
44,Vilapicina i la Torre Llobeta,2021,48.7
44,Vilapicina i la Torre Llobeta,2021,67.5
44,Vilapicina i la Torre Llobeta,2021,55.0
44,Vilapicina i la Torre Llobeta,2021,43.1
48,la Guineueta,2021,33.8
44,Vilapicina i la Torre Llobeta,2021,56.2
44,Vilapicina i la Torre Llobeta,2021,57.0
44,Vilapicina i la Torre Llobeta,2021,63.5
44,Vilapicina i la Torre Llobeta,2021,67.4
44,Vilapicina i la Torre Llobeta,2021,49.5
44,Vilapicina i la Torre Llobeta,2021,78.4
44,Vilapicina i la Torre Llobeta,2021,53.0
44,Vilapicina i la Torre Llobeta,2021,63.0
45,Porta,2021,53.4
45,Porta,2021,47.4
45,Porta,2021,50.6
45,Porta,2021,57.2
45,Porta,2021,51.5
45,Porta,2021,55.8
45,Porta,2021,53.9
45,Porta,2021,43.9
45,Porta,2021,83.5
45,Porta,2021,43.0
45,Porta,2021,48.8
45,Porta,2021,47.2
45,Porta,2021,54.0
45,Porta,2021,52.8
45,Porta,2021,55.3
45,Porta,2021,41.3
45,Porta,2021,56.7
45,Porta,2021,50.5
46,el Turó de la Peira,2021,70.3
46,el Turó de la Peira,2021,64.5
46,el Turó de la Peira,2021,39.0
46,el Turó de la Peira,2021,64.8
46,el Turó de la Peira,2021,107.8
46,el Turó de la Peira,2021,41.8
46,el Turó de la Peira,2021,56.6
46,el Turó de la Peira,2021,58.6
46,el Turó de la Peira,2021,51.3
46,el Turó de la Peira,2021,59.9
47,Can Peguera,2021,92.1
47,Can Peguera,2021,87.9
48,la Guineueta,2021,52.0
48,la Guineueta,2021,45.6
48,la Guineueta,2021,61.2
48,la Guineueta,2021,46.5
48,la Guineueta,2021,55.1
48,la Guineueta,2021,55.0
48,la Guineueta,2021,57.7
48,la Guineueta,2021,54.7
48,la Guineueta,2021,44.1
49,Canyelles,2021,47.1
49,Canyelles,2021,45.9
49,Canyelles,2021,47.0
49,Canyelles,2021,52.7
49,Canyelles,2021,52.5
50,les Roquetes,2021,55.0
50,les Roquetes,2021,50.8
50,les Roquetes,2021,49.2
50,les Roquetes,2021,48.7
50,les Roquetes,2021,51.6
50,les Roquetes,2021,48.4
50,les Roquetes,2021,48.8
50,les Roquetes,2021,58.6
50,les Roquetes,2021,50.7
50,les Roquetes,2021,53.7
51,Verdun,2021,53.7
51,Verdun,2021,32.9
51,Verdun,2021,61.5
51,Verdun,2021,53.2
51,Verdun,2021,52.0
51,Verdun,2021,55.4
51,Verdun,2021,55.8
51,Verdun,2021,51.3
52,la Prosperitat,2021,53.8
52,la Prosperitat,2021,64.3
52,la Prosperitat,2021,55.8
52,la Prosperitat,2021,53.5
52,la Prosperitat,2021,54.1
52,la Prosperitat,2021,66.3
52,la Prosperitat,2021,53.0
52,la Prosperitat,2021,49.6
52,la Prosperitat,2021,47.6
52,la Prosperitat,2021,52.9
52,la Prosperitat,2021,49.0
52,la Prosperitat,2021,53.0
52,la Prosperitat,2021,49.3
52,la Prosperitat,2021,44.2
52,la Prosperitat,2021,55.1
52,la Prosperitat,2021,57.8
52,la Prosperitat,2021,51.3
52,la Prosperitat,2021,46.0
52,la Prosperitat,2021,51.9
52,la Prosperitat,2021,60.3
53,la Trinitat Nova,2021,53.0
53,la Trinitat Nova,2021,53.0
53,la Trinitat Nova,2021,65.3
53,la Trinitat Nova,2021,43.4
53,la Trinitat Nova,2021,52.9
54,Torre Baró,2021,53.4
54,Torre Baró,2021,53.2
55,Ciutat Meridiana,2021,51.4
55,Ciutat Meridiana,2021,50.9
55,Ciutat Meridiana,2021,50.2
55,Ciutat Meridiana,2021,49.1
55,Ciutat Meridiana,2021,53.7
55,Ciutat Meridiana,2021,54.5
56,Vallbona,2021,49.8
57,la Trinitat Vella,2021,54.4
57,la Trinitat Vella,2021,53.6
57,la Trinitat Vella,2021,50.7
57,la Trinitat Vella,2021,49.9
57,la Trinitat Vella,2021,46.7
58,Baró de Viver,2021,30.4
58,Baró de Viver,2021,34.6
59,el Bon Pastor,2021,18.4
59,el Bon Pastor,2021,43.2
59,el Bon Pastor,2021,35.0
59,el Bon Pastor,2021,80.7
59,el Bon Pastor,2021,60.8
59,el Bon Pastor,2021,55.7
59,el Bon Pastor,2021,50.2
60,Sant Andreu,2021,42.5
60,Sant Andreu,2021,58.5
60,Sant Andreu,2021,36.8
60,Sant Andreu,2021,43.8
60,Sant Andreu,2021,69.3
60,Sant Andreu,2021,64.5
60,Sant Andreu,2021,95.8
60,Sant Andreu,2021,76.9
60,Sant Andreu,2021,74.5
60,Sant Andreu,2021,85.1
60,Sant Andreu,2021,51.2
60,Sant Andreu,2021,43.5
60,Sant Andreu,2021,29.2
60,Sant Andreu,2021,49.3
60,Sant Andreu,2021,26.0
60,Sant Andreu,2021,42.8
60,Sant Andreu,2021,34.3
60,Sant Andreu,2021,35.1
60,Sant Andreu,2021,52.9
60,Sant Andreu,2021,71.7
60,Sant Andreu,2021,61.7
60,Sant Andreu,2021,50.8
60,Sant Andreu,2021,39.5
60,Sant Andreu,2021,67.3
60,Sant Andreu,2021,68.4
60,Sant Andreu,2021,76.5
60,Sant Andreu,2021,80.2
60,Sant Andreu,2021,77.9
60,Sant Andreu,2021,79.9
60,Sant Andreu,2021,82.4
60,Sant Andreu,2021,74.3
60,Sant Andreu,2021,76.7
60,Sant Andreu,2021,55.7
60,Sant Andreu,2021,63.0
60,Sant Andreu,2021,71.8
60,Sant Andreu,2021,76.6
60,Sant Andreu,2021,61.2
60,Sant Andreu,2021,75.7
60,Sant Andreu,2021,48.4
61,la Sagrera,2021,46.0
61,la Sagrera,2021,54.5
61,la Sagrera,2021,68.6
61,la Sagrera,2021,72.9
61,la Sagrera,2021,56.0
61,la Sagrera,2021,74.2
61,la Sagrera,2021,43.4
61,la Sagrera,2021,56.5
61,la Sagrera,2021,37.6
61,la Sagrera,2021,46.8
61,la Sagrera,2021,55.8
61,la Sagrera,2021,36.8
61,la Sagrera,2021,67.8
61,la Sagrera,2021,39.5
61,la Sagrera,2021,48.6
61,la Sagrera,2021,54.7
61,la Sagrera,2021,53.4
61,la Sagrera,2021,58.2
61,la Sagrera,2021,45.0
61,la Sagrera,2021,61.8
62,el Congrés i els Indians,2021,68.7
62,el Congrés i els Indians,2021,62.1
62,el Congrés i els Indians,2021,90.3
62,el Congrés i els Indians,2021,57.1
62,el Congrés i els Indians,2021,63.6
62,el Congrés i els Indians,2021,53.5
62,el Congrés i els Indians,2021,57.6
62,el Congrés i els Indians,2021,54.5
62,el Congrés i els Indians,2021,70.0
63,Navas,2021,56.5
63,Navas,2021,73.8
63,Navas,2021,69.5
63,Navas,2021,43.1
63,Navas,2021,45.1
63,Navas,2021,58.0
63,Navas,2021,77.2
63,Navas,2021,44.9
63,Navas,2021,49.4
63,Navas,2021,45.2
63,Navas,2021,53.4
63,Navas,2021,50.0
63,Navas,2021,46.0
64,Camp de l'Arpa del Clot,2021,77.4
64,Camp de l'Arpa del Clot,2021,75.9
64,Camp de l'Arpa del Clot,2021,68.0
64,Camp de l'Arpa del Clot,2021,63.1
64,Camp de l'Arpa del Clot,2021,55.6
64,Camp de l'Arpa del Clot,2021,56.4
64,Camp de l'Arpa del Clot,2021,48.8
64,Camp de l'Arpa del Clot,2021,57.2
64,Camp de l'Arpa del Clot,2021,75.5
64,Camp de l'Arpa del Clot,2021,70.0
64,Camp de l'Arpa del Clot,2021,56.0
64,Camp de l'Arpa del Clot,2021,75.1
64,Camp de l'Arpa del Clot,2021,87.4
64,Camp de l'Arpa del Clot,2021,88.2
64,Camp de l'Arpa del Clot,2021,66.9
64,Camp de l'Arpa del Clot,2021,85.0
64,Camp de l'Arpa del Clot,2021,71.7
64,Camp de l'Arpa del Clot,2021,76.9
64,Camp de l'Arpa del Clot,2021,70.2
64,Camp de l'Arpa del Clot,2021,80.5
64,Camp de l'Arpa del Clot,2021,65.0
64,Camp de l'Arpa del Clot,2021,77.7
64,Camp de l'Arpa del Clot,2021,78.7
64,Camp de l'Arpa del Clot,2021,87.6
64,Camp de l'Arpa del Clot,2021,67.9
65,el Clot,2021,79.5
65,el Clot,2021,61.0
65,el Clot,2021,69.2
65,el Clot,2021,56.7
65,el Clot,2021,46.5
65,el Clot,2021,67.5
65,el Clot,2021,90.4
65,el Clot,2021,20.9
65,el Clot,2021,47.8
65,el Clot,2021,24.3
65,el Clot,2021,65.9
65,el Clot,2021,60.7
65,el Clot,2021,84.5
65,el Clot,2021,91.0
65,el Clot,2021,64.5
65,el Clot,2021,92.8
65,el Clot,2021,53.5
66,el Parc i la Llacuna del Poblenou,2021,66.9
66,el Parc i la Llacuna del Poblenou,2021,48.4
66,el Parc i la Llacuna del Poblenou,2021,53.5
66,el Parc i la Llacuna del Poblenou,2021,50.8
66,el Parc i la Llacuna del Poblenou,2021,58.5
66,el Parc i la Llacuna del Poblenou,2021,64.7
66,el Parc i la Llacuna del Poblenou,2021,58.0
66,el Parc i la Llacuna del Poblenou,2021,42.2
66,el Parc i la Llacuna del Poblenou,2021,48.7
67,la Vila Olímpica del Poblenou,2021,51.2
67,la Vila Olímpica del Poblenou,2021,29.6
67,la Vila Olímpica del Poblenou,2021,31.5
67,la Vila Olímpica del Poblenou,2021,28.8
67,la Vila Olímpica del Poblenou,2021,79.8
68,el Poblenou,2021,84.5
68,el Poblenou,2021,80.7
68,el Poblenou,2021,74.4
68,el Poblenou,2021,79.3
68,el Poblenou,2021,72.4
68,el Poblenou,2021,72.9
68,el Poblenou,2021,79.5
68,el Poblenou,2021,92.0
68,el Poblenou,2021,69.4
68,el Poblenou,2021,72.3
68,el Poblenou,2021,27.2
68,el Poblenou,2021,24.3
68,el Poblenou,2021,28.3
68,el Poblenou,2021,68.1
68,el Poblenou,2021,46.8
68,el Poblenou,2021,69.0
68,el Poblenou,2021,65.6
68,el Poblenou,2021,62.4
