Codi_Barri,Nom_Barri,Any,TipusEquipament,Indicador,Valor
11.0,el Poble-sec,2013,Museus i col·leccions,Visites_Exposicions_Temporals,440880
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,1718380
11.0,el Poble-sec,2013,Museus i col·leccions,Num_Exposicions_Temporals,12
11.0,el Poble-sec,2013,Museus i col·leccions,Fons_Colleccio,21481
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Visitants,9467
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Usuaris,16898
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Visites_Exposicions_Temporals,15397
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Num_Exposicions_Temporals,8
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Fons_Colleccio,1248
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,8733
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,12794
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visites_Exposicions_Temporals,3400
2.0,el Barri Gòtic,2013,Museus i col·leccions,Num_Exposicions_Temporals,2
2.0,el Barri Gòtic,2013,Museus i col·leccions,Fons_Colleccio,1200
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,1718380
1.0,el Raval,2013,Centres d'exposicions,Visitants,56440
1.0,el Raval,2013,Centres d'exposicions,Usuaris,58119
1.0,el Raval,2013,Centres d'exposicions,Visites_Exposicions_Temporals,55457
1.0,el Raval,2013,Centres d'exposicions,Num_Exposicions_Temporals,6
7.0,la Dreta de Eixample,2013,Espais d'interès arquitectònic,Visitants,944509
7.0,la Dreta de Eixample,2013,Espais d'interès arquitectònic,Usuaris,1114531
7.0,la Dreta de Eixample,2013,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,124480
7.0,la Dreta de Eixample,2013,Espais d'interès arquitectònic,Num_Exposicions_Temporals,4
1.0,el Raval,2013,Centres d'exposicions,Visitants,118237
1.0,el Raval,2013,Centres d'exposicions,Usuaris,123269
1.0,el Raval,2013,Centres d'exposicions,Visites_Exposicions_Temporals,118237
1.0,el Raval,2013,Centres d'exposicions,Num_Exposicions_Temporals,8
11.0,el Poble-sec,2013,Museus i col·leccions,Visitants,32284
11.0,el Poble-sec,2013,Museus i col·leccions,Usuaris,42680
11.0,el Poble-sec,2013,Museus i col·leccions,Num_Exposicions_Temporals,1
1.0,el Raval,2013,Museus i col·leccions,Visitants,300948
1.0,el Raval,2013,Museus i col·leccions,Usuaris,672251
1.0,el Raval,2013,Museus i col·leccions,Visites_Exposicions_Temporals,627041
1.0,el Raval,2013,Museus i col·leccions,Num_Exposicions_Temporals,5
1.0,el Raval,2013,Museus i col·leccions,Fons_Colleccio,6247
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,556730
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,613268
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visites_Exposicions_Temporals,131146
2.0,el Barri Gòtic,2013,Museus i col·leccions,Num_Exposicions_Temporals,8
2.0,el Barri Gòtic,2013,Museus i col·leccions,Fons_Colleccio,65727
3.0,la Barceloneta,2013,Museus i col·leccions,Visitants,111179
3.0,la Barceloneta,2013,Museus i col·leccions,Usuaris,144764
3.0,la Barceloneta,2013,Museus i col·leccions,Num_Exposicions_Temporals,1
3.0,la Barceloneta,2013,Museus i col·leccions,Fons_Colleccio,13829
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,198590
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,198590
70.0,el Besòs i el Maresme,2013,Museus i col·leccions,Visitants,188030
70.0,el Besòs i el Maresme,2013,Museus i col·leccions,Usuaris,299579
70.0,el Besòs i el Maresme,2013,Museus i col·leccions,Visites_Exposicions_Temporals,33380
70.0,el Besòs i el Maresme,2013,Museus i col·leccions,Num_Exposicions_Temporals,11
70.0,el Besòs i el Maresme,2013,Museus i col·leccions,Fons_Colleccio,2457087
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,60970
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,61000
2.0,el Barri Gòtic,2013,Museus i col·leccions,Fons_Colleccio,800
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,9032
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,9032
2.0,el Barri Gòtic,2013,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2013,Museus i col·leccions,Fons_Colleccio,24
5.0,el Fort Pienc,2013,Museus i col·leccions,Visitants,33297
5.0,el Fort Pienc,2013,Museus i col·leccions,Usuaris,88746
5.0,el Fort Pienc,2013,Museus i col·leccions,Visites_Exposicions_Temporals,34799
5.0,el Fort Pienc,2013,Museus i col·leccions,Num_Exposicions_Temporals,3
5.0,el Fort Pienc,2013,Museus i col·leccions,Fons_Colleccio,25708
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Visitants,139370
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Usuaris,175278
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Fons_Colleccio,3724
66.0,el Parc i la Llacuna del Poblenou,2013,Museus i col·leccions,Visitants,1952
66.0,el Parc i la Llacuna del Poblenou,2013,Museus i col·leccions,Usuaris,6618
66.0,el Parc i la Llacuna del Poblenou,2013,Museus i col·leccions,Fons_Colleccio,80914
20.0,la Maternitat i Sant Ramon,2013,Museus i col·leccions,Visitants,1506022
20.0,la Maternitat i Sant Ramon,2013,Museus i col·leccions,Usuaris,1506022
20.0,la Maternitat i Sant Ramon,2013,Museus i col·leccions,Fons_Colleccio,398
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Visitants,17540
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Usuaris,19838
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Fons_Colleccio,359
22.0,"Vallvidrera, el Tibidabo i les Planes",2013,Museus i col·leccions,Visitants,119769
22.0,"Vallvidrera, el Tibidabo i les Planes",2013,Museus i col·leccions,Usuaris,119769
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Visitants,250036
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Usuaris,250036
7.0,la Dreta de Eixample,2013,Museus i col·leccions,Fons_Colleccio,1040
11.0,el Poble-sec,2013,Museus i col·leccions,Fons_Colleccio,72248
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Visitants,84270
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Usuaris,84270
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visitants,39432
2.0,el Barri Gòtic,2013,Museus i col·leccions,Usuaris,48897
2.0,el Barri Gòtic,2013,Museus i col·leccions,Visites_Exposicions_Temporals,8872
2.0,el Barri Gòtic,2013,Museus i col·leccions,Num_Exposicions_Temporals,2
2.0,el Barri Gòtic,2013,Museus i col·leccions,Fons_Colleccio,55000
8.0,l'Antiga Esquerra de l'Eixample,2013,Museus i col·leccions,Visitants,4238
8.0,l'Antiga Esquerra de l'Eixample,2013,Museus i col·leccions,Usuaris,4295
8.0,l'Antiga Esquerra de l'Eixample,2013,Museus i col·leccions,Fons_Colleccio,80736
1.0,el Raval,2013,Museus i col·leccions,Visitants,298525
1.0,el Raval,2013,Museus i col·leccions,Usuaris,419346
1.0,el Raval,2013,Museus i col·leccions,Fons_Colleccio,7332
11.0,el Poble-sec,2013,Museus i col·leccions,Visitants,635917
11.0,el Poble-sec,2013,Museus i col·leccions,Usuaris,1038997
11.0,el Poble-sec,2013,Museus i col·leccions,Visites_Exposicions_Temporals,345731
11.0,el Poble-sec,2013,Museus i col·leccions,Num_Exposicions_Temporals,7
11.0,el Poble-sec,2013,Museus i col·leccions,Fons_Colleccio,299623
11.0,el Poble-sec,2013,Museus i col·leccions,Visitants,65862
11.0,el Poble-sec,2013,Museus i col·leccions,Usuaris,118957
11.0,el Poble-sec,2013,Museus i col·leccions,Visites_Exposicions_Temporals,53095
11.0,el Poble-sec,2013,Museus i col·leccions,Num_Exposicions_Temporals,7
11.0,el Poble-sec,2013,Museus i col·leccions,Fons_Colleccio,837
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Visitants,915226
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Usuaris,1113045
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Visites_Exposicions_Temporals,205079
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Num_Exposicions_Temporals,6
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Fons_Colleccio,4329
1.0,el Raval,2013,Espais d'interès arquitectònic,Visitants,256432
1.0,el Raval,2013,Espais d'interès arquitectònic,Usuaris,256432
1.0,el Raval,2013,Espais d'interès arquitectònic,Fons_Colleccio,89
7.0,la Dreta de Eixample,2013,Centres d'exposicions,Visitants,680000
7.0,la Dreta de Eixample,2013,Centres d'exposicions,Usuaris,790000
7.0,la Dreta de Eixample,2013,Centres d'exposicions,Visites_Exposicions_Temporals,781700
7.0,la Dreta de Eixample,2013,Centres d'exposicions,Num_Exposicions_Temporals,1
11.0,el Poble-sec,2013,Espais d'interès arquitectònic,Visitants,84034
11.0,el Poble-sec,2013,Espais d'interès arquitectònic,Usuaris,85609
11.0,el Poble-sec,2013,Espais d'interès arquitectònic,Fons_Colleccio,3240
11.0,el Poble-sec,2013,Espais d'interès arquitectònic,Visitants,1258645
11.0,el Poble-sec,2013,Espais d'interès arquitectònic,Usuaris,1258645
21.0,Pedralbes,2013,Museus i col·leccions,Visitants,62411
21.0,Pedralbes,2013,Museus i col·leccions,Usuaris,70444
21.0,Pedralbes,2013,Museus i col·leccions,Num_Exposicions_Temporals,1
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Visitants,1070104
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Usuaris,1113724
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Museus i col·leccions,Fons_Colleccio,2214
1.0,el Raval,2012,Centres d'exposicions,Visitants,117892
1.0,el Raval,2012,Centres d'exposicions,Usuaris,117892
1.0,el Raval,2012,Centres d'exposicions,Visites_Exposicions_Temporals,117892
1.0,el Raval,2012,Centres d'exposicions,Num_Exposicions_Temporals,5
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Arxius,Visitants,14421
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Arxius,Usuaris,15394
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Arxius,Visites_Exposicions_Temporals,14421
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Arxius,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2012,Arxius,Visitants,20293
2.0,el Barri Gòtic,2012,Arxius,Usuaris,21708
2.0,el Barri Gòtic,2012,Arxius,Visites_Exposicions_Temporals,20293
2.0,el Barri Gòtic,2012,Arxius,Num_Exposicions_Temporals,3
6.0,la Sagrada Família,2012,Espais d'interès arquitectònic,Visitants,3233526
6.0,la Sagrada Família,2012,Espais d'interès arquitectònic,Usuaris,3233526
14.0,la Font de la Guatlla,2012,Centres d'exposicions,Visitants,971101
14.0,la Font de la Guatlla,2012,Centres d'exposicions,Usuaris,2080180
14.0,la Font de la Guatlla,2012,Centres d'exposicions,Visites_Exposicions_Temporals,1615551
14.0,la Font de la Guatlla,2012,Centres d'exposicions,Num_Exposicions_Temporals,19
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Visitants,17430
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Usuaris,17430
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Visites_Exposicions_Temporals,4650
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Num_Exposicions_Temporals,5
7.0,la Dreta de Eixample,2012,Espais d'interès arquitectònic,Visitants,780466
7.0,la Dreta de Eixample,2012,Espais d'interès arquitectònic,Usuaris,790466
30.0,la Salut,2012,Espais d'interès arquitectònic,Visitants,361197
30.0,la Salut,2012,Espais d'interès arquitectònic,Usuaris,361197
11.0,el Poble-sec,2012,Museus i col·leccions,Visitants,1159042
11.0,el Poble-sec,2012,Museus i col·leccions,Usuaris,1255850
11.0,el Poble-sec,2012,Museus i col·leccions,Visites_Exposicions_Temporals,177413
11.0,el Poble-sec,2012,Museus i col·leccions,Num_Exposicions_Temporals,5
1.0,el Raval,2012,Centres d'exposicions,Visitants,313472
1.0,el Raval,2012,Centres d'exposicions,Usuaris,313472
1.0,el Raval,2012,Centres d'exposicions,Visites_Exposicions_Temporals,149796
1.0,el Raval,2012,Centres d'exposicions,Num_Exposicions_Temporals,6
25.0,Sant Gervasi - la Bonanova,2012,Museus i col·leccions,Visitants,788176
25.0,Sant Gervasi - la Bonanova,2012,Museus i col·leccions,Usuaris,2024173
25.0,Sant Gervasi - la Bonanova,2012,Museus i col·leccions,Visites_Exposicions_Temporals,855932
25.0,Sant Gervasi - la Bonanova,2012,Museus i col·leccions,Num_Exposicions_Temporals,5
25.0,Sant Gervasi - la Bonanova,2012,Museus i col·leccions,Fons_Colleccio,26381
2.0,el Barri Gòtic,2012,Espais d'interès arquitectònic,Visitants,315541
2.0,el Barri Gòtic,2012,Espais d'interès arquitectònic,Usuaris,315541
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Visitants,6784
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Usuaris,6784
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Visites_Exposicions_Temporals,6784
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Num_Exposicions_Temporals,8
60.0,Sant Andreu,2012,Centres d'exposicions,Visitants,10236
60.0,Sant Andreu,2012,Centres d'exposicions,Usuaris,10716
60.0,Sant Andreu,2012,Centres d'exposicions,Visites_Exposicions_Temporals,10236
60.0,Sant Andreu,2012,Centres d'exposicions,Num_Exposicions_Temporals,1
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Visitants,92305
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Usuaris,93322
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Visites_Exposicions_Temporals,78786
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Num_Exposicions_Temporals,7
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visitants,14650
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Usuaris,15890
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visites_Exposicions_Temporals,14650
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Num_Exposicions_Temporals,3
11.0,el Poble-sec,2012,Museus i col·leccions,Visitants,215735
11.0,el Poble-sec,2012,Museus i col·leccions,Usuaris,216205
11.0,el Poble-sec,2012,Museus i col·leccions,Fons_Colleccio,410
11.0,el Poble-sec,2012,Museus i col·leccions,Visitants,548817
11.0,el Poble-sec,2012,Museus i col·leccions,Usuaris,1070307
11.0,el Poble-sec,2012,Museus i col·leccions,Visites_Exposicions_Temporals,440440
11.0,el Poble-sec,2012,Museus i col·leccions,Num_Exposicions_Temporals,9
11.0,el Poble-sec,2012,Museus i col·leccions,Fons_Colleccio,21376
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Visitants,11503
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Usuaris,22057
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Visites_Exposicions_Temporals,20869
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Num_Exposicions_Temporals,9
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Fons_Colleccio,1243
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,7654
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,8163
2.0,el Barri Gòtic,2012,Museus i col·leccions,Fons_Colleccio,1200
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,1647163
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,1647163
1.0,el Raval,2012,Centres d'exposicions,Visitants,57755
1.0,el Raval,2012,Centres d'exposicions,Usuaris,57873
1.0,el Raval,2012,Centres d'exposicions,Visites_Exposicions_Temporals,57755
1.0,el Raval,2012,Centres d'exposicions,Num_Exposicions_Temporals,7
7.0,la Dreta de Eixample,2012,Espais d'interès arquitectònic,Visitants,861583
7.0,la Dreta de Eixample,2012,Espais d'interès arquitectònic,Usuaris,1050412
7.0,la Dreta de Eixample,2012,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,135507
7.0,la Dreta de Eixample,2012,Espais d'interès arquitectònic,Num_Exposicions_Temporals,3
1.0,el Raval,2012,Centres d'exposicions,Visitants,62220
1.0,el Raval,2012,Centres d'exposicions,Usuaris,62373
1.0,el Raval,2012,Centres d'exposicions,Visites_Exposicions_Temporals,60137
1.0,el Raval,2012,Centres d'exposicions,Num_Exposicions_Temporals,10
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visitants,24548
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Usuaris,28204
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visites_Exposicions_Temporals,24548
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Num_Exposicions_Temporals,1
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Fons_Colleccio,302
11.0,el Poble-sec,2012,Museus i col·leccions,Visitants,40181
11.0,el Poble-sec,2012,Museus i col·leccions,Usuaris,70920
11.0,el Poble-sec,2012,Museus i col·leccions,Visites_Exposicions_Temporals,52122
11.0,el Poble-sec,2012,Museus i col·leccions,Num_Exposicions_Temporals,7
11.0,el Poble-sec,2012,Museus i col·leccions,Fons_Colleccio,38272
1.0,el Raval,2012,Museus i col·leccions,Visitants,351247
1.0,el Raval,2012,Museus i col·leccions,Usuaris,710466
1.0,el Raval,2012,Museus i col·leccions,Visites_Exposicions_Temporals,630304
1.0,el Raval,2012,Museus i col·leccions,Num_Exposicions_Temporals,7
1.0,el Raval,2012,Museus i col·leccions,Fons_Colleccio,5314
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,548783
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,590119
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visites_Exposicions_Temporals,148586
2.0,el Barri Gòtic,2012,Museus i col·leccions,Num_Exposicions_Temporals,7
2.0,el Barri Gòtic,2012,Museus i col·leccions,Fons_Colleccio,65420
3.0,la Barceloneta,2012,Museus i col·leccions,Visitants,188987
3.0,la Barceloneta,2012,Museus i col·leccions,Usuaris,196397
3.0,la Barceloneta,2012,Museus i col·leccions,Visites_Exposicions_Temporals,74670
3.0,la Barceloneta,2012,Museus i col·leccions,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,197048
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,197048
70.0,el Besòs i el Maresme,2012,Museus i col·leccions,Visitants,166777
70.0,el Besòs i el Maresme,2012,Museus i col·leccions,Usuaris,218161
70.0,el Besòs i el Maresme,2012,Museus i col·leccions,Visites_Exposicions_Temporals,11612
70.0,el Besòs i el Maresme,2012,Museus i col·leccions,Num_Exposicions_Temporals,8
70.0,el Besòs i el Maresme,2012,Museus i col·leccions,Fons_Colleccio,3806204
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,53484
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,53484
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,8453
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,8453
2.0,el Barri Gòtic,2012,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2012,Museus i col·leccions,Fons_Colleccio,10
5.0,el Fort Pienc,2012,Museus i col·leccions,Visitants,31887
5.0,el Fort Pienc,2012,Museus i col·leccions,Usuaris,49615
5.0,el Fort Pienc,2012,Museus i col·leccions,Num_Exposicions_Temporals,2
5.0,el Fort Pienc,2012,Museus i col·leccions,Fons_Colleccio,11662
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visitants,140821
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Usuaris,174128
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Fons_Colleccio,3724
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Visitants,68363
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Usuaris,133680
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Visites_Exposicions_Temporals,59958
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Num_Exposicions_Temporals,2
66.0,el Parc i la Llacuna del Poblenou,2012,Museus i col·leccions,Fons_Colleccio,49876
20.0,la Maternitat i Sant Ramon,2012,Museus i col·leccions,Visitants,1540648
20.0,la Maternitat i Sant Ramon,2012,Museus i col·leccions,Usuaris,1540648
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visitants,33785
20.0,la Maternitat i Sant Ramon,2012,Museus i col·leccions,Fons_Colleccio,1971
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Visitants,13487
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Usuaris,14630
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Fons_Colleccio,441
22.0,"Vallvidrera, el Tibidabo i les Planes",2012,Museus i col·leccions,Visitants,125527
22.0,"Vallvidrera, el Tibidabo i les Planes",2012,Museus i col·leccions,Usuaris,125527
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Visitants,277064
7.0,la Dreta de Eixample,2012,Museus i col·leccions,Usuaris,277064
11.0,el Poble-sec,2012,Museus i col·leccions,Fons_Colleccio,72248
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visitants,82216
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Usuaris,93212
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visites_Exposicions_Temporals,1845
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2012,Museus i col·leccions,Usuaris,40625
2.0,el Barri Gòtic,2012,Museus i col·leccions,Visites_Exposicions_Temporals,6009
2.0,el Barri Gòtic,2012,Museus i col·leccions,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2012,Museus i col·leccions,Fons_Colleccio,55000
8.0,l'Antiga Esquerra de l'Eixample,2012,Museus i col·leccions,Visitants,4678
8.0,l'Antiga Esquerra de l'Eixample,2012,Museus i col·leccions,Usuaris,5534
1.0,el Raval,2012,Museus i col·leccions,Visitants,356348
1.0,el Raval,2012,Museus i col·leccions,Usuaris,478704
1.0,el Raval,2012,Museus i col·leccions,Visites_Exposicions_Temporals,346566
1.0,el Raval,2012,Museus i col·leccions,Num_Exposicions_Temporals,3
1.0,el Raval,2012,Museus i col·leccions,Fons_Colleccio,7265
11.0,el Poble-sec,2012,Museus i col·leccions,Visitants,409345
11.0,el Poble-sec,2012,Museus i col·leccions,Usuaris,878585
11.0,el Poble-sec,2012,Museus i col·leccions,Visites_Exposicions_Temporals,357527
11.0,el Poble-sec,2012,Museus i col·leccions,Num_Exposicions_Temporals,5
11.0,el Poble-sec,2012,Museus i col·leccions,Fons_Colleccio,290142
11.0,el Poble-sec,2012,Museus i col·leccions,Visitants,84783
11.0,el Poble-sec,2012,Museus i col·leccions,Usuaris,200179
11.0,el Poble-sec,2012,Museus i col·leccions,Visites_Exposicions_Temporals,90557
1.0,el Raval,2012,Espais d'interès arquitectònic,Fons_Colleccio,89
11.0,el Poble-sec,2012,Museus i col·leccions,Num_Exposicions_Temporals,6
11.0,el Poble-sec,2012,Museus i col·leccions,Fons_Colleccio,837
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visitants,948869
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Usuaris,1087765
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visites_Exposicions_Temporals,142220
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Num_Exposicions_Temporals,5
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Fons_Colleccio,4249
1.0,el Raval,2012,Espais d'interès arquitectònic,Visitants,254609
1.0,el Raval,2012,Espais d'interès arquitectònic,Usuaris,255071
1.0,el Raval,2012,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,254609
1.0,el Raval,2012,Espais d'interès arquitectònic,Num_Exposicions_Temporals,1
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Visitants,734450
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Usuaris,734450
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Visites_Exposicions_Temporals,725000
7.0,la Dreta de Eixample,2012,Centres d'exposicions,Num_Exposicions_Temporals,1
11.0,el Poble-sec,2012,Espais d'interès arquitectònic,Visitants,85950
11.0,el Poble-sec,2012,Espais d'interès arquitectònic,Usuaris,85950
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Visitants,1080187
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Usuaris,1080187
4.0,"Sant Pere, Santa Caterina i la Ribera",2012,Museus i col·leccions,Fons_Colleccio,2142
1.0,el Raval,2011,Centres d'exposicions,Visitants,151093
1.0,el Raval,2011,Centres d'exposicions,Usuaris,175147
1.0,el Raval,2011,Centres d'exposicions,Visites_Exposicions_Temporals,151093
1.0,el Raval,2011,Centres d'exposicions,Num_Exposicions_Temporals,16
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Arxius,Visitants,15891
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Arxius,Usuaris,17116
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Arxius,Visites_Exposicions_Temporals,15891
4.0,"Sant Pere, Santa Caterina i la Ribera",2011,Arxius,Num_Exposicions_Temporals,3
6.0,la Sagrada Família,2011,Espais d'interès arquitectònic,Visitants,3202000
6.0,la Sagrada Família,2011,Espais d'interès arquitectònic,Usuaris,3202000
14.0,la Font de la Guatlla,2011,Centres d'exposicions,Visitants,782529
14.0,la Font de la Guatlla,2011,Centres d'exposicions,Usuaris,1619181
14.0,la Font de la Guatlla,2011,Centres d'exposicions,Visites_Exposicions_Temporals,1181391
14.0,la Font de la Guatlla,2011,Centres d'exposicions,Num_Exposicions_Temporals,18
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Visitants,12160
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Usuaris,12892
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Visites_Exposicions_Temporals,2952
66.0,el Parc i la Llacuna del Poblenou,2011,Museus i col·leccions,Num_Exposicions_Temporals,11
7.0,la Dreta de Eixample,2011,Espais d'interès arquitectònic,Visitants,723078
7.0,la Dreta de Eixample,2011,Espais d'interès arquitectònic,Usuaris,723078
30.0,la Salut,2011,Espais d'interès arquitectònic,Visitants,401682
30.0,la Salut,2011,Espais d'interès arquitectònic,Usuaris,401682
11.0,el Poble-sec,2011,Museus i col·leccions,Visitants,1318000
11.0,el Poble-sec,2011,Museus i col·leccions,Usuaris,1414594
11.0,el Poble-sec,2011,Museus i col·leccions,Num_Exposicions_Temporals,7
1.0,el Raval,2011,Centres d'exposicions,Visitants,352087
