Codi_Barri,Nom_Barri,Any,Import_Euros
27,el Putget i Farró,2017,18332
27,el Putget i Farró,2017,21098
27,el Putget i Farró,2017,19680
28,Vallcarca i els Penitents,2017,16915
28,Vallcarca i els Penitents,2017,16564
28,Vallcarca i els Penitents,2017,15814
28,Vallcarca i els Penitents,2017,16714
28,Vallcarca i els Penitents,2017,21016
28,Vallcarca i els Penitents,2017,18284
28,Vallcarca i els Penitents,2017,16886
28,Vallcarca i els Penitents,2017,23111
28,Vallcarca i els Penitents,2017,18022
28,Vallcarca i els Penitents,2017,18117
28,Vallcarca i els Penitents,2017,21383
29,el Coll,2017,16082
29,el Coll,2017,15628
29,el Coll,2017,13118
29,el Coll,2017,13038
29,el Coll,2017,13526
30,la Salut,2017,15821
30,la Salut,2017,16078
30,la Salut,2017,16441
30,la Salut,2017,18516
30,la Salut,2017,17058
30,la Salut,2017,22542
30,la Salut,2017,16907
30,la Salut,2017,18589
30,la Salut,2017,17723
30,la Salut,2017,18426
31,Vila de Gràcia,2017,15529
31,Vila de Gràcia,2017,17353
31,Vila de Gràcia,2017,15083
31,Vila de Gràcia,2017,16811
31,Vila de Gràcia,2017,16509
31,Vila de Gràcia,2017,16385
31,Vila de Gràcia,2017,16383
31,Vila de Gràcia,2017,20664
31,Vila de Gràcia,2017,19100
31,Vila de Gràcia,2017,16587
31,Vila de Gràcia,2017,17184
31,Vila de Gràcia,2017,15497
31,Vila de Gràcia,2017,17634
31,Vila de Gràcia,2017,17827
31,Vila de Gràcia,2017,19886
31,Vila de Gràcia,2017,16333
31,Vila de Gràcia,2017,21429
31,Vila de Gràcia,2017,17385
31,Vila de Gràcia,2017,15049
31,Vila de Gràcia,2017,14235
31,Vila de Gràcia,2017,14783
31,Vila de Gràcia,2017,16466
31,Vila de Gràcia,2017,13834
31,Vila de Gràcia,2017,15499
31,Vila de Gràcia,2017,15080
31,Vila de Gràcia,2017,16294
31,Vila de Gràcia,2017,14979
31,Vila de Gràcia,2017,15793
31,Vila de Gràcia,2017,14501
31,Vila de Gràcia,2017,14726
31,Vila de Gràcia,2017,16215
31,Vila de Gràcia,2017,16498
31,Vila de Gràcia,2017,14756
31,Vila de Gràcia,2017,15398
31,Vila de Gràcia,2017,14794
31,Vila de Gràcia,2017,14963
32,el Camp d'en Grassot i Gràcia Nova,2017,14905
32,el Camp d'en Grassot i Gràcia Nova,2017,18767
32,el Camp d'en Grassot i Gràcia Nova,2017,16360
32,el Camp d'en Grassot i Gràcia Nova,2017,17271
32,el Camp d'en Grassot i Gràcia Nova,2017,19193
32,el Camp d'en Grassot i Gràcia Nova,2017,18206
32,el Camp d'en Grassot i Gràcia Nova,2017,16787
32,el Camp d'en Grassot i Gràcia Nova,2017,16860
32,el Camp d'en Grassot i Gràcia Nova,2017,18962
32,el Camp d'en Grassot i Gràcia Nova,2017,16600
32,el Camp d'en Grassot i Gràcia Nova,2017,15572
32,el Camp d'en Grassot i Gràcia Nova,2017,19515
32,el Camp d'en Grassot i Gràcia Nova,2017,17555
32,el Camp d'en Grassot i Gràcia Nova,2017,15909
32,el Camp d'en Grassot i Gràcia Nova,2017,15192
32,el Camp d'en Grassot i Gràcia Nova,2017,17142
32,el Camp d'en Grassot i Gràcia Nova,2017,16484
32,el Camp d'en Grassot i Gràcia Nova,2017,16828
32,el Camp d'en Grassot i Gràcia Nova,2017,17857
32,el Camp d'en Grassot i Gràcia Nova,2017,18552
32,el Camp d'en Grassot i Gràcia Nova,2017,16919
32,el Camp d'en Grassot i Gràcia Nova,2017,18340
32,el Camp d'en Grassot i Gràcia Nova,2017,20922
32,el Camp d'en Grassot i Gràcia Nova,2017,20606
32,el Camp d'en Grassot i Gràcia Nova,2017,17915
33,el Baix Guinardó,2017,17092
33,el Baix Guinardó,2017,14835
33,el Baix Guinardó,2017,15714
33,el Baix Guinardó,2017,14548
33,el Baix Guinardó,2017,14704
33,el Baix Guinardó,2017,16675
33,el Baix Guinardó,2017,14007
33,el Baix Guinardó,2017,16102
33,el Baix Guinardó,2017,14644
33,el Baix Guinardó,2017,15338
33,el Baix Guinardó,2017,15558
33,el Baix Guinardó,2017,13982
33,el Baix Guinardó,2017,16979
33,el Baix Guinardó,2017,12896
33,el Baix Guinardó,2017,14376
33,el Baix Guinardó,2017,16649
33,el Baix Guinardó,2017,14797
33,el Baix Guinardó,2017,14976
33,el Baix Guinardó,2017,15899
34,Can Baró,2017,15195
34,Can Baró,2017,17705
34,Can Baró,2017,13979
34,Can Baró,2017,11848
34,Can Baró,2017,13281
34,Can Baró,2017,13342
34,Can Baró,2017,14299
35,el Guinardó,2017,13686
35,el Guinardó,2017,13869
35,el Guinardó,2017,15944
35,el Guinardó,2017,13531
35,el Guinardó,2017,13590
35,el Guinardó,2017,14632
35,el Guinardó,2017,15040
35,el Guinardó,2017,16037
35,el Guinardó,2017,16905
35,el Guinardó,2017,16914
35,el Guinardó,2017,15177
35,el Guinardó,2017,14355
35,el Guinardó,2017,15402
35,el Guinardó,2017,14769
35,el Guinardó,2017,13661
35,el Guinardó,2017,15315
35,el Guinardó,2017,13659
35,el Guinardó,2017,15948
35,el Guinardó,2017,14156
35,el Guinardó,2017,13978
35,el Guinardó,2017,14602
35,el Guinardó,2017,15537
35,el Guinardó,2017,16293
35,el Guinardó,2017,14151
35,el Guinardó,2017,14690
36,la Font d'en Fargues,2017,18463
36,la Font d'en Fargues,2017,16012
36,la Font d'en Fargues,2017,19725
36,la Font d'en Fargues,2017,20600
36,la Font d'en Fargues,2017,15993
36,la Font d'en Fargues,2017,16246
36,la Font d'en Fargues,2017,15749
37,el Carmel,2017,11478
37,el Carmel,2017,10803
37,el Carmel,2017,11669
37,el Carmel,2017,12351
37,el Carmel,2017,10388
37,el Carmel,2017,11151
37,el Carmel,2017,9948
37,el Carmel,2017,9991
37,el Carmel,2017,10215
37,el Carmel,2017,9458
37,el Carmel,2017,10421
37,el Carmel,2017,10632
37,el Carmel,2017,12433
37,el Carmel,2017,11592
37,el Carmel,2017,11021
37,el Carmel,2017,11436
37,el Carmel,2017,10896
37,el Carmel,2017,10426
37,el Carmel,2017,10399
37,el Carmel,2017,10790
37,el Carmel,2017,11580
37,el Carmel,2017,11985
38,la Teixonera,2017,12699
38,la Teixonera,2017,11609
38,la Teixonera,2017,11990
38,la Teixonera,2017,12085
38,la Teixonera,2017,12967
38,la Teixonera,2017,11866
38,la Teixonera,2017,12265
38,la Teixonera,2017,11864
39,Sant Genís dels Agudells,2017,15900
39,Sant Genís dels Agudells,2017,12653
39,Sant Genís dels Agudells,2017,13080
39,Sant Genís dels Agudells,2017,10715
39,Sant Genís dels Agudells,2017,13229
60,Sant Andreu,2017,16479
40,Montbau,2017,13824
40,Montbau,2017,14356
40,Montbau,2017,12919
40,Montbau,2017,15418
41,la Vall d'Hebron,2017,18809
41,la Vall d'Hebron,2017,16260
41,la Vall d'Hebron,2017,14727
41,la Vall d'Hebron,2017,14739
42,la Clota,2017,13146
43,Horta,2017,13353
43,Horta,2017,12004
43,Horta,2017,15263
43,Horta,2017,15501
43,Horta,2017,15732
43,Horta,2017,14797
43,Horta,2017,12672
43,Horta,2017,16238
43,Horta,2017,18587
43,Horta,2017,15133
43,Horta,2017,13818
43,Horta,2017,15587
43,Horta,2017,17341
43,Horta,2017,13831
43,Horta,2017,14048
43,Horta,2017,14739
43,Horta,2017,13233
43,Horta,2017,13651
43,Horta,2017,12939
43,Horta,2017,14076
43,Horta,2017,14850
44,Vilapicina i la Torre Llobeta,2017,13519
44,Vilapicina i la Torre Llobeta,2017,14997
44,Vilapicina i la Torre Llobeta,2017,13829
44,Vilapicina i la Torre Llobeta,2017,12222
44,Vilapicina i la Torre Llobeta,2017,14200
44,Vilapicina i la Torre Llobeta,2017,14087
60,Sant Andreu,2017,16010
44,Vilapicina i la Torre Llobeta,2017,14393
44,Vilapicina i la Torre Llobeta,2017,14846
44,Vilapicina i la Torre Llobeta,2017,12793
44,Vilapicina i la Torre Llobeta,2017,14657
44,Vilapicina i la Torre Llobeta,2017,15773
44,Vilapicina i la Torre Llobeta,2017,13907
44,Vilapicina i la Torre Llobeta,2017,14060
44,Vilapicina i la Torre Llobeta,2017,12322
44,Vilapicina i la Torre Llobeta,2017,12103
44,Vilapicina i la Torre Llobeta,2017,13103
44,Vilapicina i la Torre Llobeta,2017,15071
44,Vilapicina i la Torre Llobeta,2017,13496
44,Vilapicina i la Torre Llobeta,2017,12464
45,Porta,2017,13416
45,Porta,2017,13039
45,Porta,2017,13653
45,Porta,2017,12106
45,Porta,2017,13291
45,Porta,2017,12067
45,Porta,2017,13254
45,Porta,2017,14566
45,Porta,2017,12400
45,Porta,2017,11427
45,Porta,2017,11644
45,Porta,2017,12833
45,Porta,2017,13141
45,Porta,2017,11621
45,Porta,2017,10405
45,Porta,2017,12082
45,Porta,2017,10523
45,Porta,2017,11887
46,el Turó de la Peira,2017,11332
46,el Turó de la Peira,2017,11578
46,el Turó de la Peira,2017,8876
46,el Turó de la Peira,2017,8424
46,el Turó de la Peira,2017,13658
46,el Turó de la Peira,2017,11179
61,la Sagrera,2017,13253
46,el Turó de la Peira,2017,10043
46,el Turó de la Peira,2017,9775
46,el Turó de la Peira,2017,10911
46,el Turó de la Peira,2017,9015
47,Can Peguera,2017,8404
47,Can Peguera,2017,10556
48,la Guineueta,2017,15390
48,la Guineueta,2017,14400
48,la Guineueta,2017,13009
48,la Guineueta,2017,14903
48,la Guineueta,2017,13856
48,la Guineueta,2017,17263
48,la Guineueta,2017,12525
48,la Guineueta,2017,12643
48,la Guineueta,2017,11332
48,la Guineueta,2017,12571
49,Canyelles,2017,13506
49,Canyelles,2017,11841
49,Canyelles,2017,13382
49,Canyelles,2017,15327
49,Canyelles,2017,11211
50,les Roquetes,2017,8951
50,les Roquetes,2017,8479
50,les Roquetes,2017,10600
50,les Roquetes,2017,9740
50,les Roquetes,2017,9544
50,les Roquetes,2017,9153
50,les Roquetes,2017,9956
50,les Roquetes,2017,10941
50,les Roquetes,2017,8845
50,les Roquetes,2017,9284
51,Verdun,2017,10828
51,Verdun,2017,11798
51,Verdun,2017,8968
51,Verdun,2017,9907
51,Verdun,2017,9588
51,Verdun,2017,10383
51,Verdun,2017,9240
51,Verdun,2017,10823
52,la Prosperitat,2017,10556
52,la Prosperitat,2017,11195
52,la Prosperitat,2017,10581
52,la Prosperitat,2017,11504
52,la Prosperitat,2017,11386
52,la Prosperitat,2017,10897
52,la Prosperitat,2017,11152
52,la Prosperitat,2017,11802
52,la Prosperitat,2017,11663
52,la Prosperitat,2017,12429
52,la Prosperitat,2017,10836
52,la Prosperitat,2017,11971
52,la Prosperitat,2017,13996
52,la Prosperitat,2017,11112
52,la Prosperitat,2017,11082
52,la Prosperitat,2017,10213
52,la Prosperitat,2017,11415
52,la Prosperitat,2017,11327
52,la Prosperitat,2017,11759
52,la Prosperitat,2017,10085
53,la Trinitat Nova,2017,8115
53,la Trinitat Nova,2017,9257
53,la Trinitat Nova,2017,8902
53,la Trinitat Nova,2017,8804
53,la Trinitat Nova,2017,9401
54,Torre Baró,2017,8247
54,Torre Baró,2017,7939
55,Ciutat Meridiana,2017,6772
55,Ciutat Meridiana,2017,7690
55,Ciutat Meridiana,2017,7599
55,Ciutat Meridiana,2017,7902
55,Ciutat Meridiana,2017,8413
55,Ciutat Meridiana,2017,8308
56,Vallbona,2017,8556
48,la Guineueta,2017,13941
57,la Trinitat Vella,2017,7319
57,la Trinitat Vella,2017,8170
57,la Trinitat Vella,2017,8651
57,la Trinitat Vella,2017,9445
57,la Trinitat Vella,2017,11532
58,Baró de Viver,2017,8906
58,Baró de Viver,2017,8435
59,el Bon Pastor,2017,16141
59,el Bon Pastor,2017,12494
59,el Bon Pastor,2017,11548
59,el Bon Pastor,2017,9812
59,el Bon Pastor,2017,8698
59,el Bon Pastor,2017,9378
59,el Bon Pastor,2017,10106
60,Sant Andreu,2017,14744
60,Sant Andreu,2017,14458
60,Sant Andreu,2017,13773
60,Sant Andreu,2017,16043
60,Sant Andreu,2017,15098
60,Sant Andreu,2017,15954
60,Sant Andreu,2017,16186
60,Sant Andreu,2017,15409
60,Sant Andreu,2017,15312
60,Sant Andreu,2017,15463
60,Sant Andreu,2017,15789
60,Sant Andreu,2017,16506
60,Sant Andreu,2017,17372
60,Sant Andreu,2017,14303
60,Sant Andreu,2017,15544
60,Sant Andreu,2017,16474
60,Sant Andreu,2017,11944
60,Sant Andreu,2017,13831
60,Sant Andreu,2017,12949
60,Sant Andreu,2017,13723
60,Sant Andreu,2017,14671
60,Sant Andreu,2017,12141
60,Sant Andreu,2017,15502
60,Sant Andreu,2017,14989
60,Sant Andreu,2017,14763
60,Sant Andreu,2017,14383
60,Sant Andreu,2017,15602
60,Sant Andreu,2017,14409
60,Sant Andreu,2017,14920
60,Sant Andreu,2017,15107
60,Sant Andreu,2017,15903
60,Sant Andreu,2017,16685
60,Sant Andreu,2017,14570
60,Sant Andreu,2017,14420
60,Sant Andreu,2017,15805
60,Sant Andreu,2017,15324
60,Sant Andreu,2017,14329
61,la Sagrera,2017,15117
61,la Sagrera,2017,13562
61,la Sagrera,2017,14977
61,la Sagrera,2017,13874
61,la Sagrera,2017,14229
61,la Sagrera,2017,15707
61,la Sagrera,2017,13407
61,la Sagrera,2017,16470
61,la Sagrera,2017,15873
61,la Sagrera,2017,14110
61,la Sagrera,2017,15572
61,la Sagrera,2017,13059
61,la Sagrera,2017,15664
61,la Sagrera,2017,14860
61,la Sagrera,2017,10916
61,la Sagrera,2017,13703
61,la Sagrera,2017,11660
61,la Sagrera,2017,14356
62,el Congrés i els Indians,2017,13641
62,el Congrés i els Indians,2017,13624
62,el Congrés i els Indians,2017,13545
62,el Congrés i els Indians,2017,13811
62,el Congrés i els Indians,2017,13864
62,el Congrés i els Indians,2017,14992
62,el Congrés i els Indians,2017,14687
62,el Congrés i els Indians,2017,14218
62,el Congrés i els Indians,2017,13933
63,Navas,2017,14426
63,Navas,2017,15970
63,Navas,2017,14203
63,Navas,2017,14315
63,Navas,2017,15528
63,Navas,2017,13566
63,Navas,2017,14050
63,Navas,2017,13477
63,Navas,2017,14386
63,Navas,2017,14408
63,Navas,2017,14671
63,Navas,2017,14278
63,Navas,2017,14032
61,la Sagrera,2017,14400
64,Camp de l'Arpa del Clot,2017,13291
64,Camp de l'Arpa del Clot,2017,13684
64,Camp de l'Arpa del Clot,2017,14946
64,Camp de l'Arpa del Clot,2017,14432
64,Camp de l'Arpa del Clot,2017,15254
64,Camp de l'Arpa del Clot,2017,15346
64,Camp de l'Arpa del Clot,2017,19766
64,Camp de l'Arpa del Clot,2017,15373
64,Camp de l'Arpa del Clot,2017,16092
64,Camp de l'Arpa del Clot,2017,14250
64,Camp de l'Arpa del Clot,2017,16140
64,Camp de l'Arpa del Clot,2017,16133
64,Camp de l'Arpa del Clot,2017,14470
64,Camp de l'Arpa del Clot,2017,14829
64,Camp de l'Arpa del Clot,2017,16378
64,Camp de l'Arpa del Clot,2017,16238
64,Camp de l'Arpa del Clot,2017,14375
64,Camp de l'Arpa del Clot,2017,13481
64,Camp de l'Arpa del Clot,2017,14298
64,Camp de l'Arpa del Clot,2017,12906
64,Camp de l'Arpa del Clot,2017,12867
64,Camp de l'Arpa del Clot,2017,14491
64,Camp de l'Arpa del Clot,2017,13817
64,Camp de l'Arpa del Clot,2017,14914
64,Camp de l'Arpa del Clot,2017,14077
65,el Clot,2017,15054
65,el Clot,2017,14787
65,el Clot,2017,14285
65,el Clot,2017,13068
65,el Clot,2017,14410
65,el Clot,2017,14296
65,el Clot,2017,14871
65,el Clot,2017,17421
65,el Clot,2017,13950
65,el Clot,2017,15687
65,el Clot,2017,15839
65,el Clot,2017,11794
65,el Clot,2017,14547
65,el Clot,2017,12964
65,el Clot,2017,14438
65,el Clot,2017,14872
66,el Parc i la Llacuna del Poblenou,2017,12803
66,el Parc i la Llacuna del Poblenou,2017,13053
66,el Parc i la Llacuna del Poblenou,2017,14944
66,el Parc i la Llacuna del Poblenou,2017,17373
66,el Parc i la Llacuna del Poblenou,2017,16954
66,el Parc i la Llacuna del Poblenou,2017,16780
66,el Parc i la Llacuna del Poblenou,2017,16059
66,el Parc i la Llacuna del Poblenou,2017,16015
66,el Parc i la Llacuna del Poblenou,2017,16104
67,la Vila Olímpica del Poblenou,2017,17496
67,la Vila Olímpica del Poblenou,2017,22065
67,la Vila Olímpica del Poblenou,2017,24406
67,la Vila Olímpica del Poblenou,2017,21299
67,la Vila Olímpica del Poblenou,2017,24117
68,el Poblenou,2017,12820
68,el Poblenou,2017,13299
68,el Poblenou,2017,13142
68,el Poblenou,2017,15703
68,el Poblenou,2017,13587
68,el Poblenou,2017,17210
68,el Poblenou,2017,17183
68,el Poblenou,2017,16097
68,el Poblenou,2017,15899
68,el Poblenou,2017,16078
68,el Poblenou,2017,15545
68,el Poblenou,2017,20163
68,el Poblenou,2017,16949
68,el Poblenou,2017,16640
68,el Poblenou,2017,13977
68,el Poblenou,2017,16570
68,el Poblenou,2017,14339
68,el Poblenou,2017,13303
68,el Poblenou,2017,13952
68,el Poblenou,2017,13733
69,Diagonal Mar i el Front Marítim del Poblenou,2017,16626
69,Diagonal Mar i el Front Marítim del Poblenou,2017,18716
69,Diagonal Mar i el Front Marítim del Poblenou,2017,19030
69,Diagonal Mar i el Front Marítim del Poblenou,2017,16581
69,Diagonal Mar i el Front Marítim del Poblenou,2017,21014
70,el Besòs i el Maresme,2017,10484
70,el Besòs i el Maresme,2017,6957
70,el Besòs i el Maresme,2017,6361
70,el Besòs i el Maresme,2017,8472
70,el Besòs i el Maresme,2017,7954
70,el Besòs i el Maresme,2017,8742
70,el Besòs i el Maresme,2017,9065
70,el Besòs i el Maresme,2017,12317
70,el Besòs i el Maresme,2017,8972
70,el Besòs i el Maresme,2017,10104
70,el Besòs i el Maresme,2017,11350
70,el Besòs i el Maresme,2017,13494
70,el Besòs i el Maresme,2017,14373
71,Provençals del Poblenou,2017,16668
71,Provençals del Poblenou,2017,12364
71,Provençals del Poblenou,2017,16474
71,Provençals del Poblenou,2017,16026
71,Provençals del Poblenou,2017,14246
71,Provençals del Poblenou,2017,10802
71,Provençals del Poblenou,2017,12886
71,Provençals del Poblenou,2017,13147
71,Provençals del Poblenou,2017,12033
5,el Fort Pienc,2017,14346
71,Provençals del Poblenou,2017,13543
71,Provençals del Poblenou,2017,15253
72,Sant Martí de Provençals,2017,13526
72,Sant Martí de Provençals,2017,14004
72,Sant Martí de Provençals,2017,16764
72,Sant Martí de Provençals,2017,13332
72,Sant Martí de Provençals,2017,12763
72,Sant Martí de Provençals,2017,12333
72,Sant Martí de Provençals,2017,13187
72,Sant Martí de Provençals,2017,16701
72,Sant Martí de Provençals,2017,12751
72,Sant Martí de Provençals,2017,11320
72,Sant Martí de Provençals,2017,12677
72,Sant Martí de Provençals,2017,11578
72,Sant Martí de Provençals,2017,12697
72,Sant Martí de Provençals,2017,16445
72,Sant Martí de Provençals,2017,12240
72,Sant Martí de Provençals,2017,12404
72,Sant Martí de Provençals,2017,12285
72,Sant Martí de Provençals,2017,15225
73,la Verneda i la Pau,2017,12428
73,la Verneda i la Pau,2017,13722
73,la Verneda i la Pau,2017,12392
73,la Verneda i la Pau,2017,14099
73,la Verneda i la Pau,2017,13905
73,la Verneda i la Pau,2017,14537
73,la Verneda i la Pau,2017,14183
73,la Verneda i la Pau,2017,13434
73,la Verneda i la Pau,2017,15045
73,la Verneda i la Pau,2017,12199
73,la Verneda i la Pau,2017,12060
73,la Verneda i la Pau,2017,11892
73,la Verneda i la Pau,2017,12015
73,la Verneda i la Pau,2017,12514
73,la Verneda i la Pau,2017,10558
73,la Verneda i la Pau,2017,9836
73,la Verneda i la Pau,2017,10755
73,la Verneda i la Pau,2017,10410
73,la Verneda i la Pau,2017,11158
73,la Verneda i la Pau,2017,9754
73,la Verneda i la Pau,2017,10913
65,el Clot,2017,13673
69,Diagonal Mar i el Front Marítim del Poblenou,2017,12440
69,Diagonal Mar i el Front Marítim del Poblenou,2017,13353
71,Provençals del Poblenou,2017,11997
1,el Raval,2017,10614
1,el Raval,2017,8155
1,el Raval,2017,8179
1,el Raval,2017,10250
1,el Raval,2017,8159
1,el Raval,2017,9543
1,el Raval,2017,8948
1,el Raval,2017,6991
1,el Raval,2017,8450
1,el Raval,2017,7697
1,el Raval,2017,7190
1,el Raval,2017,9296
1,el Raval,2017,9985
1,el Raval,2017,9222
1,el Raval,2017,8992
1,el Raval,2017,8594
1,el Raval,2017,8375
1,el Raval,2017,8730
1,el Raval,2017,8434
1,el Raval,2017,14076
1,el Raval,2017,13108
2,el Gòtic,2017,15707
2,el Gòtic,2017,13676
2,el Gòtic,2017,12871
2,el Gòtic,2017,11523
2,el Gòtic,2017,12440
2,el Gòtic,2017,11457
2,el Gòtic,2017,10519
2,el Gòtic,2017,10307
2,el Gòtic,2017,11019
3,la Barceloneta,2017,13273
5,el Fort Pienc,2017,13150
3,la Barceloneta,2017,10950
3,la Barceloneta,2017,11195
3,la Barceloneta,2017,10622
3,la Barceloneta,2017,11623
3,la Barceloneta,2017,11289
3,la Barceloneta,2017,10227
3,la Barceloneta,2017,12013
3,la Barceloneta,2017,12215
3,la Barceloneta,2017,10839
3,la Barceloneta,2017,12209
4,"Sant Pere, Santa Caterina i la Ribera",2017,15445
4,"Sant Pere, Santa Caterina i la Ribera",2017,14540
4,"Sant Pere, Santa Caterina i la Ribera",2017,12453
4,"Sant Pere, Santa Caterina i la Ribera",2017,11485
4,"Sant Pere, Santa Caterina i la Ribera",2017,11475
4,"Sant Pere, Santa Caterina i la Ribera",2017,9599
4,"Sant Pere, Santa Caterina i la Ribera",2017,11977
4,"Sant Pere, Santa Caterina i la Ribera",2017,12150
4,"Sant Pere, Santa Caterina i la Ribera",2017,10159
4,"Sant Pere, Santa Caterina i la Ribera",2017,16250
4,"Sant Pere, Santa Caterina i la Ribera",2017,11529
4,"Sant Pere, Santa Caterina i la Ribera",2017,12840
4,"Sant Pere, Santa Caterina i la Ribera",2017,15089
5,el Fort Pienc,2017,15417
5,el Fort Pienc,2017,15377
5,el Fort Pienc,2017,18333
5,el Fort Pienc,2017,13366
5,el Fort Pienc,2017,17904
5,el Fort Pienc,2017,18761
5,el Fort Pienc,2017,19053
5,el Fort Pienc,2017,17398
5,el Fort Pienc,2017,16521
5,el Fort Pienc,2017,16014
5,el Fort Pienc,2017,18279
5,el Fort Pienc,2017,14271
5,el Fort Pienc,2017,13730
5,el Fort Pienc,2017,17476
5,el Fort Pienc,2017,17521
5,el Fort Pienc,2017,18180
5,el Fort Pienc,2017,16261
5,el Fort Pienc,2017,14801
6,la Sagrada Família,2017,15222
6,la Sagrada Família,2017,15372
6,la Sagrada Família,2017,16656
6,la Sagrada Família,2017,15027
6,la Sagrada Família,2017,14286
6,la Sagrada Família,2017,15845
6,la Sagrada Família,2017,17146
6,la Sagrada Família,2017,15838
6,la Sagrada Família,2017,15762
6,la Sagrada Família,2017,12686
6,la Sagrada Família,2017,18169
6,la Sagrada Família,2017,16754
6,la Sagrada Família,2017,15861
6,la Sagrada Família,2017,13484
6,la Sagrada Família,2017,16534
6,la Sagrada Família,2017,18445
6,la Sagrada Família,2017,17832
6,la Sagrada Família,2017,17947
6,la Sagrada Família,2017,15339
6,la Sagrada Família,2017,14881
6,la Sagrada Família,2017,16200
6,la Sagrada Família,2017,18915
6,la Sagrada Família,2017,17255
6,la Sagrada Família,2017,14794
6,la Sagrada Família,2017,17601
6,la Sagrada Família,2017,14398
6,la Sagrada Família,2017,16025
6,la Sagrada Família,2017,15157
6,la Sagrada Família,2017,14250
6,la Sagrada Família,2017,15316
6,la Sagrada Família,2017,15410
6,la Sagrada Família,2017,16228
10,Sant Antoni,2017,16512
6,la Sagrada Família,2017,16615
6,la Sagrada Família,2017,16703
7,la Dreta de l'Eixample,2017,17667
7,la Dreta de l'Eixample,2017,17141
7,la Dreta de l'Eixample,2017,21575
7,la Dreta de l'Eixample,2017,19826
7,la Dreta de l'Eixample,2017,20515
7,la Dreta de l'Eixample,2017,18931
7,la Dreta de l'Eixample,2017,16258
7,la Dreta de l'Eixample,2017,19945
7,la Dreta de l'Eixample,2017,25925
7,la Dreta de l'Eixample,2017,22272
7,la Dreta de l'Eixample,2017,19139
7,la Dreta de l'Eixample,2017,18641
7,la Dreta de l'Eixample,2017,16563
7,la Dreta de l'Eixample,2017,16980
7,la Dreta de l'Eixample,2017,20079
7,la Dreta de l'Eixample,2017,19480
7,la Dreta de l'Eixample,2017,21082
7,la Dreta de l'Eixample,2017,24078
7,la Dreta de l'Eixample,2017,20858
7,la Dreta de l'Eixample,2017,20896
7,la Dreta de l'Eixample,2017,20297
7,la Dreta de l'Eixample,2017,21747
7,la Dreta de l'Eixample,2017,21540
7,la Dreta de l'Eixample,2017,25042
7,la Dreta de l'Eixample,2017,23417
7,la Dreta de l'Eixample,2017,25328
7,la Dreta de l'Eixample,2017,23881
7,la Dreta de l'Eixample,2017,22869
7,la Dreta de l'Eixample,2017,27554
8,l'Antiga Esquerra de l'Eixample,2017,18939
8,l'Antiga Esquerra de l'Eixample,2017,20400
8,l'Antiga Esquerra de l'Eixample,2017,20718
8,l'Antiga Esquerra de l'Eixample,2017,19512
8,l'Antiga Esquerra de l'Eixample,2017,20821
8,l'Antiga Esquerra de l'Eixample,2017,19323
8,l'Antiga Esquerra de l'Eixample,2017,17862
8,l'Antiga Esquerra de l'Eixample,2017,18141
8,l'Antiga Esquerra de l'Eixample,2017,18209
8,l'Antiga Esquerra de l'Eixample,2017,19102
8,l'Antiga Esquerra de l'Eixample,2017,19958
8,l'Antiga Esquerra de l'Eixample,2017,18301
8,l'Antiga Esquerra de l'Eixample,2017,17098
8,l'Antiga Esquerra de l'Eixample,2017,16521
8,l'Antiga Esquerra de l'Eixample,2017,17081
8,l'Antiga Esquerra de l'Eixample,2017,19553
8,l'Antiga Esquerra de l'Eixample,2017,19048
8,l'Antiga Esquerra de l'Eixample,2017,17282
8,l'Antiga Esquerra de l'Eixample,2017,21233
8,l'Antiga Esquerra de l'Eixample,2017,16235
8,l'Antiga Esquerra de l'Eixample,2017,20209
8,l'Antiga Esquerra de l'Eixample,2017,16630
8,l'Antiga Esquerra de l'Eixample,2017,21125
8,l'Antiga Esquerra de l'Eixample,2017,21779
8,l'Antiga Esquerra de l'Eixample,2017,22839
8,l'Antiga Esquerra de l'Eixample,2017,22935
9,la Nova Esquerra de l'Eixample,2017,17067
9,la Nova Esquerra de l'Eixample,2017,18214
9,la Nova Esquerra de l'Eixample,2017,22092
9,la Nova Esquerra de l'Eixample,2017,21023
9,la Nova Esquerra de l'Eixample,2017,18130
9,la Nova Esquerra de l'Eixample,2017,16865
9,la Nova Esquerra de l'Eixample,2017,20883
9,la Nova Esquerra de l'Eixample,2017,18962
9,la Nova Esquerra de l'Eixample,2017,20066
9,la Nova Esquerra de l'Eixample,2017,19324
9,la Nova Esquerra de l'Eixample,2017,17454
9,la Nova Esquerra de l'Eixample,2017,18979
9,la Nova Esquerra de l'Eixample,2017,22501
9,la Nova Esquerra de l'Eixample,2017,17645
9,la Nova Esquerra de l'Eixample,2017,19523
9,la Nova Esquerra de l'Eixample,2017,18489
9,la Nova Esquerra de l'Eixample,2017,18298
9,la Nova Esquerra de l'Eixample,2017,17145
9,la Nova Esquerra de l'Eixample,2017,15964
9,la Nova Esquerra de l'Eixample,2017,18583
9,la Nova Esquerra de l'Eixample,2017,25373
9,la Nova Esquerra de l'Eixample,2017,16436
9,la Nova Esquerra de l'Eixample,2017,16621
9,la Nova Esquerra de l'Eixample,2017,18569
9,la Nova Esquerra de l'Eixample,2017,16917
9,la Nova Esquerra de l'Eixample,2017,15207
