addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
57,la Trinitat Vella,Casals i espais per a joves,1987-07-16T00:00:00,2022-09-17T04:00:50.079066
18,Sants,Centres cívics,1984-05-30T00:00:00,2024-07-23T10:39:13.417344
18,Sants,WiFi BCN,1984-05-30T00:00:00,2024-07-23T10:39:13.417344
36,la Font d'en Fargues,Casals de barri,1991-05-03T00:00:00,2024-07-26T11:30:04.565238
36,la Font d'en Fargues,WiFi BCN,1991-05-03T00:00:00,2024-07-26T11:30:04.565238
49,Canyelles,Casals infantils,1985-10-14T00:00:00,2021-07-06T17:16:13.664987
42,la Clota,Casals i espais per a joves,1985-10-25T00:00:00,2022-09-17T04:13:14.166734
60,Sant Andreu,Centres cívics,1984-05-30T00:00:00,2024-03-13T13:33:56.298107
60,Sant Andreu,WiFi BCN,1984-05-30T00:00:00,2024-03-13T13:33:56.298107
29,el Coll,Casals d'avis,1992-09-22T00:00:00,2023-01-10T11:08:02.288158
65,el Clot,Bancs del Temps,1989-02-07T00:00:00,2024-03-22T08:45:26.441544
56,Vallbona,Casals de barri,1999-01-26T00:00:00,2024-06-25T14:33:51.236418
56,Vallbona,WiFi BCN,1999-01-26T00:00:00,2024-06-25T14:33:51.236418
54,Torre Baró,Casals infantils,2002-07-01T14:19:07,2022-03-03T09:09:18.320838
19,les Corts,Casals i espais per a joves,2002-07-02T14:19:00,2024-07-19T13:14:44.962077
68,el Poblenou,WiFi BCN,1996-10-02T00:00:00,2024-04-02T13:24:06.763176
13,la Marina de Port,Bancs del Temps,1991-06-25T00:00:00,2023-01-16T12:48:23.374834
9,la Nova Esquerra de l'Eixample,Centres cívics,1984-12-10T00:00:00,2024-11-12T13:11:17.690007
9,la Nova Esquerra de l'Eixample,WiFi BCN,1984-12-10T00:00:00,2024-11-12T13:11:17.690007
32,el Camp d'en Grassot i Gràcia Nova,Casals infantils,1999-02-02T00:00:00,2022-03-11T14:19:17.944130
23,Sarrià,Centres cívics,1984-05-30T00:00:00,2024-11-13T09:18:52.589226
23,Sarrià,WiFi BCN,1984-05-30T00:00:00,2024-11-13T09:18:52.589226
50,les Roquetes,Casals infantils,1989-10-16T00:00:00,2022-03-11T14:20:04.053288
5,el Fort Pienc,Casals i espais per a joves,1997-03-20T00:00:00,2022-09-17T05:30:43.158725
3,la Barceloneta,Casals d'avis,1997-06-10T00:00:00,2024-08-07T12:47:54.771558
51,Verdun,Casals de barri,2010-05-04T12:12:33,2024-06-25T14:46:46.227704
51,Verdun,WiFi BCN,2010-05-04T12:12:33,2024-06-25T14:46:46.227704
5,el Fort Pienc,Casals d'avis,1999-10-05T00:00:00,2024-07-22T12:23:26.351267
5,el Fort Pienc,WiFi BCN,1999-10-05T00:00:00,2024-07-22T12:23:26.351267
50,les Roquetes,Casals de barri,2005-09-30T11:46:29,2021-07-28T10:50:38.095193
50,les Roquetes,WiFi BCN,2005-09-30T11:46:29,2021-07-28T10:50:38.095193
1,el Raval,Casals i espais per a joves,2004-01-26T12:18:14,2024-11-11T08:39:22.692017
15,Hostafrancs,Centres cívics,1984-05-30T00:00:00,2024-06-21T14:48:18.660974
15,Hostafrancs,WiFi BCN,1984-05-30T00:00:00,2024-06-21T14:48:18.660974
16,la Bordeta,Casals d'avis,2006-05-12T11:58:13,2024-09-06T12:19:32.211111
35,el Guinardó,Casals de barri,2011-02-23T14:25:20,2024-09-20T09:12:05.477642
13,la Marina de Port,Casals de barri,1986-02-14T00:00:00,2024-07-05T10:08:31.199550
1,el Raval,Centres cívics,1991-03-18T00:00:00,2024-11-13T09:45:48.289753
1,el Raval,WiFi BCN,1991-03-18T00:00:00,2024-11-13T09:45:48.289753
68,el Poblenou,Casals de barri,2010-01-13T12:25:23,2024-08-07T12:43:49.852804
68,el Poblenou,WiFi BCN,2010-01-13T12:25:23,2024-08-07T12:43:49.852804
10,Sant Antoni,Casals de barri,2015-06-17T11:06:20,2024-07-26T12:50:25.781112
53,la Trinitat Nova,Casals infantils,2011-06-02T13:05:22,2021-07-06T17:17:06.096342
31,la Vila de Gràcia,Casals d'avis,2013-12-19T00:00:00,2023-01-10T11:08:16.205915
31,la Vila de Gràcia,WiFi BCN,2013-12-19T00:00:00,2023-01-10T11:08:16.205915
6,la Sagrada Família,Casals d'avis,1996-03-28T00:00:00,2022-09-17T05:19:49.744461
32,el Camp d'en Grassot i Gràcia Nova,Casals i espais per a joves,2017-07-28T00:00:00,2022-09-17T09:02:24.444586
2,el Barri Gòtic,Bancs del Temps,2010-11-18T13:53:59,2021-07-06T17:14:36.872443
19,les Corts,Centres cívics,1986-12-09T00:00:00,2024-11-14T09:41:35.680129
19,les Corts,WiFi BCN,1986-12-09T00:00:00,2024-11-14T09:41:35.680129
1,el Raval,Casals i espais per a joves,2004-01-27T12:02:44,2024-11-08T14:46:20.794133
66,el Parc i la Llacuna del Poblenou,Casals d'avis,1985-05-21T00:00:00,2024-06-26T12:26:05.831034
34,Can Baró,Casals de barri,2007-05-30T13:12:36,2024-06-25T13:18:58.657715
34,Can Baró,Altres esports,2007-05-30T13:12:36,2024-06-25T13:18:58.657715
34,Can Baró,Instal·lacions esportives,2007-05-30T13:12:36,2024-06-25T13:18:58.657715
34,Can Baró,WiFi BCN,2007-05-30T13:12:36,2024-06-25T13:18:58.657715
64,el Camp de l'Arpa del Clot,Casals d'avis,1985-02-21T00:00:00,2024-09-06T12:18:51.875861
27,el Putxet i el Farró,Centres cívics,2007-03-27T12:04:36,2024-06-25T11:55:23.286746
27,el Putxet i el Farró,WiFi BCN,2007-03-27T12:04:36,2024-06-25T11:55:23.286746
26,Sant Gervasi - Galvany,Casals i espais per a joves,2007-10-01T00:00:00,2024-07-26T13:01:23.839137
58,Baró de Viver,Casals i espais per a joves,2005-02-11T09:50:00,2022-09-17T06:22:28.878026
23,Sarrià,Centres cívics,2007-04-05T17:16:51,2024-11-13T09:02:44.759101
23,Sarrià,WiFi BCN,2007-04-05T17:16:51,2024-11-13T09:02:44.759101
70,el Besòs i el Maresme,Casals infantils,1986-11-21T00:00:00,2024-02-05T13:38:27.696299
23,Sarrià,Casals i espais per a joves,1989-02-07T00:00:00,2022-03-11T14:25:26.172895
37,el Carmel,Casals i espais per a joves,1999-02-24T00:00:00,2024-11-04T14:38:17.355434
4,"Sant Pere, Santa Caterina i la Ribera",Centres cívics,1998-10-13T00:00:00,2024-11-12T13:09:35.061666
4,"Sant Pere, Santa Caterina i la Ribera",WiFi BCN,1998-10-13T00:00:00,2024-11-12T13:09:35.061666
40,Montbau,Casals d'avis,1985-05-23T00:00:00,2022-09-17T04:22:51.525099
2,el Barri Gòtic,Bancs del Temps,1988-09-26T00:00:00,2021-07-28T11:22:14.081740
4,"Sant Pere, Santa Caterina i la Ribera",Casals i espais per a joves,1999-05-26T00:00:00,2023-02-01T17:02:40.468281
27,el Putxet i el Farró,Casals d'avis,1998-06-16T00:00:00,2022-09-17T05:40:34.391001
30,la Salut,Casals de barri,2002-06-12T13:49:41,2024-06-25T12:48:45.511714
26,Sant Gervasi - Galvany,Casals d'avis,1990-03-21T00:00:00,2024-06-25T11:49:27.491449
9,la Nova Esquerra de l'Eixample,Centres cívics,2011-05-09T00:00:00,2024-11-13T08:54:59.903098
28,Vallcarca i els Penitents,Casals d'avis,2001-10-24T00:00:00,2024-06-14T14:37:08.189337
19,les Corts,Bancs del Temps,2010-10-11T13:32:34,2024-07-26T12:53:48.425875
19,les Corts,Casals d'avis,2022-06-28T12:08:56.451907,2024-06-25T10:37:45.740253
19,les Corts,WiFi BCN,2022-06-28T12:08:56.451907,2024-06-25T10:37:45.740253
37,el Carmel,Casals de barri,2019-01-11T14:10:33,2024-07-26T11:30:42.536590
18,Sants,Casals d'avis,1991-03-22T00:00:00,2024-08-29T10:37:25.399651
18,Sants,WiFi BCN,1991-03-22T00:00:00,2024-08-29T10:37:25.399651
39,Sant Genís dels Agudells,Casals i espais per a joves,2018-08-06T00:00:00,2022-09-17T10:52:59.331575
70,el Besòs i el Maresme,Casals d'avis,1990-11-19T00:00:00,2024-06-26T12:20:51.560187
70,el Besòs i el Maresme,WiFi BCN,1990-11-19T00:00:00,2024-06-26T12:20:51.560187
39,Sant Genís dels Agudells,Centres cívics,1991-03-13T00:00:00,2024-06-04T13:41:11.213445
39,Sant Genís dels Agudells,WiFi BCN,1991-03-13T00:00:00,2024-06-04T13:41:11.213445
4,"Sant Pere, Santa Caterina i la Ribera",Casals d'avis,2020-11-10T16:04:42,2024-07-24T12:39:37.974881
68,el Poblenou,Bancs del Temps,1996-10-02T00:00:00,2024-04-02T13:24:06.763176
25,Sant Gervasi - la Bonanova,Casals d'avis,1997-06-13T00:00:00,2023-02-01T17:02:42.545139
68,el Poblenou,Centres cívics,1991-04-19T00:00:00,2024-11-12T12:50:18.389874
68,el Poblenou,WiFi BCN,1991-04-19T00:00:00,2024-11-12T12:50:18.389874
39,Sant Genís dels Agudells,Casals d'avis,2017-07-10T11:25:36,2024-07-26T11:43:02.695982
44,Vilapicina i la Torre Llobeta,Casals d'avis,2012-02-28T12:18:38,2023-01-10T11:07:34.953876
44,Vilapicina i la Torre Llobeta,WiFi BCN,2012-02-28T12:18:38,2023-01-10T11:07:34.953876
4,"Sant Pere, Santa Caterina i la Ribera",Casals de barri,2010-10-25T12:46:13,2022-10-04T13:22:18.225934
20,la Maternitat i Sant Ramon,Casals i espais per a joves,2010-10-18T14:16:36,2024-07-19T13:13:20.396111
20,la Maternitat i Sant Ramon,WiFi BCN,2010-10-18T14:16:36,2024-07-19T13:13:20.396111
47,Can Peguera,Casals d'avis,2011-11-29T10:36:36,2024-02-15T11:08:01.182059
47,Can Peguera,WiFi BCN,2011-11-29T10:36:36,2024-02-15T11:08:01.182059
10,Sant Antoni,Casals d'avis,1991-01-16T00:00:00,2024-04-25T13:59:22.846145
10,Sant Antoni,WiFi BCN,1991-01-16T00:00:00,2024-04-25T13:59:22.846145
59,el Bon Pastor,Casals infantils,2004-05-03T13:46:30,2021-07-06T17:15:59.688446
11,el Poble-sec,Casals d'avis,1998-10-27T00:00:00,2023-02-01T16:52:17.072710
11,el Poble-sec,Centres cívics,2012-11-09T15:44:37,2024-11-13T09:15:25.175597
11,el Poble-sec,WiFi BCN,2012-11-09T15:44:37,2024-11-13T09:15:25.175597
69,Diagonal Mar i el Front Marítim del Poblenou,Casals de barri,2006-07-18T14:34:42,2024-08-01T07:49:43.607353
69,Diagonal Mar i el Front Marítim del Poblenou,WiFi BCN,2006-07-18T14:34:42,2024-08-01T07:49:43.607353
27,el Putxet i el Farró,Casals infantils,2008-05-08T00:00:00,2021-07-06T17:18:08.244453
37,el Carmel,Casals d'avis,1985-10-28T00:00:00,2023-02-01T17:03:00.147324
72,Sant Martí de Provençals,Centres cívics,1984-05-30T00:00:00,2024-11-13T15:09:33.747176
72,Sant Martí de Provençals,WiFi BCN,1984-05-30T00:00:00,2024-11-13T15:09:33.747176
7,la Dreta de l'Eixample,Casals d'avis,2015-11-24T09:56:09,2022-09-17T08:29:56.000029
60,Sant Andreu,Casals de barri,2015-02-11T08:05:12,2024-09-19T18:16:20.542421
29,el Coll,Centres cívics,1992-05-06T00:00:00,2024-11-13T09:11:05.564278
29,el Coll,WiFi BCN,1992-05-06T00:00:00,2024-11-13T09:11:05.564278
31,la Vila de Gràcia,Casals d'avis,1985-02-21T00:00:00,2022-09-17T04:16:20.899198
34,Can Baró,Casals d'avis,1985-02-21T00:00:00,2023-03-09T15:22:33.008088
58,Baró de Viver,Casals d'avis,1985-02-21T00:00:00,2024-06-26T09:40:51.116503
58,Baró de Viver,Centres cívics,1988-03-04T00:00:00,2024-06-26T10:53:40.380409
58,Baró de Viver,WiFi BCN,1988-03-04T00:00:00,2024-06-26T10:53:40.380409
16,la Bordeta,Bancs del Temps,1988-02-15T00:00:00,2024-07-03T10:55:12.361354
73,la Verneda i la Pau,Casals de barri,1986-02-03T00:00:00,2024-08-01T07:54:05.435245
73,la Verneda i la Pau,WiFi BCN,1986-02-03T00:00:00,2024-08-01T07:54:05.435245
5,el Fort Pienc,Casals de barri,2019-09-23T14:07:17,2024-07-01T13:27:36.831711
5,el Fort Pienc,Casals i espais per a joves,2018-04-05T13:01:42,2021-11-03T14:25:44.285178
6,la Sagrada Família,Casals de barri,2018-02-28T15:45:34,2024-07-26T12:45:32.149787
4,"Sant Pere, Santa Caterina i la Ribera",Casals i espais per a joves,2018-04-05T00:00:00,2022-09-17T09:14:37.424260
1,el Raval,Casals i espais per a joves,2018-04-05T00:00:00,2022-09-17T09:14:38.562604
57,la Trinitat Vella,Casals i espais per a joves,2018-04-05T00:00:00,2022-09-17T09:14:39.217645
53,la Trinitat Nova,Casals d'avis,1989-04-13T00:00:00,2024-02-09T10:41:49.989914
53,la Trinitat Nova,WiFi BCN,1989-04-13T00:00:00,2024-02-09T10:41:49.989914
2,el Barri Gòtic,Casals i espais per a joves,2018-04-11T10:56:24,2024-03-19T11:52:03.594121
52,la Prosperitat,Casals de barri,1988-02-08T00:00:00,2021-07-06T22:47:59.070611
52,la Prosperitat,WiFi BCN,1988-02-08T00:00:00,2021-07-06T22:47:59.070611
60,Sant Andreu,Casals d'avis,1985-02-21T00:00:00,2024-09-06T12:15:36.116484
64,el Camp de l'Arpa del Clot,Casals d'avis,1985-02-21T00:00:00,2023-11-08T11:53:26.362545
64,el Camp de l'Arpa del Clot,Casals i espais per a joves,1987-12-28T00:00:00,2022-09-17T04:16:43.204072
