Codi_Barri,Nom_Barri,Any,Tipus_Equipament,Indicador,Valor
10,Sant Antoni,2013,Arts escèniques,Funcions,380
05,el Fort Pienc,2013,Arts escèniques,Aforament,26941
05,el Fort Pienc,2013,Arts escèniques,Entrades_Venudes,9814
05,el Fort Pienc,2013,Arts escèniques,Espectacles,19
05,el Fort Pienc,2013,Arts escèniques,Espectadors,11568
05,el Fort Pienc,2013,Arts escèniques,Funcions,321
60,Sant Andreu,2013,Arts escèniques,Aforament,66564
60,Sant Andreu,2013,Arts escèniques,Entrades_Venudes,37340
60,Sant Andreu,2013,Arts escèniques,Espectacles,44
60,Sant Andreu,2013,Arts escèniques,Espectadors,41224
60,Sant Andreu,2013,Arts escèniques,Funcions,157
08,l'Antiga Esquerra de l'Eixample,2013,Arts escèniques,Aforament,12412
08,l'Antiga Esquerra de l'Eixample,2013,Arts escèniques,Entrades_Venudes,4461
08,l'Antiga Esquerra de l'Eixample,2013,Arts escèniques,Espectacles,15
08,l'Antiga Esquerra de l'Eixample,2013,Arts escèniques,Espectadors,6438
08,l'Antiga Esquerra de l'Eixample,2013,Arts escèniques,Funcions,176
11,el Poble-sec,2013,Arts escèniques,Aforament,190855
11,el Poble-sec,2013,Arts escèniques,Entrades_Venudes,93497
11,el Poble-sec,2013,Arts escèniques,Espectacles,10
01,el Raval,2013,Arts escèniques,Espectadors,14405
11,el Poble-sec,2013,Arts escèniques,Espectadors,102625
11,el Poble-sec,2013,Arts escèniques,Funcions,177
04,"Sant Pere, Santa Caterina i la Ribera",2013,Arts escèniques,Aforament,212256
04,"Sant Pere, Santa Caterina i la Ribera",2013,Arts escèniques,Entrades_Venudes,76136
04,"Sant Pere, Santa Caterina i la Ribera",2013,Arts escèniques,Espectacles,5
04,"Sant Pere, Santa Caterina i la Ribera",2013,Arts escèniques,Espectadors,80143
04,"Sant Pere, Santa Caterina i la Ribera",2013,Arts escèniques,Funcions,242
11,el Poble-sec,2013,Arts escèniques,Aforament,169944
11,el Poble-sec,2013,Arts escèniques,Entrades_Venudes,88266
11,el Poble-sec,2013,Arts escèniques,Espectacles,10
11,el Poble-sec,2013,Arts escèniques,Espectadors,95050
11,el Poble-sec,2013,Arts escèniques,Funcions,248
01,el Raval,2013,Arts escèniques,Aforament,34744
01,el Raval,2013,Arts escèniques,Entrades_Venudes,12458
01,el Raval,2013,Arts escèniques,Espectacles,23
01,el Raval,2013,Arts escèniques,Funcions,249
06,la Sagrada Família,2013,Arts escèniques,Aforament,43393
06,la Sagrada Família,2013,Arts escèniques,Entrades_Venudes,17653
06,la Sagrada Família,2013,Arts escèniques,Espectacles,12
06,la Sagrada Família,2013,Arts escèniques,Espectadors,19708
06,la Sagrada Família,2013,Arts escèniques,Funcions,263
06,la Sagrada Família,2013,Arts escèniques,Aforament,580
06,la Sagrada Família,2013,Arts escèniques,Entrades_Venudes,285
06,la Sagrada Família,2013,Arts escèniques,Espectacles,2
06,la Sagrada Família,2013,Arts escèniques,Espectadors,298
06,la Sagrada Família,2013,Arts escèniques,Funcions,14
01,el Raval,2013,Arts escèniques,Aforament,150910
01,el Raval,2013,Arts escèniques,Entrades_Venudes,71490
01,el Raval,2013,Arts escèniques,Espectacles,8
01,el Raval,2013,Arts escèniques,Espectadors,80369
11,el Poble-sec,2013,Arts escèniques,Aforament,39995
11,el Poble-sec,2013,Arts escèniques,Entrades_Venudes,21914
11,el Poble-sec,2013,Arts escèniques,Espectacles,13
11,el Poble-sec,2013,Arts escèniques,Espectadors,27127
11,el Poble-sec,2013,Arts escèniques,Funcions,19
11,el Poble-sec,2013,Arts escèniques,Aforament,10963
11,el Poble-sec,2013,Arts escèniques,Entrades_Venudes,6761
11,el Poble-sec,2013,Arts escèniques,Espectacles,9
11,el Poble-sec,2013,Arts escèniques,Espectadors,8024
11,el Poble-sec,2013,Arts escèniques,Funcions,79
31,la Vila de Gràcia,2013,Arts escèniques,Aforament,35503
31,la Vila de Gràcia,2013,Arts escèniques,Entrades_Venudes,25641
31,la Vila de Gràcia,2013,Arts escèniques,Espectacles,14
31,la Vila de Gràcia,2013,Arts escèniques,Espectadors,30000
31,la Vila de Gràcia,2013,Arts escèniques,Funcions,156
11,el Poble-sec,2013,Arts escèniques,Aforament,89053
11,el Poble-sec,2013,Arts escèniques,Entrades_Venudes,51949
11,el Poble-sec,2013,Arts escèniques,Espectacles,17
11,el Poble-sec,2013,Arts escèniques,Espectadors,60398
11,el Poble-sec,2013,Arts escèniques,Funcions,173
05,el Fort Pienc,2013,Arts escèniques,Aforament,117336
05,el Fort Pienc,2013,Arts escèniques,Entrades_Venudes,62445
05,el Fort Pienc,2013,Arts escèniques,Espectacles,8
05,el Fort Pienc,2013,Arts escèniques,Espectadors,74462
05,el Fort Pienc,2013,Arts escèniques,Funcions,136
05,el Fort Pienc,2013,Arts escèniques,Aforament,40832
05,el Fort Pienc,2013,Arts escèniques,Entrades_Venudes,24959
05,el Fort Pienc,2013,Arts escèniques,Espectacles,8
05,el Fort Pienc,2013,Arts escèniques,Espectadors,30218
05,el Fort Pienc,2013,Arts escèniques,Funcions,127
05,el Fort Pienc,2013,Arts escèniques,Aforament,4926
05,el Fort Pienc,2013,Arts escèniques,Entrades_Venudes,2498
05,el Fort Pienc,2013,Arts escèniques,Espectacles,6
05,el Fort Pienc,2013,Arts escèniques,Espectadors,3101
05,el Fort Pienc,2013,Arts escèniques,Funcions,30
01,el Raval,2013,Arts escèniques,Aforament,287923
01,el Raval,2013,Arts escèniques,Entrades_Venudes,142982
01,el Raval,2013,Arts escèniques,Espectacles,32
01,el Raval,2013,Arts escèniques,Espectadors,161603
01,el Raval,2013,Arts escèniques,Funcions,439
01,el Raval,2013,Arts escèniques,Aforament,149441
01,el Raval,2013,Arts escèniques,Entrades_Venudes,56540
01,el Raval,2013,Arts escèniques,Espectacles,16
01,el Raval,2013,Arts escèniques,Espectadors,64385
01,el Raval,2013,Arts escèniques,Funcions,279
01,el Raval,2013,Arts escèniques,Aforament,4977
01,el Raval,2013,Arts escèniques,Entrades_Venudes,3739
01,el Raval,2013,Arts escèniques,Espectacles,26
01,el Raval,2013,Arts escèniques,Espectadors,3747
01,el Raval,2013,Arts escèniques,Funcions,157
01,el Raval,2013,Arts escèniques,Aforament,44025
01,el Raval,2013,Arts escèniques,Entrades_Venudes,17744
01,el Raval,2013,Arts escèniques,Espectacles,41
01,el Raval,2013,Arts escèniques,Espectadors,19721
01,el Raval,2013,Arts escèniques,Funcions,335
07,la Dreta de Eixample,2013,Arts escèniques,Aforament,434757
07,la Dreta de Eixample,2013,Arts escèniques,Entrades_Venudes,140243
07,la Dreta de Eixample,2013,Arts escèniques,Espectacles,9
07,la Dreta de Eixample,2013,Arts escèniques,Espectadors,153360
07,la Dreta de Eixample,2013,Arts escèniques,Funcions,256
11,el Poble-sec,2013,Arts escèniques,Aforament,273604
11,el Poble-sec,2013,Arts escèniques,Entrades_Venudes,164658
11,el Poble-sec,2013,Arts escèniques,Espectacles,6
11,el Poble-sec,2013,Arts escèniques,Espectadors,175914
11,el Poble-sec,2013,Arts escèniques,Funcions,219
31,la Vila de Gràcia,2013,Arts escèniques,Aforament,65262
31,la Vila de Gràcia,2013,Arts escèniques,Entrades_Venudes,23762
31,la Vila de Gràcia,2013,Arts escèniques,Espectacles,41
31,la Vila de Gràcia,2013,Arts escèniques,Espectadors,24831
31,la Vila de Gràcia,2013,Arts escèniques,Funcions,587
31,la Vila de Gràcia,2013,Arts escèniques,Aforament,2408
31,la Vila de Gràcia,2013,Arts escèniques,Entrades_Venudes,429
31,la Vila de Gràcia,2013,Arts escèniques,Espectacles,4
31,la Vila de Gràcia,2013,Arts escèniques,Espectadors,476
31,la Vila de Gràcia,2013,Arts escèniques,Funcions,16
31,la Vila de Gràcia,2013,Arts escèniques,Aforament,187991
31,la Vila de Gràcia,2013,Arts escèniques,Entrades_Venudes,64936
31,la Vila de Gràcia,2013,Arts escèniques,Espectacles,19
31,la Vila de Gràcia,2013,Arts escèniques,Espectadors,67924
31,la Vila de Gràcia,2013,Arts escèniques,Funcions,502
31,la Vila de Gràcia,2012,Arts escèniques,Aforament,44367
31,la Vila de Gràcia,2012,Arts escèniques,Entrades_Venudes,9198
31,la Vila de Gràcia,2012,Arts escèniques,Espectacles,33
31,la Vila de Gràcia,2012,Arts escèniques,Espectadors,10800
31,la Vila de Gràcia,2012,Arts escèniques,Funcions,335
DB,Diversos barris,2012,Arts escèniques,Aforament,18141
DB,Diversos barris,2012,Arts escèniques,Entrades_Venudes,5582
DB,Diversos barris,2012,Arts escèniques,Espectacles,29
DB,Diversos barris,2012,Arts escèniques,Espectadors,5965
DB,Diversos barris,2012,Arts escèniques,Funcions,145
01,el Raval,2012,Arts escèniques,Aforament,24673
01,el Raval,2012,Arts escèniques,Entrades_Venudes,19556
01,el Raval,2012,Arts escèniques,Espectacles,3
01,el Raval,2012,Arts escèniques,Espectadors,21248
01,el Raval,2012,Arts escèniques,Funcions,110
02,el Barri Gòtic,2012,Arts escèniques,Aforament,121471
02,el Barri Gòtic,2012,Arts escèniques,Entrades_Venudes,63184
02,el Barri Gòtic,2012,Arts escèniques,Espectacles,9
02,el Barri Gòtic,2012,Arts escèniques,Espectadors,68643
02,el Barri Gòtic,2012,Arts escèniques,Funcions,478
02,el Barri Gòtic,2012,Arts escèniques,Aforament,214953
02,el Barri Gòtic,2012,Arts escèniques,Entrades_Venudes,61952
02,el Barri Gòtic,2012,Arts escèniques,Espectacles,29
02,el Barri Gòtic,2012,Arts escèniques,Espectadors,69921
02,el Barri Gòtic,2012,Arts escèniques,Funcions,411
07,la Dreta de Eixample,2012,Arts escèniques,Aforament,273709
07,la Dreta de Eixample,2012,Arts escèniques,Entrades_Venudes,154483
07,la Dreta de Eixample,2012,Arts escèniques,Espectacles,40
07,la Dreta de Eixample,2012,Arts escèniques,Espectadors,167828
07,la Dreta de Eixample,2012,Arts escèniques,Funcions,229
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Aforament,117300
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Entrades_Venudes,43816
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Espectacles,22
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Espectadors,45161
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Funcions,391
02,el Barri Gòtic,2012,Arts escèniques,Aforament,11719
02,el Barri Gòtic,2012,Arts escèniques,Entrades_Venudes,5547
02,el Barri Gòtic,2012,Arts escèniques,Espectacles,35
02,el Barri Gòtic,2012,Arts escèniques,Espectadors,6592
02,el Barri Gòtic,2012,Arts escèniques,Funcions,204
11,el Poble-sec,2012,Arts escèniques,Aforament,53246
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,26256
11,el Poble-sec,2012,Arts escèniques,Espectacles,7
11,el Poble-sec,2012,Arts escèniques,Espectadors,27155
11,el Poble-sec,2012,Arts escèniques,Funcions,240
11,el Poble-sec,2012,Arts escèniques,Aforament,18020
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,8105
11,el Poble-sec,2012,Arts escèniques,Espectacles,7
11,el Poble-sec,2012,Arts escèniques,Espectadors,8736
11,el Poble-sec,2012,Arts escèniques,Funcions,85
01,el Raval,2012,Arts escèniques,Aforament,366422
01,el Raval,2012,Arts escèniques,Entrades_Venudes,277734
01,el Raval,2012,Arts escèniques,Espectacles,50
01,el Raval,2012,Arts escèniques,Espectadors,299805
01,el Raval,2012,Arts escèniques,Funcions,195
11,el Poble-sec,2012,Arts escèniques,Aforament,14682
11,el Poble-sec,2012,Arts escèniques,Espectacles,39
11,el Poble-sec,2012,Arts escèniques,Espectadors,10974
11,el Poble-sec,2012,Arts escèniques,Funcions,104
31,la Vila de Gràcia,2012,Arts escèniques,Aforament,77380
31,la Vila de Gràcia,2012,Arts escèniques,Entrades_Venudes,39123
31,la Vila de Gràcia,2012,Arts escèniques,Espectacles,16
31,la Vila de Gràcia,2012,Arts escèniques,Espectadors,42599
31,la Vila de Gràcia,2012,Arts escèniques,Funcions,226
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Aforament,11030
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Entrades_Venudes,6486
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Espectacles,26
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Espectadors,7264
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Funcions,224
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Aforament,35740
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Entrades_Venudes,12500
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Espectacles,44
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Espectadors,15868
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Funcions,403
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Aforament,114783
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Entrades_Venudes,47242
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Espectacles,11
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Espectadors,52200
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Funcions,333
11,el Poble-sec,2012,Arts escèniques,Aforament,1963
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,906
11,el Poble-sec,2012,Arts escèniques,Espectacles,7
11,el Poble-sec,2012,Arts escèniques,Espectadors,1870
11,el Poble-sec,2012,Arts escèniques,Funcions,22
11,el Poble-sec,2012,Arts escèniques,Aforament,6011
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,3339
11,el Poble-sec,2012,Arts escèniques,Espectacles,26
11,el Poble-sec,2012,Arts escèniques,Espectadors,4788
11,el Poble-sec,2012,Arts escèniques,Funcions,68
11,el Poble-sec,2012,Arts escèniques,Aforament,41112
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,19522
11,el Poble-sec,2012,Arts escèniques,Espectacles,35
11,el Poble-sec,2012,Arts escèniques,Espectadors,27163
11,el Poble-sec,2012,Arts escèniques,Funcions,107
11,el Poble-sec,2012,Arts escèniques,Aforament,13028
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,3180
11,el Poble-sec,2012,Arts escèniques,Espectacles,18
11,el Poble-sec,2012,Arts escèniques,Espectadors,5488
11,el Poble-sec,2012,Arts escèniques,Funcions,42
61,la Sagrera,2012,Arts escèniques,Aforament,8058
61,la Sagrera,2012,Arts escèniques,Entrades_Venudes,3937
61,la Sagrera,2012,Arts escèniques,Espectacles,30
61,la Sagrera,2012,Arts escèniques,Espectadors,4537
61,la Sagrera,2012,Arts escèniques,Funcions,131
07,la Dreta de Eixample,2012,Arts escèniques,Aforament,5962
07,la Dreta de Eixample,2012,Arts escèniques,Entrades_Venudes,2414
07,la Dreta de Eixample,2012,Arts escèniques,Espectacles,13
07,la Dreta de Eixample,2012,Arts escèniques,Espectadors,2937
07,la Dreta de Eixample,2012,Arts escèniques,Funcions,107
68,el Poblenou,2012,Arts escèniques,Aforament,14902
68,el Poblenou,2012,Arts escèniques,Entrades_Venudes,7704
68,el Poblenou,2012,Arts escèniques,Espectacles,16
68,el Poblenou,2012,Arts escèniques,Espectadors,9838
68,el Poblenou,2012,Arts escèniques,Funcions,203
10,Sant Antoni,2012,Arts escèniques,Aforament,59075
10,Sant Antoni,2012,Arts escèniques,Entrades_Venudes,19950
10,Sant Antoni,2012,Arts escèniques,Espectacles,15
10,Sant Antoni,2012,Arts escèniques,Espectadors,22835
10,Sant Antoni,2012,Arts escèniques,Funcions,394
05,el Fort Pienc,2012,Arts escèniques,Aforament,24622
05,el Fort Pienc,2012,Arts escèniques,Entrades_Venudes,9330
05,el Fort Pienc,2012,Arts escèniques,Espectacles,14
05,el Fort Pienc,2012,Arts escèniques,Espectadors,10688
05,el Fort Pienc,2012,Arts escèniques,Funcions,318
60,Sant Andreu,2012,Arts escèniques,Aforament,67796
60,Sant Andreu,2012,Arts escèniques,Entrades_Venudes,32190
60,Sant Andreu,2012,Arts escèniques,Espectacles,57
60,Sant Andreu,2012,Arts escèniques,Espectadors,36158
60,Sant Andreu,2012,Arts escèniques,Funcions,239
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Aforament,4390
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Entrades_Venudes,1272
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Espectacles,5
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Espectadors,1882
08,l'Antiga Esquerra de l'Eixample,2012,Arts escèniques,Funcions,60
11,el Poble-sec,2012,Arts escèniques,Aforament,271512
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,79146
11,el Poble-sec,2012,Arts escèniques,Espectacles,8
11,el Poble-sec,2012,Arts escèniques,Espectadors,83569
11,el Poble-sec,2012,Arts escèniques,Funcions,292
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Aforament,218136
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Entrades_Venudes,97868
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Espectacles,5
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Espectadors,102594
04,"Sant Pere, Santa Caterina i la Ribera",2012,Arts escèniques,Funcions,296
11,el Poble-sec,2012,Arts escèniques,Aforament,195937
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,73703
11,el Poble-sec,2012,Arts escèniques,Espectacles,12
11,el Poble-sec,2012,Arts escèniques,Espectadors,79665
11,el Poble-sec,2012,Arts escèniques,Funcions,333
01,el Raval,2012,Arts escèniques,Aforament,36448
01,el Raval,2012,Arts escèniques,Entrades_Venudes,16198
01,el Raval,2012,Arts escèniques,Espectacles,42
01,el Raval,2012,Arts escèniques,Espectadors,18493
01,el Raval,2012,Arts escèniques,Funcions,253
06,la Sagrada Família,2012,Arts escèniques,Aforament,43880
06,la Sagrada Família,2012,Arts escèniques,Entrades_Venudes,18530
06,la Sagrada Família,2012,Arts escèniques,Espectacles,16
06,la Sagrada Família,2012,Arts escèniques,Espectadors,20794
06,la Sagrada Família,2012,Arts escèniques,Funcions,317
06,la Sagrada Família,2012,Arts escèniques,Aforament,3253
06,la Sagrada Família,2012,Arts escèniques,Entrades_Venudes,1753
06,la Sagrada Família,2012,Arts escèniques,Espectacles,4
06,la Sagrada Família,2012,Arts escèniques,Espectadors,1939
06,la Sagrada Família,2012,Arts escèniques,Funcions,97
01,el Raval,2012,Arts escèniques,Aforament,154150
01,el Raval,2012,Arts escèniques,Entrades_Venudes,71301
01,el Raval,2012,Arts escèniques,Espectacles,7
01,el Raval,2012,Arts escèniques,Espectadors,78206
01,el Raval,2012,Arts escèniques,Funcions,308
11,el Poble-sec,2012,Arts escèniques,Aforament,33680
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,15111
11,el Poble-sec,2012,Arts escèniques,Espectacles,12
11,el Poble-sec,2012,Arts escèniques,Espectadors,17292
11,el Poble-sec,2012,Arts escèniques,Funcions,16
11,el Poble-sec,2012,Arts escèniques,Aforament,12342
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,7747
11,el Poble-sec,2012,Arts escèniques,Espectacles,11
11,el Poble-sec,2012,Arts escèniques,Espectadors,9384
11,el Poble-sec,2012,Arts escèniques,Funcions,109
31,la Vila de Gràcia,2012,Arts escèniques,Aforament,35817
31,la Vila de Gràcia,2012,Arts escèniques,Entrades_Venudes,27516
31,la Vila de Gràcia,2012,Arts escèniques,Espectacles,16
31,la Vila de Gràcia,2012,Arts escèniques,Espectadors,31845
31,la Vila de Gràcia,2012,Arts escèniques,Funcions,179
11,el Poble-sec,2012,Arts escèniques,Aforament,74325
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,37746
11,el Poble-sec,2012,Arts escèniques,Espectacles,20
11,el Poble-sec,2012,Arts escèniques,Espectadors,44799
11,el Poble-sec,2012,Arts escèniques,Funcions,193
05,el Fort Pienc,2012,Arts escèniques,Aforament,127972
05,el Fort Pienc,2012,Arts escèniques,Entrades_Venudes,86381
05,el Fort Pienc,2012,Arts escèniques,Espectacles,6
05,el Fort Pienc,2012,Arts escèniques,Espectadors,95148
05,el Fort Pienc,2012,Arts escèniques,Funcions,158
05,el Fort Pienc,2012,Arts escèniques,Aforament,37429
05,el Fort Pienc,2012,Arts escèniques,Entrades_Venudes,21544
05,el Fort Pienc,2012,Arts escèniques,Espectacles,5
05,el Fort Pienc,2012,Arts escèniques,Espectadors,26517
05,el Fort Pienc,2012,Arts escèniques,Funcions,143
05,el Fort Pienc,2012,Arts escèniques,Aforament,16421
05,el Fort Pienc,2012,Arts escèniques,Entrades_Venudes,7117
05,el Fort Pienc,2012,Arts escèniques,Espectacles,7
05,el Fort Pienc,2012,Arts escèniques,Espectadors,10416
05,el Fort Pienc,2012,Arts escèniques,Funcions,91
01,el Raval,2012,Arts escèniques,Aforament,205959
01,el Raval,2012,Arts escèniques,Entrades_Venudes,113268
01,el Raval,2012,Arts escèniques,Espectacles,22
01,el Raval,2012,Arts escèniques,Espectadors,126445
01,el Raval,2012,Arts escèniques,Funcions,375
01,el Raval,2012,Arts escèniques,Aforament,143390
01,el Raval,2012,Arts escèniques,Entrades_Venudes,74622
01,el Raval,2012,Arts escèniques,Espectacles,12
01,el Raval,2012,Arts escèniques,Espectadors,81399
01,el Raval,2012,Arts escèniques,Funcions,309
01,el Raval,2012,Arts escèniques,Aforament,45065
01,el Raval,2012,Arts escèniques,Entrades_Venudes,17646
01,el Raval,2012,Arts escèniques,Espectacles,50
01,el Raval,2012,Arts escèniques,Espectadors,20285
01,el Raval,2012,Arts escèniques,Funcions,361
07,la Dreta de Eixample,2012,Arts escèniques,Aforament,420894
07,la Dreta de Eixample,2012,Arts escèniques,Entrades_Venudes,240411
07,la Dreta de Eixample,2012,Arts escèniques,Espectacles,3
07,la Dreta de Eixample,2012,Arts escèniques,Espectadors,251254
07,la Dreta de Eixample,2012,Arts escèniques,Funcions,359
11,el Poble-sec,2012,Arts escèniques,Aforament,296685
11,el Poble-sec,2012,Arts escèniques,Entrades_Venudes,138552
11,el Poble-sec,2012,Arts escèniques,Espectacles,11
11,el Poble-sec,2012,Arts escèniques,Espectadors,158206
11,el Poble-sec,2012,Arts escèniques,Funcions,292
31,la Vila de Gràcia,2012,Arts escèniques,Aforament,54037
31,la Vila de Gràcia,2012,Arts escèniques,Entrades_Venudes,23169
31,la Vila de Gràcia,2012,Arts escèniques,Espectacles,37
31,la Vila de Gràcia,2012,Arts escèniques,Espectadors,24320
31,la Vila de Gràcia,2012,Arts escèniques,Funcions,489
31,la Vila de Gràcia,2012,Arts escèniques,Aforament,1200
31,la Vila de Gràcia,2012,Arts escèniques,Entrades_Venudes,515
31,la Vila de Gràcia,2012,Arts escèniques,Espectacles,2
31,la Vila de Gràcia,2012,Arts escèniques,Espectadors,549
31,la Vila de Gràcia,2012,Arts escèniques,Funcions,15
31,la Vila de Gràcia,2012,Arts escèniques,Aforament,167363
31,la Vila de Gràcia,2012,Arts escèniques,Entrades_Venudes,77057
31,la Vila de Gràcia,2012,Arts escèniques,Espectacles,18
31,la Vila de Gràcia,2012,Arts escèniques,Espectadors,79373
31,la Vila de Gràcia,2012,Arts escèniques,Funcions,466
31,la Vila de Gràcia,2011,Arts escèniques,Aforament,32232
31,la Vila de Gràcia,2011,Arts escèniques,Entrades_Venudes,8080
31,la Vila de Gràcia,2011,Arts escèniques,Espectacles,28
31,la Vila de Gràcia,2011,Arts escèniques,Espectadors,9248
31,la Vila de Gràcia,2011,Arts escèniques,Funcions,263
DB,Diversos barris,2011,Arts escèniques,Aforament,47816
DB,Diversos barris,2011,Arts escèniques,Entrades_Venudes,28100
DB,Diversos barris,2011,Arts escèniques,Espectacles,3
DB,Diversos barris,2011,Arts escèniques,Espectadors,32144
DB,Diversos barris,2011,Arts escèniques,Funcions,15
01,el Raval,2011,Arts escèniques,Aforament,20039
01,el Raval,2011,Arts escèniques,Entrades_Venudes,14935
01,el Raval,2011,Arts escèniques,Espectacles,5
01,el Raval,2011,Arts escèniques,Espectadors,16919
01,el Raval,2011,Arts escèniques,Funcions,106
02,el Barri Gòtic,2011,Arts escèniques,Aforament,114357
02,el Barri Gòtic,2011,Arts escèniques,Entrades_Venudes,47666
02,el Barri Gòtic,2011,Arts escèniques,Espectacles,14
02,el Barri Gòtic,2011,Arts escèniques,Espectadors,52863
02,el Barri Gòtic,2011,Arts escèniques,Funcions,452
02,el Barri Gòtic,2011,Arts escèniques,Aforament,234647
02,el Barri Gòtic,2011,Arts escèniques,Entrades_Venudes,100589
02,el Barri Gòtic,2011,Arts escèniques,Espectacles,21
02,el Barri Gòtic,2011,Arts escèniques,Espectadors,107186
02,el Barri Gòtic,2011,Arts escèniques,Funcions,450
07,la Dreta de Eixample,2011,Arts escèniques,Aforament,234621
07,la Dreta de Eixample,2011,Arts escèniques,Entrades_Venudes,122320
07,la Dreta de Eixample,2011,Arts escèniques,Espectacles,17
07,la Dreta de Eixample,2011,Arts escèniques,Espectadors,130926
07,la Dreta de Eixample,2011,Arts escèniques,Funcions,210
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Aforament,114600
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Entrades_Venudes,47841
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Espectacles,20
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Espectadors,49684
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Funcions,382
02,el Barri Gòtic,2011,Arts escèniques,Aforament,12766
02,el Barri Gòtic,2011,Arts escèniques,Entrades_Venudes,4513
02,el Barri Gòtic,2011,Arts escèniques,Espectacles,38
02,el Barri Gòtic,2011,Arts escèniques,Espectadors,5864
02,el Barri Gòtic,2011,Arts escèniques,Funcions,227
11,el Poble-sec,2011,Arts escèniques,Aforament,76351
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,49812
11,el Poble-sec,2011,Arts escèniques,Espectacles,2
11,el Poble-sec,2011,Arts escèniques,Espectadors,51658
11,el Poble-sec,2011,Arts escèniques,Funcions,259
11,el Poble-sec,2011,Arts escèniques,Aforament,22260
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,11345
11,el Poble-sec,2011,Arts escèniques,Espectacles,8
11,el Poble-sec,2011,Arts escèniques,Espectadors,12131
11,el Poble-sec,2011,Arts escèniques,Funcions,105
01,el Raval,2011,Arts escèniques,Aforament,319520
01,el Raval,2011,Arts escèniques,Entrades_Venudes,244887
01,el Raval,2011,Arts escèniques,Espectacles,48
01,el Raval,2011,Arts escèniques,Espectadors,257386
01,el Raval,2011,Arts escèniques,Funcions,168
11,el Poble-sec,2011,Arts escèniques,Aforament,12131
11,el Poble-sec,2011,Arts escèniques,Espectacles,33
11,el Poble-sec,2011,Arts escèniques,Espectadors,7828
11,el Poble-sec,2011,Arts escèniques,Funcions,97
31,la Vila de Gràcia,2011,Arts escèniques,Aforament,77620
31,la Vila de Gràcia,2011,Arts escèniques,Entrades_Venudes,45903
31,la Vila de Gràcia,2011,Arts escèniques,Espectacles,18
31,la Vila de Gràcia,2011,Arts escèniques,Espectadors,50733
31,la Vila de Gràcia,2011,Arts escèniques,Funcions,230
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Aforament,3750
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Entrades_Venudes,2610
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Espectacles,11
