CODI_BARRI,NOM_BARRI,DATA_EXPLO,TAULES
3.0,la Barceloneta,2023-01-07T00:00:00,"9,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"2,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"2,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"2,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"9,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"9,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"32,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"18,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"10,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"8,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"9,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"2,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"14,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"6,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
3.0,la Barceloneta,2023-01-07T00:00:00,"12,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
10.0,Sant Antoni,2023-01-07T00:00:00,"10,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
10.0,Sant Antoni,2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"24,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"10,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"1,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"12,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"1,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
10.0,Sant Antoni,2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"1,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"1,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"22,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"10,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"3,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"9,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"8,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"5,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"6,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"4,00"
4.0,"Sant Pere, Santa Caterina i la Ribera",2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"12,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"12,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"7,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"9,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"11,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"9,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"12,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"9,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"7,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"7,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"12,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"14,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"5,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"1,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"7,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"12,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"10,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"10,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"4,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"2,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"8,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"3,00"
5.0,el Fort Pienc,2023-01-07T00:00:00,"6,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"6,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"5,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"5,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"5,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"1,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"3,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"2,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"1,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"1,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"8,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
7.0,la Dreta de l'Eixample,2023-01-07T00:00:00,"4,00"
