Latitud,Titularitat,Codi_Districte,Tipus_Us,Notes_Equipament,Nom_Districte,Notes_Dades,Nom_Barri,Indicador,Tipus_Equipament,Nom_Equipament,Valor,Codi_Barri,Ambit,_id,Any,Longitud,TipusGeneral,TipusEquipament,Equipament
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Visites_Exposicions_Temporals,,,1615551,14,Arts visuals,17,2012,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Num_Exposicions_Temporals,,,19,14,Arts visuals,18,2012,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Visitants,,,17430,66,Arts visuals,19,2012,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Usuaris,,,17430,66,Arts visuals,20,2012,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Visites_Exposicions_Temporals,,,4650,66,Arts visuals,21,2012,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Num_Exposicions_Temporals,,,5,66,Arts visuals,22,2012,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.3916967,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,780466,7,Història i memòria,23,2012,2.1649608,Museus i espais d'exposicions,Espais d'interès arquitectònic,Casa Batlló
41.3916967,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,790466,7,Història i memòria,24,2012,2.1649608,Museus i espais d'exposicions,Espais d'interès arquitectònic,Casa Batlló
41.414781293,Privada,6,,,Gràcia,,la Salut,Visitants,,,361197,30,Història i memòria,25,2012,2.155046761,Museus i espais d'exposicions,Espais d'interès arquitectònic,Casa Museu Gaudí
41.414781293,Privada,6,,,Gràcia,,la Salut,Usuaris,,,361197,30,Història i memòria,26,2012,2.155046761,Museus i espais d'exposicions,Espais d'interès arquitectònic,Casa Museu Gaudí
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,1159042,11,Història i memòria,27,2012,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,1255850,11,Història i memòria,28,2012,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visites_Exposicions_Temporals,,,177413,11,Història i memòria,29,2012,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,5,11,Història i memòria,30,2012,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,313472,1,Arts visuals,31,2012,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,313472,1,Arts visuals,32,2012,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,149796,1,Arts visuals,33,2012,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,6,1,Arts visuals,34,2012,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Visitants,,,788176,25,Ciència,35,2012,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Usuaris,,,2024173,25,Ciència,36,2012,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Visites_Exposicions_Temporals,,,855932,25,Ciència,37,2012,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Num_Exposicions_Temporals,,,5,25,Ciència,38,2012,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Fons_Colleccio,,,26381,25,Ciència,39,2012,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,315541,2,Història i memòria,40,2012,,Museus i espais d'exposicions,Espais d'interès arquitectònic,Espais patrimonials del MUHBA
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,315541,2,Història i memòria,41,2012,,Museus i espais d'exposicions,Espais d'interès arquitectònic,Espais patrimonials del MUHBA
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,6784,7,Arts visuals,42,2012,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,6784,7,Arts visuals,43,2012,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Visites_Exposicions_Temporals,,,6784,7,Arts visuals,44,2012,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,8,7,Arts visuals,45,2012,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.433762956,Municipal,9,,,Sant Andreu,Centre inaugurat el 28/9/2012.,Sant Andreu,Visitants,,,10236,60,Arts visuals,46,2012,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.433762956,Municipal,9,,,Sant Andreu,Centre inaugurat el 28/9/2012.,Sant Andreu,Usuaris,,,10716,60,Arts visuals,47,2012,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.433762956,Municipal,9,,,Sant Andreu,Centre inaugurat el 28/9/2012.,Sant Andreu,Visites_Exposicions_Temporals,,,10236,60,Arts visuals,48,2012,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.433762956,Municipal,9,,,Sant Andreu,,Sant Andreu,Num_Exposicions_Temporals,,,1,60,Arts visuals,49,2012,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.391522171,Consorci o fundació amb presència municipal,2,,,Eixample,"Accés lliure durant diversos dies com a comiat d'Antoni Tàpies, desaparegut el 6/2/2012.",la Dreta de Eixample,Visitants,,,92305,7,Arts visuals,50,2012,2.163757744,Museus i espais d'exposicions,Museus i col·leccions,Fundació Antoni Tàpies
,Privada,2,,,Eixample,,,Num_Exposicions_Temporals,,,1,,Arts visuals,64,2012,,Museus i espais d'exposicions,Museus i col·leccions,Fundació Francisco Godia
41.391522171,Consorci o fundació amb presència municipal,2,,,Eixample,"Accés lliure durant diversos dies com a comiat d'Antoni Tàpies, desaparegut el 06/02/2012.",la Dreta de Eixample,Usuaris,,,93322,7,Arts visuals,51,2012,2.163757744,Museus i espais d'exposicions,Museus i col·leccions,Fundació Antoni Tàpies
41.391522171,Consorci o fundació amb presència municipal,2,,,Eixample,"Accés lliure durant diversos dies com a comiat d'Antoni Tàpies, desaparegut el 06/02/2012.",la Dreta de Eixample,Visites_Exposicions_Temporals,,,78786,7,Arts visuals,52,2012,2.163757744,Museus i espais d'exposicions,Museus i col·leccions,Fundació Antoni Tàpies
41.391522171,Consorci o fundació amb presència municipal,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,7,7,Arts visuals,53,2012,2.163757744,Museus i espais d'exposicions,Museus i col·leccions,Fundació Antoni Tàpies
41.3876349,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,14650,4,Arts visuals,54,2012,2.1827391,Museus i espais d'exposicions,Museus i col·leccions,Fundació Foto Colectania
41.3876349,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,15890,4,Arts visuals,55,2012,2.1827391,Museus i espais d'exposicions,Museus i col·leccions,Fundació Foto Colectania
41.3876349,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,14650,4,Arts visuals,56,2012,2.1827391,Museus i espais d'exposicions,Museus i col·leccions,Fundació Foto Colectania
41.3876349,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,3,4,Arts visuals,57,2012,2.1827391,Museus i espais d'exposicions,Museus i col·leccions,Fundació Foto Colectania
41.369116603,Privada,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,215735,11,Arts visuals,58,2012,2.146724957,Museus i espais d'exposicions,Museus i col·leccions,Fundació Fran Daurel
41.369116603,Privada,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,216205,11,Arts visuals,59,2012,2.146724957,Museus i espais d'exposicions,Museus i col·leccions,Fundació Fran Daurel
41.369116603,Privada,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,410,11,Arts visuals,60,2012,2.146724957,Museus i espais d'exposicions,Museus i col·leccions,Fundació Fran Daurel
,Privada,2,,,Eixample,,,Visitants,,,11366,,Arts visuals,61,2012,,Museus i espais d'exposicions,Museus i col·leccions,Fundació Francisco Godia
,Privada,2,,,Eixample,,,Usuaris,,,15065,,Arts visuals,62,2012,,Museus i espais d'exposicions,Museus i col·leccions,Fundació Francisco Godia
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,548817,11,"Arts escèniques,Arts visuals",65,2012,2.159851,Museus i espais d'exposicions,Museus i col·leccions,Fundació Joan Miró
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,1070307,11,"Arts escèniques,Arts visuals",66,2012,2.159851,Museus i espais d'exposicions,Museus i col·leccions,Fundació Joan Miró
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visites_Exposicions_Temporals,,,440440,11,"Arts escèniques,Arts visuals",67,2012,2.159851,Museus i espais d'exposicions,Museus i col·leccions,Fundació Joan Miró
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,9,11,"Arts escèniques,Arts visuals",68,2012,2.159851,Museus i espais d'exposicions,Museus i col·leccions,Fundació Joan Miró
41.36863,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,21376,11,"Arts escèniques,Arts visuals",69,2012,2.159851,Museus i espais d'exposicions,Museus i col·leccions,Fundació Joan Miró
41.395557762,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,11503,7,Arts visuals,70,2012,2.161210239,Museus i espais d'exposicions,Museus i col·leccions,Fundació Suñol
41.395557762,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,22057,7,Arts visuals,71,2012,2.161210239,Museus i espais d'exposicions,Museus i col·leccions,Fundació Suñol
41.395557762,Privada,2,,,Eixample,,la Dreta de Eixample,Visites_Exposicions_Temporals,,,20869,7,Arts visuals,72,2012,2.161210239,Museus i espais d'exposicions,Museus i col·leccions,Fundació Suñol
41.395557762,Privada,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,9,7,Arts visuals,73,2012,2.161210239,Museus i espais d'exposicions,Museus i col·leccions,Fundació Suñol
41.395557762,Privada,2,,,Eixample,,la Dreta de Eixample,Fons_Colleccio,,,1243,7,Arts visuals,74,2012,2.161210239,Museus i espais d'exposicions,Museus i col·leccions,Fundació Suñol
41.380783393,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,7654,2,Història i memòria,75,2012,2.180139311,Museus i espais d'exposicions,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.380783393,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,8163,2,Història i memòria,76,2012,2.180139311,Museus i espais d'exposicions,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.380783393,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,1200,2,Història i memòria,77,2012,2.180139311,Museus i espais d'exposicions,Museus i col·leccions,Hash Marihuana Cáñamo & Hemp Museum
41.376477557,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,1647163,2,Ciència,78,2012,2.184560919,Museus i espais d'exposicions,Museus i col·leccions,L'Aquàrium
41.376477557,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,1647163,2,Ciència,79,2012,2.184560919,Museus i espais d'exposicions,Museus i col·leccions,L'Aquàrium
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,57755,1,Arts visuals,80,2012,2.169793857,Museus i espais d'exposicions,Centres d'exposicions,La Capella
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,57873,1,Arts visuals,81,2012,2.169793857,Museus i espais d'exposicions,Centres d'exposicions,La Capella
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,57755,1,Arts visuals,82,2012,2.169793857,Museus i espais d'exposicions,Centres d'exposicions,La Capella
41.381057326,Municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,7,1,Arts visuals,83,2012,2.169793857,Museus i espais d'exposicions,Centres d'exposicions,La Capella
41.395316302,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,861583,7,Arts visuals,84,2012,2.162043384,Museus i espais d'exposicions,Espais d'interès arquitectònic,La Pedrera
41.395316302,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,1050412,7,Arts visuals,85,2012,2.162043384,Museus i espais d'exposicions,Espais d'interès arquitectònic,La Pedrera
41.395316302,Privada,2,,,Eixample,,la Dreta de Eixample,Visites_Exposicions_Temporals,,,135507,7,Arts visuals,86,2012,2.162043384,Museus i espais d'exposicions,Espais d'interès arquitectònic,La Pedrera
41.395316302,Privada,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,3,7,Arts visuals,87,2012,2.162043384,Museus i espais d'exposicions,Espais d'interès arquitectònic,La Pedrera
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,62220,1,Arts visuals,88,2012,2.171708630,Museus i espais d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,62373,1,Arts visuals,89,2012,2.171708630,Museus i espais d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,60137,1,Arts visuals,90,2012,2.171708630,Museus i espais d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,10,1,Arts visuals,91,2012,2.171708630,Museus i espais d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
,Municipal,1,,,Ciutat Vella,Tancat definitivament el 15/9/2012.,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,24548,4,Arts visuals,92,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu Barbier-Mueller d'Art Precolombí
,Municipal,1,,,Ciutat Vella,Tancat definitivament el 15/9/2012. ,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,28204,4,Arts visuals,93,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu Barbier-Mueller d'Art Precolombí
,Municipal,1,,,Ciutat Vella,Tancat definitivament el 15/9/2012. ,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,24548,4,Arts visuals,94,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu Barbier-Mueller d'Art Precolombí
,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,1,4,Arts visuals,95,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu Barbier-Mueller d'Art Precolombí
,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,,,302,4,Arts visuals,96,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu Barbier-Mueller d'Art Precolombí
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,40181,11,Història i memòria,97,2012,2.157646024,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,70920,11,Història i memòria,98,2012,2.157646024,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visites_Exposicions_Temporals,,,52122,11,Història i memòria,99,2012,2.157646024,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,7,11,Història i memòria,100,2012,2.157646024,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.370153865,Pública no municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,38272,11,Història i memòria,101,2012,2.157646024,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Arqueologia de Catalunya
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,351247,1,Arts visuals,102,2012,2.167830774,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,710466,1,Arts visuals,103,2012,2.167830774,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,630304,1,Arts visuals,104,2012,2.167830774,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,7,1,Arts visuals,105,2012,2.167830774,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
41.383145956,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Fons_Colleccio,,,5314,1,Arts visuals,106,2012,2.167830774,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Art Contemporani de Barcelona. MACBA
,Municipal,1,,,Ciutat Vella,Monestir de Pedralbes: fins al 2012 era una de les seus del Museu d'Història de Barcelona. A partir del 2013 funciona com a equipament independent.,el Barri Gòtic,Visitants,,,548783,2,Història i memòria,107,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,590119,2,Història i memòria,108,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,,,148586,2,Història i memòria,109,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,7,2,Història i memòria,110,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,65420,2,Història i memòria,111,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Barcelona. MUHBA
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Visitants,,,188987,3,Història i memòria,112,2012,2.185503480,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Catalunya
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Usuaris,,,196397,3,Història i memòria,113,2012,2.185503480,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Catalunya
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Visites_Exposicions_Temporals,,,74670,3,Història i memòria,114,2012,2.185503480,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Catalunya
41.380668608,Pública no municipal,1,,,Ciutat Vella,,la Barceloneta,Num_Exposicions_Temporals,,,3,3,Història i memòria,115,2012,2.185503480,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Història de Catalunya
,Privada,,,,,,,Visitants,,,49193,,Història i memòria,116,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Idees i Invents de Barcelona. MIBA
,Privada,,,,,,,Usuaris,,,49193,,Història i memòria,117,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu d'Idees i Invents de Barcelona. MIBA
41.377099024,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,197048,2,Història i memòria,118,2012,2.177442932,Museus i espais d'exposicions,Museus i col·leccions,Museu de Cera
41.377099024,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,197048,2,Història i memòria,119,2012,2.177442932,Museus i espais d'exposicions,Museus i col·leccions,Museu de Cera
,Municipal,4,,,Les Corts,,,Visitants,,,46738,,Arts visuals,120,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ceràmica
,Municipal,4,,,Les Corts,,,Usuaris,,,95118,,Arts visuals,121,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ceràmica
,Municipal,4,,,Les Corts,,,Visites_Exposicions_Temporals,,,46845,,Arts visuals,122,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ceràmica
,Municipal,4,,,Les Corts,,,Num_Exposicions_Temporals,,,4,,Arts visuals,123,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ceràmica
,Municipal,4,,,Les Corts,,,Fons_Colleccio,,,23198,,Arts visuals,124,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ceràmica
,Consorci o fundació amb presència municipal,10,,,Sant Martí,El Museu de Ciències Naturals va començar a funcionar com a consorci entre l'Ajuntament de Barcelona i la Generalitat de Catalunya a partir de juny de 2012.,el Besòs i el Maresme,Visitants,,,166777,70,Ciència,125,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ciències Naturals de Barcelona
,Consorci o fundació amb presència municipal,10,,,Sant Martí,El Museu de Ciències Naturals va començar a funcionar com a consorci entre l'Ajuntament de Barcelona i la Generalitat de Catalunya a partir de juny de 2012.,el Besòs i el Maresme,Usuaris,,,218161,70,Ciència,126,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ciències Naturals de Barcelona
,Consorci o fundació amb presència municipal,10,,,Sant Martí,El Museu de Ciències Naturals va començar a funcionar com a consorci entre l'Ajuntament de Barcelona i la Generalitat de Catalunya a partir de juny de 2012.,el Besòs i el Maresme,Visites_Exposicions_Temporals,,,11612,70,Ciència,127,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ciències Naturals de Barcelona
,Consorci o fundació amb presència municipal,10,,,Sant Martí,,el Besòs i el Maresme,Num_Exposicions_Temporals,,,8,70,Ciència,128,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ciències Naturals de Barcelona
,Consorci o fundació amb presència municipal,10,,,Sant Martí,,el Besòs i el Maresme,Fons_Colleccio,,,3806204,70,Ciència,129,2012,,Museus i espais d'exposicions,Museus i col·leccions,Museu de Ciències Naturals de Barcelona
41.382282529,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,53484,2,Història i memòria,130,2012,2.172714946,Museus i espais d'exposicions,Museus i col·leccions,Museu de l'Eròtica
41.382282529,Privada,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,53484,2,Història i memòria,131,2012,2.172714946,Museus i espais d'exposicions,Museus i col·leccions,Museu de l'Eròtica
41.383402205,Privada,1,,El Museu de la Moto va tancar el 3/10/2017.,Ciutat Vella,,el Barri Gòtic,Visitants,,,8453,2,Història i memòria,132,2012,2.174487766,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Moto
41.383402205,Privada,1,,El Museu de la Moto va tancar el 3/10/2017.,Ciutat Vella,,el Barri Gòtic,Usuaris,,,8453,2,Història i memòria,133,2012,2.174487766,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Moto
41.383402205,Privada,1,,El Museu de la Moto va tancar el 3/10/2017.,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,1,2,Història i memòria,134,2012,2.174487766,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Moto
41.383402205,Privada,1,,El Museu de la Moto va tancar el 3/10/2017.,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,,,10,2,Història i memòria,135,2012,2.174487766,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Moto
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,,el Fort Pienc,Visitants,,,31887,5,Història i memòria,136,2012,2.184867722,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Música
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,,el Fort Pienc,Usuaris,,,49615,5,Història i memòria,137,2012,2.184867722,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Música
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,,el Fort Pienc,Num_Exposicions_Temporals,,,2,5,Història i memòria,138,2012,2.184867722,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Música
41.398366625,Consorci o fundació amb presència municipal,2,,,Eixample,,el Fort Pienc,Fons_Colleccio,,,11662,5,Història i memòria,139,2012,2.184867722,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Música
41.387387733,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,140821,4,Història i memòria,140,2012,2.181708405,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Xocolata
41.387387733,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,174128,4,Història i memòria,141,2012,2.181708405,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Xocolata
41.387387733,Privada,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,,,3724,4,Història i memòria,142,2012,2.181708405,Museus i espais d'exposicions,Museus i col·leccions,Museu de la Xocolata
