Latitud,Codi_Districte,Data_Instalacio,Font,Id_Instal,Nom_Districte,Codi_Carrer,Nom_Barri,ETRS89_Y,Data_DesInstalacio,Nom_Carrer,Num_Carrer,Codi_Barri,ETRS89_X,_id,Longitud,Tipus_Via
41.401667,6,2018-06-29T00:00:00,OCI,3517,Gràcia,326904,la Vila de Gràcia,4583690.339,2022-10-18T00:00:00,Sol,6,31,429540.080,289,2.157070,Pl
41.401354,6,2018-06-29T00:00:00,OCI,3518,Gràcia,326904,la Vila de Gràcia,4583655.856,2022-10-18T00:00:00,Sol,1,31,429509.749,290,2.156711,Pl
41.401523,6,2018-06-29T00:00:00,OCI,3519,Gràcia,326904,la Vila de Gràcia,4583674.383,2021-04-14T00:00:00,Sol,4,31,429531.310,291,2.156967,Pl
41.405085,6,2018-12-07T00:00:00,OCI,3526,Gràcia,366400,la Vila de Gràcia,4584069.670,2019-04-30T00:00:00,Virreina,91,31,429554.781,292,2.157202,Pl
41.364142,3,2018-07-17T00:00:00,OCI,3546,Sants-Montjuïc,74051,el Poble Sec,4579517.743,2018-11-14T00:00:00,Castell de Montjuïc,sn,11,430181.185,293,2.165220,E.A.
41.372941,3,2018-07-17T00:00:00,ZONES PEATONALS,3566,Sants-Montjuïc,51908,Sants,4580520.791,2023-03-16T00:00:00,Burgos,22,18,427520.556,294,2.133292,C
41.439357,9,2018-07-18T00:00:00,OBRES,3586,Sant Andreu,701334,Sant Andreu,4587845.891,2019-01-15T00:00:00,Fernando Pessoa,15,60,432594.963,295,2.193150,C
41.434609,9,2018-07-18T00:00:00,OCI,3606,Sant Andreu,237203,Sant Andreu,4587320.911,2019-04-02T00:00:00,Otger,20,60,432359.219,296,2.190387,C
41.432826,9,2018-07-18T00:00:00,OCI,3607,Sant Andreu,301109,Sant Andreu,4587126.030,2018-09-29T00:00:00,Palmeres,20,60,432033.460,297,2.186510,Pl
41.405467,10,2018-07-18T00:00:00,OBRES,3608,Sant Martí,169409,el Clot,4584086.445,2019-05-21T00:00:00,Corts Catalanes,839,65,432239.915,298,2.189321,G.V.
41.408257,10,2019-04-02T00:00:00,OBRES,4046,Sant Martí,169409,el Clot,4584393.262,2019-02-05T00:00:00,Corts Catalanes,891,65,432549.552,329,2.192991,G.V.
41.411656,10,2018-07-18T00:00:00,OCI,3609,Sant Martí,266405,el Besòs i el Maresme,4584751.178,2019-05-06T00:00:00,Prim,19,70,434678.029,299,2.218416,Rbla
41.384378,1,2018-07-19T00:00:00,OCI,3626,Ciutat Vella,326303,el Raval,4581760.703,2020-06-26T00:00:00,Sitges,5,1,430574.900,300,2.169670,C
41.395450,5,2018-08-22T00:00:00,OCI,3666,Sarrià-Sant Gervasi,348408,Galvany,4583003.592,2020-02-19T00:00:00,Tuset,8,26,429172.441,301,2.152753,C
41.405521,6,2018-08-22T00:00:00,OCI,3667,Gràcia,167505,la Vila de Gràcia,4584113.950,2021-04-29T00:00:00,Joanic,7,31,429973.940,302,2.162211,Pl
41.431907,7,2018-08-22T00:00:00,SUPERILLA,3668,Horta-Guinardó,96203,Horta,4587045.206,2019-03-06T00:00:00,Chapí,66,43,429811.652,303,2.159929,C
41.405913,5,2018-08-22T00:00:00,SUPERILLA,3669,Sarrià-Sant Gervasi,302203,la Bonanova,4584178.890,2020-02-19T00:00:00,Sant Gervasi de Cassoles,80,25,427801.558,304,2.136216,C
41.384923,1,2018-08-17T00:00:00,OCI,3686,Ciutat Vella,46409,"Sant Pere, Santa Caterina i la Ribera",4581810.780,,Born,19,4,431671.050,305,2.182773,Pg
41.379561,1,2018-08-30T00:00:00,OCI,3706,Ciutat Vella,102102,la Barceloneta,4581209.000,2022-06-15T00:00:00,Doctor Giné i Partagàs,61,3,432359.000,306,2.191067,C
41.387076,1,2018-08-30T00:00:00,OCI,3707,Ciutat Vella,65607,"Sant Pere, Santa Caterina i la Ribera",4582051.709,2022-07-06T00:00:00,Carders,36,4,431477.078,307,2.180426,C
41.383288,1,2018-08-30T00:00:00,TRÀNSIT,3709,Ciutat Vella,177101,"Sant Pere, Santa Caterina i la Ribera",4581631.729,2019-11-07T00:00:00,Laietana,16,4,431416.605,308,2.179750,Via
41.377464,3,2018-08-29T00:00:00,SUPERILLA,3710,Sants-Montjuïc,308200,Hostafrancs,4581013.286,2019-03-06T00:00:00,Sant Nicolau,12,15,428498.791,309,2.144930,C
41.375439,3,2018-08-29T00:00:00,SUPERILLA,3711,Sants-Montjuïc,114000,Hostafrancs,4580785.403,2020-01-27T00:00:00,Espanya,6,15,428800.524,310,2.148565,Pl
41.378636,2,2018-08-29T00:00:00,SUPERILLA,3712,L'Eixample,87009,Sant Antoni,4581130.453,2020-02-19T00:00:00,Comte Borrell,81,10,429819.453,311,2.160708,C
41.385465,2,2018-08-29T00:00:00,SUPERILLA,3713,L'Eixample,89004,l'Antiga Esquerra de l'Eixample,4581890.396,2020-06-02T00:00:00,Consell de Cent,231,8,429638.981,312,2.158462,C
41.393327,2,2018-08-29T00:00:00,SUPERILLA,3714,L'Eixample,145003,la Dreta de l'Eixample,4582751.532,2020-06-02T00:00:00,Girona,45,7,430863.841,313,2.173012,C
41.395167,2,2018-08-29T00:00:00,SUPERILLA,3715,L'Eixample,145003,la Dreta de l'Eixample,4582957.532,2020-02-19T00:00:00,Girona,72,7,430689.741,314,2.170906,C
41.378242,1,2018-09-13T00:00:00,OCI,3746,Ciutat Vella,21306,el Raval,4581075.134,2020-05-10T00:00:00,Arc del Teatre,5,1,431023.452,315,2.175112,C
41.386486,4,2018-09-27T00:00:00,OCI,3766,Les Corts,86403,les Corts,4582025.479,2019-10-01T00:00:00,Concòrdia,7,19,427437.693,316,2.132121,Pl
41.410968,10,2018-09-26T00:00:00,TRÀNSIT,3786,Sant Martí,368507,el Camp de l'Arpa del Clot,4584703.770,2022-05-04T00:00:00,Xifré,94,64,431540.841,317,2.180889,C
41.382954,2,2018-10-18T00:00:00,TRÀNSIT,3806,L'Eixample,349706,l'Antiga Esquerra de l'Eixample,4581612.318,,Comte d'Urgell,88,8,429567.023,318,2.157634,C
41.384666,2,2018-10-19T00:00:00,TRÀNSIT,3807,L'Eixample,349706,la Nova Esquerra de l'Eixample,4581804.195,,Comte d'Urgell,126,9,429379.416,319,2.155368,C
41.364142,3,2018-11-14T00:00:00,OCI,3846,Sants-Montjuïc,74051,el Poble Sec,4579517.743,2019-05-09T00:00:00,Castell de Montjuïc,sn,11,430181.185,320,2.165220,E.A.
41.374055,3,2018-11-19T00:00:00,OCI,3866,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2019-02-13T00:00:00,Blai,41,11,430054.558,321,2.163579,C
41.387485,2,2018-11-23T00:00:00,OBRES,3886,L'Eixample,349706,la Nova Esquerra de l'Eixample,4582120.524,2019-05-06T00:00:00,Comte d'Urgell,155,9,429046.238,322,2.151347,C
41.401143,2,2018-11-23T00:00:00,OBRES,3887,L'Eixample,225500,la Sagrada Família,4583620.108,2019-06-09T00:00:00,Nàpols,238,6,430778.835,323,2.171896,C
41.400783,2,2018-11-23T00:00:00,OBRES,3888,L'Eixample,191204,la Dreta de l'Eixample,4583580.098,2019-04-02T00:00:00,Mallorca,362,7,430789.898,324,2.172033,C
41.408356,10,2018-04-12T00:00:00,OBRES,3926,Sant Martí,161101,el Camp de l'Arpa del Clot,4584412.506,2019-07-09T00:00:00,Independència,297,64,431674.905,325,2.182525,C
41.407874,10,2019-01-15T00:00:00,OBRES,3967,Sant Martí,169409,el Clot,4584351.180,2019-04-02T00:00:00,Corts Catalanes,875,65,432506.528,326,2.192481,G.V.
41.401284,2,2019-01-02T00:00:00,OBRES,4006,L'Eixample,169409,el Fort Pienc,4583626.412,2020-02-17T00:00:00,Corts Catalanes,755,5,431766.261,327,2.183707,G.V.
41.400783,2,2019-04-02T00:00:00,OBRES,4026,L'Eixample,191204,la Dreta de l'Eixample,4583580.098,2019-07-06T00:00:00,Mallorca,362,7,430789.898,328,2.172033,C
41.407874,10,2019-07-02T00:00:00,OBRES,4066,Sant Martí,169409,el Clot,4584351.180,2019-12-04T00:00:00,Corts Catalanes,875,65,432506.528,330,2.192481,G.V.
41.406390,10,2019-08-02T00:00:00,TRÀNSIT,4067,Sant Martí,161101,el Clot,4584192.219,2020-01-15T00:00:00,Independència,261,65,431890.834,331,2.185133,C
41.407093,6,2019-08-02T00:00:00,OCI,4068,Gràcia,229001,la Vila de Gràcia,4584294.193,2019-04-30T00:00:00,Nord,11,31,429394.492,332,2.155258,Pl
41.374055,3,2019-02-13T00:00:00,OCI,4086,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2019-09-18T00:00:00,Blai,41,11,430054.558,333,2.163579,C
41.405117,6,2019-02-28T00:00:00,OCI,4106,Gràcia,366400,la Vila de Gràcia,4584073.118,2020-01-15T00:00:00,Virreina,4,31,429564.061,334,2.157312,Pl
41.400380,6,2019-02-28T00:00:00,OCI,4126,Gràcia,284305,la Vila de Gràcia,4583547.226,2019-10-07T00:00:00,Vila de Gràcia,13,31,429557.814,335,2.157299,Pl
41.406689,2,2019-01-03T00:00:00,TRÀNSIT,4127,L'Eixample,238400,la Sagrada Família,4584232.575,2019-07-29T00:00:00,Padilla,264,6,431126.890,336,2.175990,C
41.386486,4,2019-03-28T00:00:00,OCI,4147,Les Corts,86403,les Corts,4582025.479,2020-01-15T00:00:00,Concòrdia,7,19,427437.693,337,2.132121,Pl
41.376198,3,2019-01-04T00:00:00,SUPERILLA,4166,Sants-Montjuïc,158901,Sants,4580878.000,2020-01-15T00:00:00,Osca,2,18,427962.000,338,2.138527,Pl
41.407874,10,2019-12-04T00:00:00,OBRES,4186,Sant Martí,169409,el Clot,4584351.180,2019-11-07T00:00:00,Corts Catalanes,875,65,432506.528,339,2.192481,G.V.
41.407093,6,2019-04-30T00:00:00,OCI,4206,Gràcia,229001,la Vila de Gràcia,4584294.193,,Nord,11,31,429394.492,340,2.155258,Pl
41.377418,2,2019-05-21T00:00:00,TRÀNSIT,4226,L'Eixample,285807,Sant Antoni,4580999.344,2024-02-21T00:00:00,Rocafort,47,10,429398.561,341,2.155691,C
41.414415,10,2019-05-21T00:00:00,TRÀNSIT,4227,Sant Martí,346402,el Camp de l'Arpa del Clot,4585082.696,2019-10-15T00:00:00,Trinxant,39,64,431946.751,342,2.185702,C
41.411656,10,2019-05-06T00:00:00,OCI,4246,Sant Martí,266405,el Besòs i el Maresme,4584751.178,2020-03-04T00:00:00,Prim,19,70,434678.029,343,2.218416,Rbla
41.387485,2,2019-05-06T00:00:00,OBRES,4248,L'Eixample,349706,la Nova Esquerra de l'Eixample,4582120.524,2020-03-04T00:00:00,Comte d'Urgell,155,9,429046.238,344,2.151347,C
41.408257,10,2019-06-06T00:00:00,OBRES,4249,Sant Martí,169409,el Clot,4584393.262,2019-06-26T00:00:00,Corts Catalanes,891,65,432549.552,345,2.192991,G.V.
41.408257,10,2019-06-26T00:00:00,OBRES,4266,Sant Martí,169409,el Clot,4584393.262,2022-11-30T00:00:00,Corts Catalanes,891,65,432549.552,346,2.192991,G.V.
41.400380,6,2019-10-07T00:00:00,OCI,4286,Gràcia,284305,la Vila de Gràcia,4583547.226,2021-11-24T00:00:00,Vila de Gràcia,13,31,429557.814,347,2.157299,Pl
41.407874,10,2019-11-07T00:00:00,OBRES,4287,Sant Martí,169409,el Clot,4584351.180,2021-05-13T00:00:00,Corts Catalanes,875,65,432506.528,348,2.192481,G.V.
41.372475,3,2019-07-15T00:00:00,ACTIVITATS A L'AIRE LLIURE,4306,Sants-Montjuïc,284101,el Poble Sec,4580452.011,2019-06-08T00:00:00,Rius i Taulet,5,11,429239.113,349,2.153848,Av
41.431450,8,2019-07-22T00:00:00,ANIMALS,4326,Nou Barris,282650,Porta,4586977.230,2020-01-15T00:00:00,Rio de Janeiro,11,45,431606.430,350,2.181416,Av
41.371794,3,2019-06-08T00:00:00,OCI,4346,Sants-Montjuïc,278200,el Poble Sec,4580379.000,2020-09-21T00:00:00,Reina Maria Cristina,8,11,428982.000,351,2.150782,Av
41.431907,7,2019-08-08T00:00:00,SUPERILLA,4366,Horta-Guinardó,96203,Horta,4587045.206,2019-10-16T00:00:00,Chapí,66,43,429811.652,352,2.159929,C
41.377464,3,2019-08-08T00:00:00,SUPERILLA,4367,Sants-Montjuïc,308200,Hostafrancs,4581013.286,2020-02-19T00:00:00,Sant Nicolau,12,15,428498.791,353,2.144930,C
41.398089,2,2019-05-09T00:00:00,ÀREES DE JOC INFANTIL,4386,L'Eixample,197302,el Fort Pienc,4583273.454,2019-10-15T00:00:00,Marina,155,5,431580.607,354,2.181526,C
41.383288,1,2019-05-09T00:00:00,TRÀNSIT,4387,Ciutat Vella,177101,"Sant Pere, Santa Caterina i la Ribera",4581631.729,2019-10-28T00:00:00,Laietana,16,4,431416.605,355,2.179750,Via
41.364142,3,2019-05-09T00:00:00,"PARCS, PATIS INTERIOR D'ILLA I ZEPQA",4388,Sants-Montjuïc,74051,el Poble Sec,4579517.743,2020-07-22T00:00:00,Castell de Montjuïc,sn,11,430181.185,356,2.165220,E.A.
41.374055,3,2019-09-19T00:00:00,OCI,4406,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2020-07-31T00:00:00,Blai,41,11,430054.558,357,2.163579,C
41.408356,10,2019-09-20T00:00:00,OBRES,4426,Sant Martí,161101,el Camp de l'Arpa del Clot,4584412.506,2020-07-23T00:00:00,Independència,297,64,431674.905,358,2.182525,C
41.398089,2,2019-10-15T00:00:00,ÀREES DE JOC INFANTIL,4446,L'Eixample,197302,el Fort Pienc,4583273.454,2020-09-16T00:00:00,Marina,155,5,431580.607,359,2.181526,C
41.401143,2,2019-10-25T00:00:00,OBRES,4466,L'Eixample,225500,la Sagrada Família,4583620.108,2020-07-23T00:00:00,Nàpols,238,6,430778.835,360,2.171896,C
41.408748,10,2019-12-11T00:00:00,ZONES PEATONALS,4486,Sant Martí,305507,el Clot,4584448.169,2020-02-12T00:00:00,Sant Joan de Malta,47,65,432509.631,361,2.192507,C
41.428321,9,2019-11-22T00:00:00,INFRASTRUCTURES FERROVIÀRIES,4506,Sant Andreu,170758,Sant Andreu,4586619.041,2020-04-03T00:00:00,Josep Soldevila,13,60,432761.645,362,2.195281,C
41.384606,2,2019-03-12T00:00:00,TRÀNSIT,4526,L'Eixample,296508,Sant Antoni,4581790.720,2022-01-25T00:00:00,Sant Antoni,59,10,430084.516,363,2.163802,Rda
41.380390,1,2019-03-12T00:00:00,OCI,4527,Ciutat Vella,112208,el Barri Gòtic,4581311.696,2020-09-22T00:00:00,Escudellers,48,2,431228.473,364,2.177537,C
41.405117,6,2020-01-17T00:00:00,OCI,4546,Gràcia,366400,la Vila de Gràcia,4584073.118,2021-09-29T00:00:00,Virreina,4,31,429564.061,365,2.157312,Pl
41.376198,3,2020-05-02T00:00:00,SUPERILLA,4566,Sants-Montjuïc,158901,Sants,4580878.000,2020-09-08T00:00:00,Osca,2,18,427962.000,366,2.138527,Pl
41.387683,4,2020-05-02T00:00:00,TRÀNSIT,4586,Les Corts,169023,Pedralbes,4582173.085,2020-01-07T00:00:00,Jordi Girona,18,21,425981.547,367,2.114689,C
41.386080,4,2020-06-02T00:00:00,ANIMALS,4606,Les Corts,227800,les Corts,4581976.000,2020-07-23T00:00:00,Nicaragua,117,19,427877.000,368,2.137380,C
41.406390,10,2020-06-02T00:00:00,TRÀNSIT,4607,Sant Martí,161101,el Clot,4584192.219,2021-01-29T00:00:00,Independència,261,65,431890.834,369,2.185133,C
41.424877,9,2020-12-02T00:00:00,OCI,4626,Sant Andreu,202402,la Sagrera,4586240.863,2021-01-30T00:00:00,Masadas,1,61,432302.259,370,2.189826,Pl
41.386486,4,2020-02-17T00:00:00,OCI,4646,Les Corts,86403,les Corts,4582025.479,2021-01-29T00:00:00,Concòrdia,7,19,427437.693,371,2.132121,Pl
41.401284,2,2020-02-19T00:00:00,OBRES,4666,L'Eixample,169409,el Fort Pienc,4583626.412,2021-01-30T00:00:00,Corts Catalanes,755,5,431766.261,372,2.183707,G.V.
41.429049,9,2020-04-03T00:00:00,INFRASTRUCTURES FERROVIÀRIES,4686,Sant Andreu,170758,Sant Andreu,4586699.629,2020-01-08T00:00:00,Josep Soldevila,15,60,432783.463,373,2.195533,C
41.382625,1,2020-12-06T00:00:00,OCI,4706,Ciutat Vella,193403,el Barri Gòtic,4581561.515,2021-01-30T00:00:00,Manuel Ribé,2,2,431056.362,374,2.175450,Plta
41.387485,2,2020-06-17T00:00:00,OBRES,4726,L'Eixample,349706,la Nova Esquerra de l'Eixample,4582120.524,2020-10-12T00:00:00,Comte d'Urgell,155,9,429046.238,375,2.151347,C
41.384378,1,2020-06-26T00:00:00,OCI,4786,Ciutat Vella,326303,el Raval,4581760.703,2024-04-19T00:00:00,Sitges,5,1,430574.900,376,2.169670,C
41.411656,10,2020-07-07T00:00:00,OCI,4806,Sant Martí,266405,el Besòs i el Maresme,4584751.178,2020-11-12T00:00:00,Prim,19,70,434678.029,377,2.218416,Rbla
41.379396,1,2020-07-14T00:00:00,OCI,4846,Ciutat Vella,284804,el Raval,4581206.666,,Robador,31,1,430673.242,378,2.170909,C
41.423837,7,2020-07-15T00:00:00,TRÀNSIT,4866,Horta-Guinardó,352507,la Teixonera,4586164.150,,Vall d'Hebron,132,38,428284.734,379,2.141760,Pg
41.430238,7,2020-07-29T00:00:00,OCI,4887,Horta-Guinardó,319206,Horta,4586858.000,2022-09-14T00:00:00,Santes Creus,8,43,430001.000,380,2.162217,C
41.429785,7,2020-07-29T00:00:00,OCI,4888,Horta-Guinardó,329505,Horta,4586807.657,2022-06-10T00:00:00,Tajo,31,43,430008.932,381,2.162318,C
41.398314,10,2020-07-30T00:00:00,OCI,4889,Sant Martí,346800,el Poblenou,4583280.239,2021-10-14T00:00:00,Poblenou,16,68,433539.551,382,2.204957,Rbla
41.383731,1,2020-07-30T00:00:00,OCI,4890,Ciutat Vella,235300,"Sant Pere, Santa Caterina i la Ribera",4581678.226,2022-02-03T00:00:00,Olles,4,4,431699.641,383,2.183130,Pl
41.388604,1,2020-07-30T00:00:00,OCI,4891,Ciutat Vella,269006,"Sant Pere, Santa Caterina i la Ribera",4582221.147,2022-02-03T00:00:00,Portal Nou,17,4,431497.206,384,2.180647,C
41.372563,3,2020-07-30T00:00:00,OCI,4892,Sants-Montjuïc,195500,el Poble Sec,4580454.272,2021-10-14T00:00:00,Margarit,52,11,430016.708,385,2.163145,C
41.374055,3,2020-04-08T00:00:00,OCI,4906,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2021-03-02T00:00:00,Blai,41,11,430054.558,386,2.163579,C
41.408356,10,2020-05-08T00:00:00,OBRES,4926,Sant Martí,161101,el Camp de l'Arpa del Clot,4584412.506,2020-11-12T00:00:00,Independència,297,64,431674.905,387,2.182525,C
41.380438,1,2020-07-21T00:00:00,OCI,4946,Ciutat Vella,194100,la Barceloneta,4581309.258,,La Maquinista,2,3,432057.743,388,2.187454,C
41.401143,2,2020-08-26T00:00:00,OBRES,4966,L'Eixample,225500,la Sagrada Família,4583620.108,2020-10-12T00:00:00,Nàpols,238,6,430778.835,389,2.171896,C
41.376198,3,2020-03-09T00:00:00,SUPERILLA,4986,Sants-Montjuïc,158901,Sants,4580878.000,2020-09-10T00:00:00,Osca,2,18,427962.000,390,2.138527,Pl
41.376425,2,2020-09-29T00:00:00,OCI,5026,L'Eixample,246000,Sant Antoni,4580883.642,2022-06-10T00:00:00,Parlament,25,10,429960.622,391,2.162425,C
41.376948,2,2020-09-29T00:00:00,OCI,5027,L'Eixample,87009,Sant Antoni,4580940.865,2022-06-10T00:00:00,Comte Borrell,34,10,430045.873,392,2.163438,C
41.381475,2,2020-09-29T00:00:00,XARXA DE TRANSPORT PÚBLIC,5029,L'Eixample,323203,Sant Antoni,4581446.086,2021-02-02T00:00:00,Sepúlveda,131,10,429772.010,393,2.160105,C
41.394591,5,2020-09-30T00:00:00,PROVES,5046,Sarrià-Sant Gervasi,264206,Galvany,4582914.797,2021-04-02T00:00:00,Avenir,55,26,428508.923,394,2.144827,C
41.380390,1,2020-10-27T00:00:00,OCI,5066,Ciutat Vella,112208,el Barri Gòtic,4581311.696,2022-10-10T00:00:00,Escudellers,48,2,431228.473,395,2.177537,C
41.378242,1,2020-02-11T00:00:00,OCI,5086,Ciutat Vella,21306,el Raval,4581075.134,2021-11-15T00:00:00,Arc del Teatre,5,1,431023.452,396,2.175112,C
41.431907,7,2020-11-18T00:00:00,TRÀNSIT,5106,Horta-Guinardó,96203,Horta,4587045.206,2022-06-10T00:00:00,Chapí,66,43,429811.652,397,2.159929,C
41.437482,7,2020-11-18T00:00:00,SUPERILLA,5107,Horta-Guinardó,351901,Horta,4587667.269,2021-11-11T00:00:00,Valldaura,24,43,429489.839,398,2.156005,Pg
41.360031,3,2020-11-18T00:00:00,OCI,5108,Sants-Montjuïc,701272,la Marina de Port,4579081.761,2021-11-15T00:00:00,Mediterrània,1,13,428081.675,399,2.140171,Jard
41.359424,3,2020-11-18T00:00:00,OCI,5109,Sants-Montjuïc,701272,la Marina de Port,4579013.661,,Mediterrània,0,13,428152.564,400,2.141027,Jard
41.408356,10,2020-11-12T00:00:00,OBRES,5126,Sant Martí,161101,el Camp de l'Arpa del Clot,4584412.506,2021-05-13T00:00:00,Independència,297,64,431674.905,401,2.182525,C
41.411656,10,2020-11-12T00:00:00,OCI,5127,Sant Martí,266405,el Besòs i el Maresme,4584751.178,2021-10-03T00:00:00,Prim,19,70,434678.029,402,2.218416,Rbla
41.401143,2,2020-10-12T00:00:00,OBRES,5128,L'Eixample,225500,la Sagrada Família,4583620.108,2021-07-07T00:00:00,Nàpols,238,6,430778.835,403,2.171896,C
41.387485,2,2020-10-12T00:00:00,OBRES,5129,L'Eixample,349706,la Nova Esquerra de l'Eixample,4582120.524,2021-11-03T00:00:00,Comte d'Urgell,155,9,429046.238,404,2.151347,C
41.376153,3,2020-10-12T00:00:00,SUPERILLA,5130,Sants-Montjuïc,158901,Sants,4580873.000,2021-02-09T00:00:00,Osca,10,18,427957.000,405,2.138468,Pl
41.418244,10,2020-11-20T00:00:00,TRÀNSIT,5186,Sant Martí,249304,Provençals del Poblenou,4585489.202,2022-06-14T00:00:00,Pere IV,523,71,433949.261,406,2.209617,C
41.415206,10,2020-11-20T00:00:00,TRÀNSIT,5187,Sant Martí,143609,Provençals del Poblenou,4585153.845,,Josep Pla,163,71,433741.270,407,2.207165,C
41.412182,10,2020-11-20T00:00:00,TRÀNSIT,5188,Sant Martí,249304,Provençals del Poblenou,4584819.847,2022-01-09T00:00:00,Pere IV,416,71,433547.907,408,2.204888,C
41.401284,2,2021-03-02T00:00:00,OBRES,5206,L'Eixample,169409,el Fort Pienc,4583626.412,2021-09-03T00:00:00,Corts Catalanes,755,5,431766.261,409,2.183707,G.V.
41.374055,3,2021-03-02T00:00:00,OCI,5207,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2021-05-13T00:00:00,Blai,41,11,430054.558,410,2.163579,C
41.396322,2,2021-03-02T00:00:00,TRÀNSIT,5226,L'Eixample,18505,la Dreta de l'Eixample,4583085.947,2021-02-09T00:00:00,Aragó,346,7,430662.643,411,2.170567,C
41.386486,4,2021-04-02T00:00:00,OCI,5246,Les Corts,86403,les Corts,4582025.479,2021-11-03T00:00:00,Concòrdia,7,19,427437.693,412,2.132121,Pl
41.382625,1,2021-04-02T00:00:00,OCI,5247,Ciutat Vella,193403,el Barri Gòtic,4581561.515,2021-10-20T00:00:00,Manuel Ribé,2,2,431056.362,413,2.175450,Plta
41.406216,6,2021-04-03T00:00:00,PROVES,5266,Gràcia,208001,la Vila de Gràcia,4584198.701,2021-03-17T00:00:00,Torrent de l'Olla,218,31,429192.067,414,2.152848,C
41.401284,2,2021-09-03T00:00:00,OBRES,5286,L'Eixample,169409,el Fort Pienc,4583626.412,2021-08-06T00:00:00,Corts Catalanes,755,5,431766.261,415,2.183707,G.V.
41.399072,2,2021-09-03T00:00:00,TRÀNSIT,5306,L'Eixample,350308,la Dreta de l'Eixample,4583390.357,2021-09-28T00:00:00,València,369,7,430759.837,416,2.171695,C
41.411656,10,2021-10-03T00:00:00,OCI,5326,Sant Martí,266405,el Besòs i el Maresme,4584751.178,2022-06-30T00:00:00,Prim,19,70,434678.029,417,2.218416,Rbla
41.386486,4,2021-11-03T00:00:00,OCI,5346,Les Corts,86403,les Corts,4582025.479,,Concòrdia,7,19,427437.693,418,2.132121,Pl
41.395450,5,2021-11-03T00:00:00,OCI,5347,Sarrià-Sant Gervasi,348408,Galvany,4583003.592,2023-02-10T00:00:00,Tuset,8,26,429172.441,419,2.152753,C
41.375540,2,2021-03-23T00:00:00,XARXA DE TRANSPORT PÚBLIC,5386,L'Eixample,361406,Sant Antoni,4580784.972,2021-09-20T00:00:00,Viladomat,2,10,429997.725,420,2.162880,C
41.396810,2,2021-03-23T00:00:00,PATIS D'ESCOLA,5387,L'Eixample,176801,la Dreta de l'Eixample,4583146.000,2021-07-20T00:00:00,Roger de Llúria,125,7,430054.000,421,2.163280,C
41.374055,3,2021-05-20T00:00:00,OCI,5406,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2021-02-09T00:00:00,Blai,41,11,430054.558,422,2.163579,C
41.383288,1,2021-04-20T00:00:00,TRÀNSIT,5426,Ciutat Vella,177101,"Sant Pere, Santa Caterina i la Ribera",4581631.729,2022-06-15T00:00:00,Laietana,16,4,431416.605,423,2.179750,Via
41.393091,2,2021-04-20T00:00:00,TRÀNSIT,5446,L'Eixample,247659,la Dreta de l'Eixample,4582730.666,2021-10-15T00:00:00,Pau Claris,131,7,430313.436,424,2.166431,C
41.381608,4,2021-04-29T00:00:00,TRÀNSIT,5466,Les Corts,125006,les Corts,4581485.715,2021-10-11T00:00:00,Fígols,20,19,427260.073,425,2.130061,C
41.400139,5,2021-04-29T00:00:00,TRÀNSIT,5486,Sarrià-Sant Gervasi,179708,Galvany,4583525.962,2022-02-16T00:00:00,Lincoln,4,26,428995.103,426,2.150570,C
41.405521,6,2021-04-29T00:00:00,OCI,5506,Gràcia,167505,la Vila de Gràcia,4584113.950,,Joanic,7,31,429973.940,427,2.162211,Pl
41.405302,6,2021-04-29T00:00:00,OCI,5526,Gràcia,167505,la Vila de Gràcia,4584089.597,2021-09-17T00:00:00,Joanic,4,31,429981.651,428,2.162306,Pl
41.405167,6,2021-04-29T00:00:00,OCI,5527,Gràcia,274800,la Vila de Gràcia,4584074.214,2022-09-21T00:00:00,Ramón y Cajal,154,31,430020.152,429,2.162768,C
41.405534,6,2021-04-29T00:00:00,OCI,5528,Gràcia,112004,el Camp d'en Grassot i Gràcia Nova,4584114.742,2023-03-05T00:00:00,Escorial,12,32,430045.512,430,2.163067,C
41.408356,10,2021-05-13T00:00:00,OBRES,5566,Sant Martí,161101,el Camp de l'Arpa del Clot,4584412.506,2021-06-07T00:00:00,Independència,297,64,431674.905,431,2.182525,C
41.413608,10,2021-05-13T00:00:00,OBRES,5586,Sant Martí,209900,el Clot,4584991.918,2022-06-15T00:00:00,Meridiana,194,65,432063.613,432,2.187111,Av
41.376316,3,2021-05-27T00:00:00,ZONES PEATONALS,5606,Sants-Montjuïc,701704,Hostafrancs,4580887.915,2022-06-16T00:00:00,Joan Pelegrí,1,15,428285.732,433,2.142397,Pl
41.445836,8,2021-03-06T00:00:00,TRÀNSIT,5626,Nou Barris,358004,la Prosperitat,4588571.027,2021-09-11T00:00:00,Vesuvi,35,52,431975.315,434,2.185651,C
41.406891,10,2021-08-06T00:00:00,TRÀNSIT,5646,Sant Martí,209900,el Clot,4584246.580,,Meridiana,97,65,432018.872,435,2.186659,Av
